Element 1: (0, (5, 8), ['.', '%', '%', '.'], [(5, 5), (5, 11), (15, 4)], [False, True, True, False], 98, False, [True, False, False, True], 0, 'East', (6, 8))
Element 2: (0, (6, 8), ['', '%', '.', '.'], [(6, 5), (6, 11), (16, 4)], [False, True, False, False], 96, False, [False, False, True, True], 39, 'East', (7, 8))
Element 3: (0, (7, 8), ['', '%', '.', '.'], [(6, 6), (6, 12), (17, 4)], [False, True, False, False], 94, False, [False, False, True, True], 78, 'East', (8, 8))
Element 4: (0, (8, 8), ['', '%', '.', '.'], [(5, 6), (7, 12), (18, 4)], [False, True, False, False], 92, False, [False, False, True, True], 117, 'East', (9, 8))
Element 5: (0, (9, 8), ['', '.', '%', '.'], [(4, 6), (8, 12), (18, 5)], [False, False, True, False], 90, False, [False, True, False, True], 1146, 'East', (10, 8))
Element 6: (0, (10, 8), ['', '.', '%', '%'], [(4, 5), (9, 12), (17, 5)], [False, False, True, True], 88, False, [False, True, False, False], 1185, 'South', (10, 7))
Element 7: (0, (10, 7), ['.', '%', '', '%'], [(4, 4), (10, 12), (17, 6)], [False, True, False, True], 86, False, [True, False, False, False], 1224, 'West', (9, 7))
Element 8: (0, (9, 7), ['%', '.', '', ''], [(4, 3), (11, 12), (17, 7)], [True, False, False, False], 84, False, [False, True, False, False], 1263, 'South', (9, 6))
Element 9: (0, (9, 6), ['.', '.', '', '%'], [(5, 3), (12, 12), (18, 7)], [False, False, False, True], 82, False, [True, True, False, False], 1302, 'South', (9, 5))
Element 10: (0, (9, 5), ['.', '.', '', 'F'], [(6, 3), (13, 12), (17, 7)], [False, False, False, False], 80, False, [True, True, False, False], 1331, 'East', (10, 5))
Element 11: (0, (10, 5), ['', '.', '%', '%'], [(7, 3), (13, 13), (17, 6)], [False, False, True, True], 78, False, [False, True, False, False], 2350, 'South', (10, 4))
Element 12: (0, (10, 4), ['.', '.', '', '.'], [(8, 3), (14, 13), (16, 6)], [False, False, False, False], 76, False, [True, True, False, True], 3379, 'East', (11, 4))
Element 13: (0, (11, 4), ['', '.', '%', '.'], [(9, 3), (15, 13), (16, 5)], [False, False, True, False], 74, False, [False, True, False, True], 3418, 'East', (12, 4))
Element 14: (0, (12, 4), ['', '%', '.', '.'], [(9, 2), (16, 13), (15, 5)], [False, True, False, False], 72, False, [False, False, True, True], 4447, 'East', (13, 4))
Element 15: (0, (13, 4), ['', '.', '.', '.'], [(10, 2), (17, 13), (15, 6)], [False, False, False, False], 70, False, [False, True, True, True], 4486, 'East', (14, 4))
Element 16: (0, (14, 4), ['', '.', '.', ''], [(11, 2), (18, 13), (15, 7)], [False, False, False, False], 68, False, [False, True, True, False], 4525, 'North', (14, 5))
