Element 1: (0, (7, 3), ['.', '.', '%', 'F'], [(2, 10), (13, 8), (18, 7)], [False, False, True, False], 98, False, [True, True, False, False], 0, 'East', (8, 3))
Element 2: (0, (8, 3), ['', '.', '.', '.'], [(2, 11), (14, 8), (17, 7)], [False, False, False, False], 96, False, [False, True, True, True], 2019, 'East', (9, 3))
Element 3: (0, (9, 3), ['', 'F', '.', '.'], [(1, 11), (15, 8), (17, 6)], [False, False, False, False], 94, False, [False, False, True, True], 3048, 'South', (9, 2))
Element 4: (0, (9, 2), ['.', '.', '', '.'], [(1, 12), (15, 7), (17, 5)], [False, False, False, False], 92, False, [True, True, False, True], 4077, 'East', (10, 2))
Element 5: (0, (10, 2), ['', '%', '.', '.'], [(2, 12), (15, 6), (18, 5)], [False, True, False, False], 90, False, [False, False, True, True], 4116, 'East', (11, 2))
Element 6: (0, (11, 2), ['', '.', '.', '.'], [(3, 12), (16, 6), (18, 4)], [False, False, False, False], 88, False, [False, True, True, True], 4155, 'East', (12, 2))
Element 7: (0, (12, 2), ['', '.', '%', '.'], [(4, 12), (16, 5), (18, 3)], [False, False, True, False], 86, False, [False, True, False, True], 4194, 'East', (13, 2))
Element 8: (0, (13, 2), ['', '.', '.', '.'], [(5, 12), (16, 4), (17, 3)], [False, False, False, False], 84, False, [False, True, True, True], 4233, 'East', (14, 2))
Element 9: (0, (14, 2), ['', '.', '.', '%'], [(6, 12), (17, 4), (16, 3)], [False, False, False, True], 82, False, [False, True, True, False], 4272, 'North', (14, 3))
Element 10: (0, (14, 3), ['.', '', '.', '%'], [(7, 12), (18, 4), (16, 4)], [False, False, False, True], 80, False, [True, False, True, False], 4291, 'North', (14, 4))
Element 11: (0, (14, 4), ['.', '', '.', 'G'], [(8, 12), (18, 5), (15, 4)], [False, False, False, False], 78, False, [True, False, True, False], 5310, 'North', (14, 5))
Element 12: (0, (14, 5), ['.', '', '%', 'G'], [(9, 12), (17, 5), (15, 5)], [False, False, True, False], 76, False, [True, False, False, False], 5339, 'West', (13, 5))
Element 13: (0, (13, 5), ['.', '.', '.', ''], [(10, 12), (17, 6), (16, 5)], [False, False, False, False], 74, False, [True, True, True, False], 5358, 'North', (13, 6))
Element 14: (0, (13, 6), ['.', '', '%', '%'], [(11, 12), (17, 7), (16, 6)], [False, False, True, True], 72, False, [True, False, False, False], 5377, 'West', (12, 6))
Element 15: (0, (12, 6), ['.', '.', '%', ''], [(12, 12), (18, 7), (15, 6)], [False, False, True, False], 70, False, [True, True, False, False], 5396, 'South', (12, 5))
Element 16: (0, (12, 5), ['%', '.', '', ''], [(13, 12), (17, 7), (15, 7)], [True, False, False, False], 68, False, [False, True, False, False], 5415, 'South', (12, 4))
Element 17: (0, (12, 4), ['.', '%', '', '.'], [(13, 13), (17, 6), (14, 7)], [False, True, False, False], 66, False, [True, False, False, True], 5444, 'East', (13, 4))
Element 18: (0, (13, 4), ['', '.', '', ''], [(14, 13), (17, 5), (14, 8)], [False, False, False, False], 64, False, [False, True, False, False], 5463, 'South', (13, 3))
