Element 1: (1, (11, 6), ['%', '%', '%', '.'], [(3, 3), (13, 1), (17, 9)], [True, True, True, False], 98, False, [False, False, False, True], 9, 'East', (12, 6))
Element 2: (1, (12, 6), ['', '.', '%', '.'], [(4, 3), (14, 1), (17, 10)], [False, False, True, False], 96, False, [False, True, False, True], 48, 'East', (13, 6))
Element 3: (1, (13, 6), ['', '.', '%', '%'], [(5, 3), (15, 1), (18, 10)], [False, False, True, True], 94, False, [False, True, False, False], 87, 'South', (13, 5))
Element 4: (1, (13, 5), ['.', '.', '', '.'], [(6, 3), (14, 1), (18, 11)], [False, False, False, False], 92, False, [True, True, False, True], 116, 'East', (14, 5))
Element 5: (1, (14, 5), ['', '.', '%', '.'], [(7, 3), (14, 2), (18, 12)], [False, False, True, False], 90, False, [False, True, False, True], 155, 'East', (15, 5))
Element 6: (1, (15, 5), ['', '.', '.', '.'], [(8, 3), (14, 3), (18, 13)], [False, False, False, False], 88, False, [False, True, True, True], 1184, 'East', (16, 5))
Element 7: (1, (16, 5), ['', '.', '.', '.'], [(9, 3), (14, 4), (17, 13)], [False, False, False, False], 86, False, [False, True, True, True], 1223, 'East', (17, 5))
Element 8: (1, (17, 5), ['', '.', '.', '.'], [(9, 2), (15, 4), (17, 12)], [False, False, False, False], 84, False, [False, True, True, True], 2252, 'East', (18, 5))
Element 9: (1, (18, 5), ['', '.', '%', '%'], [(10, 2), (16, 4), (17, 11)], [False, False, True, True], 82, False, [False, True, False, False], 2291, 'South', (18, 4))
Element 10: (1, (18, 4), ['G', '.', '', '%'], [(11, 2), (17, 4), (16, 11)], [False, False, False, True], 80, False, [False, True, False, False], 2330, 'South', (18, 3))
Element 11: (1, (18, 3), ['G', '%', '', '%'], [(12, 2), (17, 3), (16, 12)], [False, True, False, True], 78, False, [False, False, False, False], 2369, 'North', (18, 4))
Element 12: (1, (18, 4), ['', '', '', '%'], [(13, 2), (16, 3), (16, 13)], [False, False, False, True], 76, False, [False, False, False, False], 2398, 'North', (18, 5))
Element 13: (1, (18, 5), ['', '', '%', '%'], [(13, 3), (17, 3), (15, 13)], [False, False, True, True], 74, False, [False, False, False, False], 2417, 'West', (17, 5))
Element 14: (1, (17, 5), ['', '', '.', ''], [(13, 4), (18, 3), (15, 12)], [False, False, False, False], 72, False, [False, False, True, False], 2436, 'North', (17, 6))
Element 15: (1, (17, 6), ['.', '', '.', '%'], [(12, 4), (18, 4), (15, 13)], [False, False, False, True], 70, False, [True, False, True, False], 2455, 'North', (17, 7))
Element 16: (1, (17, 7), ['%', '', '%', '.'], [(12, 5), (18, 5), (14, 13)], [True, False, True, False], 68, False, [False, False, False, True], 2484, 'East', (18, 7))
Element 17: (1, (18, 7), ['', '%', '%', '%'], [(13, 5), (17, 5), (13, 13)], [False, True, True, True], 66, False, [False, False, False, False], 2503, 'West', (17, 7))
Element 18: (1, (17, 7), ['%', 'G', '%', ''], [(14, 5), (17, 6), (13, 12)], [True, False, True, False], 64, False, [False, False, False, False], 2512, 'East', (18, 7))
Element 19: (1, (18, 7), ['', '%', '%', '%'], [(15, 5), (16, 6), (13, 11)], [False, True, True, True], 62, False, [False, False, False, False], 2531, 'West', (17, 7))
Element 20: (1, (17, 7), ['%', '', '%', ''], [(16, 5), (15, 6), (12, 11)], [True, False, True, False], 60, False, [False, False, False, False], 2550, 'South', (17, 6))
Element 21: (1, (17, 6), ['', 'G', '', '%'], [(17, 5), (15, 7), (12, 12)], [False, False, False, True], 58, False, [False, False, False, False], 2569, 'West', (16, 6))
Element 22: (1, (16, 6), ['', '', '%', ''], [(18, 5), (15, 8), (12, 13)], [False, False, True, False], 56, False, [False, False, False, False], 2588, 'West', (15, 6))
Element 23: (1, (15, 6), ['%', '', '', ''], [(18, 4), (14, 8), (12, 12)], [True, False, False, False], 54, False, [False, False, False, False], 2597, 'North', (15, 7))
Element 24: (1, (15, 7), ['G', '', '', '%'], [(18, 3), (14, 7), (11, 12)], [False, False, False, True], 52, False, [False, False, False, False], 2616, 'North', (15, 8))
Element 25: (1, (15, 8), ['G', '', '%', '%'], [(17, 3), (14, 8), (10, 12)], [False, False, True, True], 50, False, [False, False, False, False], 2625, 'South', (15, 7))
Element 26: (1, (15, 7), ['', '', '', '%'], [(17, 4), (13, 8), (10, 13)], [False, False, False, True], 48, False, [False, False, False, False], 2644, 'South', (15, 6))
Element 27: (1, (15, 6), ['%', '', '', ''], [(16, 4), (14, 8), (9, 13)], [True, False, False, False], 46, False, [False, False, False, False], 2653, 'East', (16, 6))
Element 28: (1, (16, 6), ['', '', '%', ''], [(16, 3), (15, 8), (9, 12)], [False, False, True, False], 44, False, [False, False, False, False], 2662, 'South', (16, 5))
Element 29: (1, (16, 5), ['', 'G', '', ''], [(16, 4), (15, 7), (8, 12)], [False, False, False, False], 42, False, [False, False, False, False], 3661, 'East', (17, 5))
Element 30: (1, (17, 5), ['', '', '', ''], [(15, 4), (14, 7), (7, 12)], [False, False, False, False], 40, False, [False, False, False, False], 3670, 'West', (16, 5))
Element 31: (1, (16, 5), ['', '', '', ''], [(14, 4), (15, 7), (7, 13)], [False, False, False, False], 38, False, [False, False, False, False], 3679, 'North', (16, 6))
Element 32: (1, (16, 6), ['G', '', '%', ''], [(14, 3), (15, 6), (6, 13)], [False, False, True, False], 36, False, [False, False, False, False], 3688, 'South', (16, 5))
Element 33: (1, (16, 5), ['G', '', '', ''], [(14, 2), (15, 5), (6, 12)], [False, False, False, False], 34, False, [False, False, False, False], 3697, 'South', (16, 4))
Element 34: (1, (16, 4), ['', '', 'G', ''], [(14, 1), (16, 5), (6, 11)], [False, False, False, False], 32, False, [False, False, False, False], 3706, 'East', (17, 4))
Element 35: (1, (17, 4), ['', '', '', ''], [(15, 1), (15, 5), (5, 11)], [False, False, False, False], 30, False, [False, False, False, False], 3715, 'South', (17, 3))
Element 36: (1, (17, 3), ['', '%', '', ''], [(14, 1), (14, 5), (5, 12)], [False, True, False, False], 28, False, [False, False, False, False], 3724, 'West', (16, 3))
Element 37: (1, (16, 3), ['%', '%', '', ''], [(13, 1), (13, 5), (5, 13)], [True, True, False, False], 26, False, [False, False, False, False], 3733, 'East', (17, 3))
Element 38: (1, (17, 3), ['', '%', '', ''], [(12, 1), (13, 6), (4, 13)], [False, True, False, False], 24, False, [False, False, False, False], 3752, 'North', (17, 4))
Element 39: (1, (17, 4), ['', '', '', ''], [(11, 1), (12, 6), (4, 12)], [False, False, False, False], 22, False, [False, False, False, False], 3771, 'West', (16, 4))
Element 40: (1, (16, 4), ['', '', '', ''], [(12, 1), (12, 5), (4, 11)], [False, False, False, False], 20, False, [False, False, False, False], 3780, 'South', (16, 3))
Element 41: (1, (16, 3), ['%', '%', '', ''], [(13, 1), (12, 4), (4, 10)], [True, True, False, False], 18, False, [False, False, False, False], 3789, 'North', (16, 4))
Element 42: (1, (16, 4), ['', '', '', ''], [(14, 1), (11, 4), (3, 10)], [False, False, False, False], 16, False, [False, False, False, False], 3808, 'West', (15, 4))
Element 43: (1, (15, 4), ['', '%', '', ''], [(14, 2), (11, 3), (2, 10)], [False, True, False, False], 14, False, [False, False, False, False], 3827, 'West', (14, 4))
Element 44: (1, (14, 4), ['', 'G', '', ''], [(14, 3), (10, 3), (2, 11)], [False, False, False, False], 12, False, [False, False, False, False], 4836, 'West', (13, 4))
