Element 1: (0, (13, 8), ['%', '%', '%', '.'], [(4, 13), (10, 10), (17, 9)], [True, True, True, False], 98, False, [False, False, False, True], 0, 'East', (14, 8))
Element 2: (0, (14, 8), ['', '.', '%', '.'], [(5, 13), (9, 10), (17, 10)], [False, False, True, False], 96, False, [False, True, False, True], 39, 'East', (15, 8))
Element 3: (0, (15, 8), ['', '.', '%', '%'], [(6, 13), (10, 10), (18, 10)], [False, False, True, True], 94, False, [False, True, False, False], 68, 'South', (15, 7))
Element 4: (0, (15, 7), ['.', '.', '', '%'], [(7, 13), (10, 10), (18, 11)], [False, False, False, True], 92, False, [True, True, False, False], 97, 'South', (15, 6))
Element 5: (0, (15, 6), ['%', '.', '', '.'], [(7, 12), (9, 10), (18, 12)], [True, False, False, False], 90, False, [False, True, False, True], 126, 'East', (16, 6))
Element 6: (0, (16, 6), ['', '.', '%', '.'], [(8, 12), (10, 10), (18, 13)], [False, False, True, False], 88, False, [False, True, False, True], 1145, 'East', (17, 6))
Element 7: (0, (17, 6), ['', '.', '.', '%'], [(9, 12), (10, 10), (17, 13)], [False, False, False, True], 86, False, [False, True, True, False], 1174, 'North', (17, 7))
Element 8: (0, (17, 7), ['%', '', '%', '.'], [(10, 12), (9, 10), (17, 12)], [True, False, True, False], 84, False, [False, False, False, True], 1203, 'East', (18, 7))
Element 9: (0, (18, 7), ['', '%', '%', '%'], [(11, 12), (10, 10), (17, 11)], [False, True, True, True], 82, False, [False, False, False, False], 1232, 'West', (17, 7))
Element 10: (0, (17, 7), ['%', '', '%', ''], [(12, 12), (10, 10), (16, 11)], [True, False, True, False], 80, False, [False, False, False, False], 1251, 'South', (17, 6))
Element 11: (0, (17, 6), ['', '.', '', '%'], [(13, 12), (9, 10), (16, 12)], [False, False, False, True], 78, False, [False, True, False, False], 1270, 'South', (17, 5))
Element 12: (0, (17, 5), ['.', '.', '', '.'], [(13, 13), (10, 10), (16, 13)], [False, False, False, False], 76, False, [True, True, False, True], 1299, 'East', (18, 5))
Element 13: (0, (18, 5), ['', '.', '%', '%'], [(14, 13), (10, 10), (15, 13)], [False, False, True, True], 74, False, [False, True, False, False], 1328, 'South', (18, 4))
Element 14: (0, (18, 4), ['.', '.', '', '%'], [(13, 13), (9, 10), (15, 12)], [False, False, False, True], 72, False, [True, True, False, False], 1347, 'South', (18, 3))
Element 15: (0, (18, 3), ['.', '%', '', '%'], [(12, 13), (10, 10), (15, 13)], [False, True, False, True], 70, False, [True, False, False, False], 1366, 'West', (17, 3))
Element 16: (0, (17, 3), ['.', '%', '.', ''], [(13, 13), (10, 10), (14, 13)], [False, True, False, False], 68, False, [True, False, True, False], 1375, 'North', (17, 4))
Element 17: (0, (17, 4), ['.', '', '', ''], [(13, 12), (9, 10), (13, 13)], [False, False, False, False], 66, False, [True, False, False, False], 1384, 'West', (16, 4))
Element 18: (0, (16, 4), ['.', '.', '.', ''], [(13, 11), (10, 10), (13, 12)], [False, False, False, False], 64, False, [True, True, True, False], 1403, 'North', (16, 5))
Element 19: (0, (16, 5), ['.', '', '', ''], [(12, 11), (10, 10), (13, 11)], [False, False, False, False], 62, False, [True, False, False, False], 1422, 'West', (15, 5))
