Element 1: (2, (7, 3), ['.', '.', '%', 'F'], [(8, 12), (6, 11), (14, 2)], [False, False, True, False], 98, False, [True, True, False, False], 1009, 'East', (8, 3))
Element 2: (2, (8, 3), ['', '.', '.', '.'], [(7, 12), (6, 12), (14, 3)], [False, False, False, False], 96, False, [False, True, True, True], 2038, 'East', (9, 3))
Element 3: (2, (9, 3), ['', 'F', '.', '.'], [(7, 13), (6, 13), (14, 4)], [False, False, False, False], 94, False, [False, False, True, True], 2077, 'South', (9, 2))
Element 4: (2, (9, 2), ['.', '.', '', '.'], [(7, 12), (5, 13), (15, 4)], [False, False, False, False], 92, False, [True, True, False, True], 3096, 'East', (10, 2))
Element 5: (2, (10, 2), ['', '%', '.', '.'], [(8, 12), (5, 12), (16, 4)], [False, True, False, False], 90, False, [False, False, True, True], 3125, 'East', (11, 2))
Element 6: (2, (11, 2), ['', '.', '.', '.'], [(9, 12), (4, 12), (17, 4)], [False, False, False, False], 88, False, [False, True, True, True], 3154, 'East', (12, 2))
Element 7: (2, (12, 2), ['', '.', '%', '.'], [(10, 12), (4, 13), (18, 4)], [False, False, True, False], 86, False, [False, True, False, True], 3193, 'East', (13, 2))
Element 8: (2, (13, 2), ['', '.', '.', ''], [(11, 12), (3, 13), (18, 5)], [False, False, False, False], 84, False, [False, True, True, False], 3232, 'North', (13, 3))
Element 9: (2, (13, 3), ['%', '', '.', ''], [(12, 12), (3, 12), (17, 5)], [True, False, False, False], 82, False, [False, False, True, False], 3271, 'North', (13, 4))
Element 10: (2, (13, 4), ['.', '', '.', ''], [(13, 12), (2, 12), (17, 6)], [False, False, False, False], 80, False, [True, False, True, False], 3310, 'North', (13, 5))
Element 11: (2, (13, 5), ['.', '', '.', '.'], [(13, 13), (2, 11), (17, 7)], [False, False, False, False], 78, False, [True, False, True, True], 4339, 'East', (14, 5))
Element 12: (2, (14, 5), ['', '', '%', '.'], [(14, 13), (1, 11), (18, 7)], [False, False, True, False], 76, False, [False, False, False, True], 5368, 'East', (15, 5))
Element 13: (2, (15, 5), ['', '', '.', '.'], [(15, 13), (1, 12), (17, 7)], [False, False, False, False], 74, False, [False, False, True, True], 5397, 'East', (16, 5))
Element 14: (2, (16, 5), ['', '', '.', ''], [(16, 13), (1, 13), (17, 6)], [False, False, False, False], 72, False, [False, False, True, False], 5426, 'North', (16, 6))
Element 15: (2, (16, 6), ['.', '', '%', ''], [(17, 13), (1, 12), (17, 5)], [False, False, True, False], 70, False, [True, False, False, False], 5445, 'West', (15, 6))
Element 16: (2, (15, 6), ['%', '', '.', ''], [(18, 13), (1, 11), (17, 6)], [True, False, False, False], 68, False, [False, False, True, False], 5464, 'North', (15, 7))
Element 17: (2, (15, 7), ['.', '', '.', '%'], [(18, 12), (1, 10), (17, 5)], [False, False, False, True], 66, False, [True, False, True, False], 5493, 'North', (15, 8))
Element 18: (2, (15, 8), ['.', '', '%', '%'], [(18, 11), (2, 10), (16, 5)], [False, False, True, True], 64, False, [True, False, False, False], 5522, 'West', (14, 8))
Element 19: (2, (14, 8), ['.', '.', '%', ''], [(18, 10), (3, 10), (16, 6)], [False, False, True, False], 62, False, [True, True, False, False], 5551, 'South', (14, 7))
Element 20: (2, (14, 7), ['%', '%', '', ''], [(17, 10), (4, 10), (15, 6)], [True, True, False, False], 60, False, [False, False, False, False], 5580, 'North', (14, 8))
Element 21: (2, (14, 8), ['.', '', '%', ''], [(17, 11), (4, 11), (15, 7)], [False, False, True, False], 58, False, [True, False, False, False], 5599, 'West', (13, 8))
Element 22: (2, (13, 8), ['%', '%', '%', ''], [(17, 12), (4, 10), (15, 8)], [True, True, True, False], 56, False, [False, False, False, False], 5618, 'East', (14, 8))
Element 23: (2, (14, 8), ['', '', '%', ''], [(16, 12), (3, 10), (15, 7)], [False, False, True, False], 54, False, [False, False, False, False], 5627, 'East', (15, 8))
Element 24: (2, (15, 8), ['', '', '%', '%'], [(16, 11), (2, 10), (14, 7)], [False, False, True, True], 52, False, [False, False, False, False], 5636, 'South', (15, 7))
Element 25: (2, (15, 7), ['', '', '', '%'], [(16, 10), (1, 10), (14, 8)], [False, False, False, True], 50, False, [False, False, False, False], 5645, 'West', (14, 7))
Element 26: (2, (14, 7), ['%', '%', '', ''], [(16, 9), (1, 11), (13, 8)], [True, True, False, False], 48, False, [False, False, False, False], 5654, 'East', (15, 7))
Element 27: (2, (15, 7), ['', '', '', '%'], [(17, 9), (2, 11), (14, 8)], [False, False, False, True], 46, False, [False, False, False, False], 5663, 'South', (15, 6))
Element 28: (2, (15, 6), ['%', '', '', ''], [(16, 9), (2, 10), (14, 7)], [True, False, False, False], 44, False, [False, False, False, False], 5662, 'East', (16, 6))
Element 29: (2, (16, 6), ['', '', '%', ''], [(16, 10), (2, 11), (15, 7)], [False, False, True, False], 42, False, [False, False, False, False], 5661, 'East', (17, 6))
Element 30: (2, (17, 6), ['', '', '', '%'], [(16, 11), (2, 12), (15, 6)], [False, False, False, True], 40, False, [False, False, False, False], 5660, 'North', (17, 7))
Element 31: (2, (17, 7), ['%', '', '%', ''], [(16, 12), (1, 12), (15, 5)], [True, False, True, False], 38, False, [False, False, False, False], 5659, 'East', (18, 7))
Element 32: (2, (18, 7), ['', '%', '%', '%'], [(15, 12), (2, 12), (14, 5)], [False, True, True, True], 36, False, [False, False, False, False], 5668, 'West', (17, 7))
Element 33: (2, (17, 7), ['%', '', '%', ''], [(16, 12), (3, 12), (13, 5)], [True, False, True, False], 34, False, [False, False, False, False], 5667, 'South', (17, 6))
Element 34: (2, (17, 6), ['', '', '', '%'], [(17, 12), (3, 13), (13, 6)], [False, False, False, True], 32, False, [False, False, False, False], 5676, 'South', (17, 5))
Element 35: (2, (17, 5), ['', '', '', ''], [(17, 11), (4, 13), (12, 6)], [False, False, False, False], 30, False, [False, False, False, False], 5685, 'East', (18, 5))
Element 36: (2, (18, 5), ['', '', '%', '%'], [(16, 11), (4, 12), (12, 5)], [False, False, True, True], 28, False, [False, False, False, False], 5694, 'South', (18, 4))
Element 37: (2, (18, 4), ['', '.', '', '%'], [(17, 11), (4, 11), (12, 4)], [False, False, False, True], 26, False, [False, True, False, False], 5703, 'South', (18, 3))
Element 38: (2, (18, 3), ['.', '%', '', '%'], [(17, 10), (4, 12), (11, 4)], [False, True, False, True], 24, False, [True, False, False, False], 5722, 'West', (17, 3))
Element 39: (2, (17, 3), ['.', '%', '', ''], [(17, 9), (3, 12), (11, 3)], [False, True, False, False], 22, False, [True, False, False, False], 5741, 'West', (16, 3))
Element 40: (2, (16, 3), ['%', '%', '', ''], [(17, 10), (4, 12), (10, 3)], [True, True, False, False], 20, False, [False, False, False, False], 5760, 'North', (16, 4))
Element 41: (2, (16, 4), ['', '', '', ''], [(16, 10), (5, 12), (10, 4)], [False, False, False, False], 18, False, [False, False, False, False], 5769, 'East', (17, 4))
Element 42: (2, (17, 4), ['', '', '', ''], [(17, 10), (5, 13), (10, 5)], [False, False, False, False], 16, False, [False, False, False, False], 6768, 'West', (16, 4))
Element 43: (2, (16, 4), ['', '', '', ''], [(18, 10), (4, 13), (9, 5)], [False, False, False, False], 14, False, [False, False, False, False], 6777, 'West', (15, 4))
Element 44: (2, (15, 4), ['', '%', '', ''], [(18, 11), (5, 13), (9, 6)], [False, True, False, False], 12, False, [False, False, False, False], 6786, 'West', (14, 4))
Element 45: (2, (14, 4), ['', '', '', ''], [(17, 11), (6, 13), (9, 7)], [False, False, False, False], 10, False, [False, False, False, False], 6795, 'South', (14, 3))
Element 46: (2, (14, 3), ['', '', '', '%'], [(18, 11), (7, 13), (10, 7)], [False, False, False, True], 8, False, [False, False, False, False], 6804, 'South', (14, 2))
Element 47: (2, (14, 2), ['', '.', '', '%'], [(18, 12), (7, 12), (10, 8)], [False, False, False, True], 6, False, [False, True, False, False], 6813, 'South', (14, 1))
Element 48: (2, (14, 1), ['.', '%', '', '.'], [(17, 12), (8, 12), (9, 8)], [False, True, False, False], 4, False, [True, False, False, True], 6832, 'East', (15, 1))
Element 49: (2, (15, 1), ['', '%', '%', '%'], [(18, 12), (9, 12), (8, 8)], [False, True, True, True], 2, False, [False, False, False, False], 6851, 'West', (14, 1))
Element 50: (2, (14, 1), ['.', '%', '', ''], [(18, 12), (9, 12), (8, 9)], [False, True, False, False], 0, False, [True, False, False, False], 6860, 'Stop', (14, 1))
Element 51: #0#
