Element 1: (2, (3, 6), ['.', 'G', '.', '.'], [(18, 4), (3, 5), (5, 1)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'East', (4, 6))
Element 37: (2, (13, 2), ['', 'G', '', 'G'], [(14, 2), (13, 1), (18, 4)], [False, False, False, False], 26, False, [False, False, False, False], 5643, 'North', (13, 3))
Element 38: (2, (13, 3), ['%', '', '', ''], [(14, 1), (12, 1), (18, 3)], [True, False, False, False], 24, False, [False, False, False, False], 5642, 'East', (14, 3))
Element 39: (2, (14, 3), ['', '', '', '%'], [(15, 1), (12, 2), (17, 3)], [False, False, False, True], 22, False, [False, False, False, False], 5641, 'North', (14, 4))
Element 40: (2, (14, 4), ['', '', '', ''], [(14, 1), (11, 2), (17, 4)], [False, False, False, False], 20, False, [False, False, False, False], 5640, 'East', (15, 4))
Element 41: (2, (15, 4), ['', '%', '', 'G'], [(13, 1), (11, 1), (16, 4)], [False, True, False, False], 18, False, [False, False, False, False], 5639, 'North', (15, 5))
Element 42: (2, (15, 5), ['', '', '', 'G'], [(13, 2), (11, 2), (16, 5)], [False, False, False, False], 16, False, [False, False, False, False], 5638, 'North', (15, 6))
Element 43: (2, (15, 6), ['%', '', '', ''], [(13, 3), (10, 2), (16, 4)], [True, False, False, False], 14, False, [False, False, False, False], 5637, 'East', (16, 6))
Element 44: (2, (16, 6), ['', '', '%', ''], [(13, 4), (9, 2), (16, 3)], [False, False, True, False], 12, False, [False, False, False, False], 5636, 'East', (17, 6))
Element 45: (2, (17, 6), ['', '', '', '%'], [(13, 5), (9, 1), (16, 4)], [False, False, False, True], 10, False, [False, False, False, False], 5635, 'North', (17, 7))
Element 46: (2, (17, 7), ['%', '', '%', ''], [(13, 6), (8, 1), (17, 4)], [True, False, True, False], 8, False, [False, False, False, False], 5644, 'East', (18, 7))
Element 47: (2, (18, 7), ['', '%', '%', '%'], [(12, 6), (8, 2), (17, 3)], [False, True, True, True], 6, False, [False, False, False, False], 5653, 'West', (17, 7))
Element 48: (2, (17, 7), ['%', '', '%', ''], [(12, 5), (7, 2), (16, 3)], [True, False, True, False], 4, False, [False, False, False, False], 5662, 'South', (17, 6))
Element 49: (2, (17, 6), ['', '', '', '%'], [(12, 4), (7, 1), (17, 3)], [False, False, False, True], 2, False, [False, False, False, False], 5661, 'South', (17, 5))
Element 50: (2, (17, 5), ['', '', '', ''], [(12, 4), (7, 1), (18, 3)], [False, False, False, False], 0, False, [False, False, False, False], 5660, 'Stop', (17, 5))
Element 51: #0#
