Element 1: (0, (6, 2), ['.', 'F', '.', '.'], [(2, 6), (9, 13), (11, 3)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'South', (6, 1))
Element 2: (0, (6, 1), ['.', '%', '', '.'], [(3, 6), (10, 13), (11, 4)], [False, True, False, False], 96, False, [True, False, False, True], 1029, 'East', (7, 1))
Element 3: (0, (7, 1), ['', '%', '.', '.'], [(4, 6), (10, 12), (12, 4)], [False, True, False, False], 94, False, [False, False, True, True], 1068, 'East', (8, 1))
Element 4: (0, (8, 1), ['', '%', '.', '.'], [(5, 6), (11, 12), (13, 4)], [False, True, False, False], 92, False, [False, False, True, True], 1107, 'East', (9, 1))
Element 5: (0, (9, 1), ['', '%', 'F', '%'], [(6, 6), (12, 12), (14, 4)], [False, True, False, True], 90, False, [False, False, False, False], 1146, 'North', (9, 2))
Element 6: (0, (9, 2), ['.', '', '.', '.'], [(6, 5), (13, 12), (15, 4)], [False, False, False, False], 88, False, [True, False, True, True], 2175, 'East', (10, 2))
Element 7: (0, (10, 2), ['', '%', '.', '.'], [(6, 4), (13, 13), (16, 4)], [False, True, False, False], 86, False, [False, False, True, True], 2214, 'East', (11, 2))
Element 8: (0, (11, 2), ['', '.', '', '.'], [(6, 3), (14, 13), (17, 4)], [False, False, False, False], 84, False, [False, True, False, True], 2253, 'East', (12, 2))
Element 9: (0, (12, 2), ['', '.', '%', '.'], [(7, 3), (15, 13), (18, 4)], [False, False, True, False], 82, False, [False, True, False, True], 2292, 'East', (13, 2))
Element 10: (0, (13, 2), ['', '.', '.', '.'], [(8, 3), (16, 13), (18, 5)], [False, False, False, False], 80, False, [False, True, True, True], 3321, 'East', (14, 2))
Element 11: (0, (14, 2), ['', '.', '.', '%'], [(9, 3), (17, 13), (17, 5)], [False, False, False, True], 78, False, [False, True, True, False], 3360, 'North', (14, 3))
Element 12: (0, (14, 3), ['.', '', '', '%'], [(10, 3), (18, 13), (17, 6)], [False, False, False, True], 76, False, [True, False, False, False], 3399, 'West', (13, 3))
Element 13: (0, (13, 3), ['%', '', '', ''], [(10, 4), (18, 12), (17, 7)], [True, False, False, False], 74, False, [False, False, False, False], 3438, 'North', (13, 4))
Element 14: (0, (13, 4), ['', '', '.', ''], [(10, 5), (18, 11), (18, 7)], [False, False, False, False], 72, False, [False, False, True, False], 4457, 'North', (13, 5))
Element 15: (0, (13, 5), ['.', '', '.', '.'], [(9, 5), (18, 10), (17, 7)], [False, False, False, False], 70, False, [True, False, True, True], 4486, 'East', (14, 5))
Element 16: (0, (14, 5), ['', '', '%', '.'], [(9, 6), (17, 10), (17, 6)], [False, False, True, False], 68, False, [False, False, False, True], 4515, 'East', (15, 5))
Element 17: (0, (15, 5), ['', '', '.', '.'], [(9, 7), (17, 11), (16, 6)], [False, False, False, False], 66, False, [False, False, True, True], 4554, 'East', (16, 5))
Element 18: (0, (16, 5), ['', '', '', ''], [(10, 7), (17, 12), (15, 6)], [False, False, False, False], 64, False, [False, False, False, False], 4593, 'East', (17, 5))
Element 19: (0, (17, 5), ['', '', '', ''], [(10, 8), (16, 12), (15, 7)], [False, False, False, False], 62, False, [False, False, False, False], 4622, 'East', (18, 5))
Element 20: (0, (18, 5), ['', '', '%', '%'], [(9, 8), (16, 11), (15, 8)], [False, False, True, True], 60, False, [False, False, False, False], 4651, 'South', (18, 4))
Element 21: (0, (18, 4), ['', '.', '', '%'], [(8, 8), (16, 10), (14, 8)], [False, False, False, True], 58, False, [False, True, False, False], 4680, 'South', (18, 3))
Element 22: (0, (18, 3), ['.', '%', '', '%'], [(8, 9), (16, 9), (14, 7)], [False, True, False, True], 56, False, [True, False, False, False], 4719, 'West', (17, 3))
Element 23: (0, (17, 3), ['.', '%', '', ''], [(7, 9), (17, 9), (14, 8)], [False, True, False, False], 54, False, [True, False, False, False], 4748, 'West', (16, 3))
Element 24: (0, (16, 3), ['%', '%', '', ''], [(7, 8), (16, 9), (13, 8)], [True, True, False, False], 52, False, [False, False, False, False], 4777, 'North', (16, 4))
Element 25: (0, (16, 4), ['', '', '', ''], [(6, 8), (16, 10), (14, 8)], [False, False, False, False], 50, False, [False, False, False, False], 4786, 'East', (17, 4))
Element 26: (0, (17, 4), ['', '', '', ''], [(6, 9), (16, 11), (15, 8)], [False, False, False, False], 48, False, [False, False, False, False], 4795, 'West', (16, 4))
Element 27: (0, (16, 4), ['', '', '', ''], [(6, 8), (16, 12), (15, 7)], [False, False, False, False], 46, False, [False, False, False, False], 4794, 'West', (15, 4))
Element 28: (0, (15, 4), ['', '%', '', ''], [(5, 8), (15, 12), (14, 7)], [False, True, False, False], 44, False, [False, False, False, False], 4813, 'West', (14, 4))
Element 29: (0, (14, 4), ['', '', '', ''], [(4, 8), (16, 12), (15, 7)], [False, False, False, False], 42, False, [False, False, False, False], 4822, 'East', (15, 4))
Element 30: (0, (15, 4), ['', '%', '', ''], [(5, 8), (17, 12), (15, 6)], [False, True, False, False], 40, False, [False, False, False, False], 4821, 'East', (16, 4))
Element 31: (0, (16, 4), ['', '', '', ''], [(6, 8), (17, 11), (15, 5)], [False, False, False, False], 38, False, [False, False, False, False], 4820, 'South', (16, 3))
Element 32: (0, (16, 3), ['%', '%', '', ''], [(7, 8), (16, 11), (16, 5)], [True, True, False, False], 36, False, [False, False, False, False], 4819, 'East', (17, 3))
Element 33: (0, (17, 3), ['', '%', '', ''], [(7, 9), (17, 11), (15, 5)], [False, True, False, False], 34, False, [False, False, False, False], 4818, 'North', (17, 4))
Element 34: (0, (17, 4), ['', '', '', ''], [(6, 9), (17, 10), (14, 5)], [False, False, False, False], 32, False, [False, False, False, False], 4817, 'South', (17, 3))
Element 35: (0, (17, 3), ['', '%', '', ''], [(7, 9), (17, 9), (13, 5)], [False, True, False, False], 30, False, [False, False, False, False], 4816, 'East', (18, 3))
Element 36: (0, (18, 3), ['', '%', '', '%'], [(8, 9), (17, 10), (13, 6)], [False, True, False, True], 28, False, [False, False, False, False], 4825, 'North', (18, 4))
Element 37: (0, (18, 4), ['', '', '', '%'], [(8, 8), (16, 10), (12, 6)], [False, False, False, True], 26, False, [False, False, False, False], 4834, 'West', (17, 4))
Element 38: (0, (17, 4), ['', '', '', ''], [(7, 8), (17, 10), (12, 5)], [False, False, False, False], 24, False, [False, False, False, False], 4843, 'East', (18, 4))
Element 39: (0, (18, 4), ['', '', '', '%'], [(8, 8), (18, 10), (12, 6)], [False, False, False, True], 22, False, [False, False, False, False], 4842, 'North', (18, 5))
Element 40: (0, (18, 5), ['', '', '%', '%'], [(9, 8), (18, 11), (11, 6)], [False, False, True, True], 20, False, [False, False, False, False], 4851, 'West', (17, 5))
Element 41: (0, (17, 5), ['', '', '', ''], [(10, 8), (17, 11), (12, 6)], [False, False, False, False], 18, False, [False, False, False, False], 4850, 'North', (17, 6))
Element 42: (0, (17, 6), ['', '', '', '%'], [(10, 7), (18, 11), (13, 6)], [False, False, False, True], 16, False, [False, False, False, False], 4849, 'North', (17, 7))
Element 43: (0, (17, 7), ['%', '', '%', ''], [(9, 7), (18, 12), (13, 5)], [True, False, True, False], 14, False, [False, False, False, False], 4848, 'East', (18, 7))
Element 44: (0, (18, 7), ['', '%', '%', '%'], [(9, 8), (17, 12), (12, 5)], [False, True, True, True], 12, False, [False, False, False, False], 4847, 'West', (17, 7))
Element 45: (0, (17, 7), ['%', '', '%', ''], [(9, 7), (18, 12), (13, 5)], [True, False, True, False], 10, False, [False, False, False, False], 4846, 'South', (17, 6))
Element 46: (0, (17, 6), ['', '', '', '%'], [(9, 6), (18, 13), (14, 5)], [False, False, False, True], 8, False, [False, False, False, False], 4845, 'West', (16, 6))
