Element 1: (1, (13, 5), ['.', '.', 'G', '.'], [(2, 1), (13, 6), (17, 11)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'East', (14, 5))
Element 2: (1, (14, 5), ['', '.', '%', '.'], [(3, 1), (12, 6), (18, 11)], [False, False, True, False], 96, False, [False, True, False, True], 48, 'East', (15, 5))
Element 3: (1, (15, 5), ['', '.', '.', '.'], [(4, 1), (12, 5), (18, 12)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (16, 5))
Element 4: (1, (16, 5), ['', '.', '.', '.'], [(5, 1), (12, 4), (18, 13)], [False, False, False, False], 92, False, [False, True, True, True], 126, 'East', (17, 5))
Element 5: (1, (17, 5), ['', '.', '.', '.'], [(6, 1), (13, 4), (17, 13)], [False, False, False, False], 90, False, [False, True, True, True], 1155, 'East', (18, 5))
Element 6: (1, (18, 5), ['', '.', '%', '%'], [(7, 1), (14, 4), (17, 12)], [False, False, True, True], 88, False, [False, True, False, False], 1194, 'South', (18, 4))
Element 7: (1, (18, 4), ['.', '.', '', '%'], [(8, 1), (15, 4), (16, 12)], [False, False, False, True], 86, False, [True, True, False, False], 1233, 'South', (18, 3))
Element 8: (1, (18, 3), ['.', '%', '', '%'], [(9, 1), (16, 4), (16, 13)], [False, True, False, True], 84, False, [True, False, False, False], 1272, 'West', (17, 3))
Element 9: (1, (17, 3), ['.', '%', 'G', ''], [(9, 2), (17, 4), (15, 13)], [False, True, False, False], 82, False, [True, False, False, False], 2301, 'West', (16, 3))
Element 10: (1, (16, 3), ['%', '%', '', ''], [(10, 2), (18, 4), (15, 12)], [True, True, False, False], 80, False, [False, False, False, False], 2330, 'North', (16, 4))
Element 11: (1, (16, 4), ['', '', '', ''], [(11, 2), (18, 5), (15, 13)], [False, False, False, False], 78, False, [False, False, False, False], 2339, 'East', (17, 4))
Element 12: (1, (17, 4), ['', '', 'G', ''], [(12, 2), (17, 5), (14, 13)], [False, False, False, False], 76, False, [False, False, False, False], 2358, 'West', (16, 4))
Element 13: (1, (16, 4), ['', '', '', ''], [(13, 2), (17, 6), (13, 13)], [False, False, False, False], 74, False, [False, False, False, False], 2387, 'West', (15, 4))
Element 14: (1, (15, 4), ['', '%', '', ''], [(14, 2), (17, 7), (13, 12)], [False, True, False, False], 72, False, [False, False, False, False], 2416, 'West', (14, 4))
Element 15: (1, (14, 4), ['', 'G', '', ''], [(14, 3), (18, 7), (13, 11)], [False, False, False, False], 70, False, [False, False, False, False], 2445, 'West', (13, 4))
Element 16: (1, (13, 4), ['', 'G', '', ''], [(13, 3), (17, 7), (12, 11)], [False, False, False, False], 68, False, [False, False, False, False], 2464, 'West', (12, 4))
Element 17: (1, (12, 4), ['.', '%', '', 'G'], [(13, 4), (17, 6), (12, 12)], [False, True, False, False], 66, False, [True, False, False, False], 2473, 'West', (11, 4))
Element 18: (1, (11, 4), ['.', '.', '%', ''], [(14, 4), (16, 6), (12, 13)], [False, False, True, False], 64, False, [True, True, False, False], 2502, 'South', (11, 3))
Element 19: (1, (11, 3), ['.', '', '', '%'], [(15, 4), (15, 6), (12, 12)], [False, False, False, True], 62, False, [True, False, False, False], 2521, 'West', (10, 3))
Element 20: (1, (10, 3), ['.', '', '.', ''], [(16, 4), (15, 7), (11, 12)], [False, False, False, False], 60, False, [True, False, True, False], 2550, 'North', (10, 4))
Element 21: (1, (10, 4), ['.', '', 'F', ''], [(17, 4), (15, 8), (10, 12)], [False, False, False, False], 58, False, [True, False, False, False], 2579, 'North', (10, 5))
Element 22: (1, (10, 5), ['.', '', '%', '%'], [(18, 4), (14, 8), (10, 13)], [False, False, True, True], 56, False, [True, False, False, False], 3598, 'West', (9, 5))
Element 23: (1, (9, 5), ['.', '.', '.', ''], [(18, 5), (14, 7), (9, 13)], [False, False, False, False], 54, False, [True, True, True, False], 3627, 'North', (9, 6))
Element 24: (1, (9, 6), ['.', '', '.', '%'], [(17, 5), (14, 8), (9, 12)], [False, False, False, True], 52, False, [True, False, True, False], 3646, 'North', (9, 7))
Element 25: (1, (9, 7), ['%', '', '.', '.'], [(17, 6), (13, 8), (8, 12)], [True, False, False, False], 50, False, [False, False, True, True], 4665, 'East', (10, 7))
Element 26: (1, (10, 7), ['', '%', '.', '%'], [(17, 7), (14, 8), (7, 12)], [False, True, False, True], 48, False, [False, False, True, False], 4684, 'North', (10, 8))
Element 27: (1, (10, 8), ['.', '', '%', '%'], [(18, 7), (15, 8), (7, 13)], [False, False, True, True], 46, False, [True, False, False, False], 4703, 'West', (9, 8))
Element 28: (1, (9, 8), ['.', '', '%', ''], [(17, 7), (15, 7), (6, 13)], [False, False, True, False], 44, False, [True, False, False, False], 4722, 'West', (8, 8))
Element 29: (1, (8, 8), ['.', '%', '.', ''], [(17, 6), (14, 7), (6, 12)], [False, True, False, False], 42, False, [True, False, True, False], 4741, 'North', (8, 9))
Element 30: (1, (8, 9), ['.', '', '%', '%'], [(16, 6), (15, 7), (6, 11)], [False, False, True, True], 40, False, [True, False, False, False], 4760, 'West', (7, 9))
Element 31: (1, (7, 9), ['.', '.', '%', ''], [(16, 5), (15, 6), (5, 11)], [False, False, True, False], 38, False, [True, True, False, False], 4779, 'South', (7, 8))
Element 32: (1, (7, 8), ['.', '%', '', ''], [(16, 6), (15, 5), (5, 12)], [False, True, False, False], 36, False, [True, False, False, False], 4798, 'West', (6, 8))
Element 33: (1, (6, 8), ['.', '%', '.', ''], [(17, 6), (16, 5), (5, 13)], [False, True, False, False], 34, False, [True, False, True, False], 4817, 'North', (6, 9))
Element 34: (1, (6, 9), ['%', '', '%', ''], [(17, 5), (15, 5), (4, 13)], [True, False, True, False], 32, False, [False, False, False, False], 4836, 'South', (6, 8))
Element 35: (1, (6, 8), ['.', '%', '', ''], [(16, 5), (14, 5), (4, 12)], [False, True, False, False], 30, False, [True, False, False, False], 4845, 'West', (5, 8))
Element 36: (1, (5, 8), ['.', '%', '%', ''], [(17, 5), (13, 5), (4, 11)], [False, True, True, False], 28, False, [True, False, False, False], 4864, 'West', (4, 8))
Element 37: (1, (4, 8), ['%', '%', '%', ''], [(18, 5), (14, 5), (4, 10)], [True, True, True, False], 26, False, [False, False, False, False], 4883, 'East', (5, 8))
Element 38: (1, (5, 8), ['', '%', '%', ''], [(18, 4), (15, 5), (3, 10)], [False, True, True, False], 24, False, [False, False, False, False], 4892, 'East', (6, 8))
Element 39: (1, (6, 8), ['', '%', '', ''], [(18, 3), (15, 6), (2, 10)], [False, True, False, False], 22, False, [False, False, False, False], 4901, 'East', (7, 8))
Element 40: (1, (7, 8), ['', '%', '', ''], [(17, 3), (16, 6), (2, 11)], [False, True, False, False], 20, False, [False, False, False, False], 5900, 'North', (7, 9))
