Element 1: (0, (1, 2), ['%', '.', '%', '.'], [(4, 10), (8, 9), (16, 12)], [True, False, True, False], 98, False, [False, True, False, True], 0, 'East', (2, 2))
Element 2: (0, (2, 2), ['', '.', '.', '%'], [(4, 11), (8, 8), (17, 12)], [False, False, False, True], 96, False, [False, True, True, False], 39, 'North', (2, 3))
Element 3: (0, (2, 3), ['%', '', '.', '.'], [(5, 11), (9, 8), (18, 12)], [True, False, False, False], 94, False, [False, False, True, True], 78, 'East', (3, 3))
Element 4: (0, (3, 3), ['', '%', '.', '.'], [(6, 11), (10, 8), (18, 13)], [False, True, False, False], 92, False, [False, False, True, True], 117, 'East', (4, 3))
Element 5: (0, (4, 3), ['', '.', '.', '.'], [(6, 12), (10, 7), (17, 13)], [False, False, False, False], 90, False, [False, True, True, True], 156, 'East', (5, 3))
Element 6: (0, (5, 3), ['', '.', '%', '.'], [(7, 12), (9, 7), (16, 13)], [False, False, True, False], 88, False, [False, True, False, True], 195, 'South', (5, 2))
Element 7: (0, (5, 2), ['.', '.', '', '.'], [(8, 12), (9, 6), (15, 13)], [False, False, False, False], 86, False, [True, True, False, True], 1224, 'East', (6, 2))
Element 8: (0, (6, 2), ['', 'F', '.', '.'], [(9, 12), (9, 5), (15, 12)], [False, False, False, False], 84, False, [False, False, True, True], 1263, 'South', (6, 1))
Element 9: (0, (6, 1), ['.', '%', '', '.'], [(10, 12), (10, 5), (15, 13)], [False, True, False, False], 82, False, [True, False, False, True], 3272, 'East', (7, 1))
Element 10: (0, (7, 1), ['', '%', '.', '.'], [(11, 12), (10, 4), (14, 13)], [False, True, False, False], 80, False, [False, False, True, True], 3311, 'East', (8, 1))
Element 11: (0, (8, 1), ['', '%', '.', '.'], [(12, 12), (11, 4), (13, 13)], [False, True, False, False], 78, False, [False, False, True, True], 3350, 'East', (9, 1))
Element 12: (0, (9, 1), ['', '%', 'F', '%'], [(13, 12), (12, 4), (12, 13)], [False, True, False, True], 76, False, [False, False, False, False], 3389, 'North', (9, 2))
Element 13: (0, (9, 2), ['.', '', '.', '.'], [(13, 11), (13, 4), (12, 12)], [False, False, False, False], 74, False, [True, False, True, True], 4408, 'East', (10, 2))
Element 14: (0, (10, 2), ['', '%', '.', '.'], [(12, 11), (14, 4), (13, 12)], [False, True, False, False], 72, False, [False, False, True, True], 4437, 'East', (11, 2))
Element 15: (0, (11, 2), ['', '.', '.', '.'], [(13, 11), (15, 4), (12, 12)], [False, False, False, False], 70, False, [False, True, True, True], 4456, 'East', (12, 2))
Element 16: (0, (12, 2), ['', '.', '%', '.'], [(13, 12), (16, 4), (11, 12)], [False, False, True, False], 68, False, [False, True, False, True], 4475, 'East', (13, 2))
Element 17: (0, (13, 2), ['', '.', '.', '.'], [(13, 13), (17, 4), (10, 12)], [False, False, False, False], 66, False, [False, True, True, True], 4494, 'East', (14, 2))
Element 18: (0, (14, 2), ['', '.', '.', '%'], [(14, 13), (18, 4), (10, 13)], [False, False, False, True], 64, False, [False, True, True, False], 4523, 'North', (14, 3))
Element 19: (0, (14, 3), ['.', '', '', '%'], [(15, 13), (18, 5), (9, 13)], [False, False, False, True], 62, False, [True, False, False, False], 4552, 'West', (13, 3))
Element 20: (0, (13, 3), ['%', '', '', ''], [(16, 13), (17, 5), (9, 12)], [True, False, False, False], 60, False, [False, False, False, False], 4571, 'North', (13, 4))
Element 21: (0, (13, 4), ['', '', '.', ''], [(17, 13), (17, 6), (8, 12)], [False, False, False, False], 58, False, [False, False, True, False], 4580, 'North', (13, 5))
Element 22: (0, (13, 5), ['.', '', '.', '.'], [(18, 13), (17, 7), (7, 12)], [False, False, False, False], 56, False, [True, False, True, True], 4599, 'East', (14, 5))
Element 23: (0, (14, 5), ['', '', '%', '.'], [(18, 12), (18, 7), (7, 13)], [False, False, True, False], 54, False, [False, False, False, True], 4628, 'East', (15, 5))
Element 24: (0, (15, 5), ['', '', '.', '.'], [(18, 11), (17, 7), (6, 13)], [False, False, False, False], 52, False, [False, False, True, True], 4657, 'East', (16, 5))
Element 25: (0, (16, 5), ['', '', '.', ''], [(18, 10), (17, 6), (5, 13)], [False, False, False, False], 50, False, [False, False, True, False], 4686, 'North', (16, 6))
Element 26: (0, (16, 6), ['.', '', '%', ''], [(17, 10), (17, 5), (5, 12)], [False, False, True, False], 48, False, [True, False, False, False], 4715, 'West', (15, 6))
Element 27: (0, (15, 6), ['%', '', '.', ''], [(17, 11), (17, 6), (4, 12)], [True, False, False, False], 46, False, [False, False, True, False], 4744, 'North', (15, 7))
Element 28: (0, (15, 7), ['.', '', '.', '%'], [(16, 11), (17, 5), (4, 13)], [False, False, False, True], 44, False, [True, False, True, False], 4773, 'North', (15, 8))
Element 29: (0, (15, 8), ['.', '', '%', '%'], [(16, 10), (16, 5), (3, 13)], [False, False, True, True], 42, False, [True, False, False, False], 4802, 'West', (14, 8))
Element 30: (0, (14, 8), ['.', '.', '%', ''], [(16, 9), (16, 6), (3, 12)], [False, False, True, False], 40, False, [True, True, False, False], 4831, 'South', (14, 7))
