Element 1: (1, (7, 1), ['F', '%', '.', '.'], [(11, 12), (14, 5), (16, 6)], [False, True, False, False], 98, False, [False, False, True, True], 9, 'West', (6, 1))
Element 2: (1, (6, 1), ['.', '%', '.', ''], [(12, 12), (15, 5), (17, 6)], [False, True, False, False], 96, False, [True, False, True, False], 1038, 'North', (6, 2))
Element 3: (1, (6, 2), ['.', '', '.', '.'], [(13, 12), (16, 5), (17, 7)], [False, False, False, False], 94, False, [True, False, True, True], 1077, 'East', (7, 2))
Element 4: (1, (7, 2), ['', '', '.', '.'], [(13, 13), (17, 5), (18, 7)], [False, False, False, False], 92, False, [False, False, True, True], 1116, 'East', (8, 2))
Element 5: (1, (8, 2), ['', '.', 'F', 'F'], [(14, 13), (18, 5), (17, 7)], [False, False, False, False], 90, False, [False, True, False, False], 1145, 'East', (9, 2))
Element 6: (1, (9, 2), ['', '.', '.', '.'], [(15, 13), (18, 4), (17, 6)], [False, False, False, False], 88, False, [False, True, True, True], 2164, 'East', (10, 2))
Element 7: (1, (10, 2), ['', '%', '.', '.'], [(16, 13), (18, 3), (17, 5)], [False, True, False, False], 86, False, [False, False, True, True], 2193, 'East', (11, 2))
Element 8: (1, (11, 2), ['', '.', '.', '.'], [(17, 13), (17, 3), (17, 4)], [False, False, False, False], 84, False, [False, True, True, True], 2232, 'East', (12, 2))
Element 9: (1, (12, 2), ['', '.', '%', '.'], [(18, 13), (16, 3), (16, 4)], [False, False, True, False], 82, False, [False, True, False, True], 2271, 'East', (13, 2))
Element 10: (1, (13, 2), ['', '.', '.', '.'], [(18, 12), (17, 3), (15, 4)], [False, False, False, False], 80, False, [False, True, True, True], 2300, 'East', (14, 2))
Element 11: (1, (14, 2), ['', '.', '.', '%'], [(18, 11), (18, 3), (14, 4)], [False, False, False, True], 78, False, [False, True, True, False], 2329, 'North', (14, 3))
Element 12: (1, (14, 3), ['.', '', '', '%'], [(18, 10), (18, 4), (13, 4)], [False, False, False, True], 76, False, [True, False, False, False], 2358, 'West', (13, 3))
Element 13: (1, (13, 3), ['%', '', '', ''], [(17, 10), (17, 4), (13, 5)], [True, False, False, False], 74, False, [False, False, False, False], 2387, 'North', (13, 4))
Element 14: (1, (13, 4), ['.', '', '', ''], [(17, 11), (16, 4), (13, 6)], [False, False, False, False], 72, False, [True, False, False, False], 2406, 'West', (12, 4))
Element 15: (1, (12, 4), ['.', '%', '.', ''], [(17, 12), (15, 4), (12, 6)], [False, True, False, False], 70, False, [True, False, True, False], 2435, 'North', (12, 5))
Element 16: (1, (12, 5), ['%', '', '', ''], [(16, 12), (14, 4), (11, 6)], [True, False, False, False], 68, False, [False, False, False, False], 2464, 'East', (13, 5))
Element 17: (1, (13, 5), ['', '', '', ''], [(16, 11), (14, 3), (12, 6)], [False, False, False, False], 66, False, [False, False, False, False], 2473, 'East', (14, 5))
Element 18: (1, (14, 5), ['', '', '%', ''], [(16, 10), (14, 2), (13, 6)], [False, False, True, False], 64, False, [False, False, False, False], 2482, 'East', (15, 5))
Element 19: (1, (15, 5), ['', '', '.', ''], [(16, 9), (14, 1), (13, 5)], [False, False, False, False], 62, False, [False, False, True, False], 2501, 'North', (15, 6))
Element 20: (1, (15, 6), ['%', '', '.', ''], [(17, 9), (15, 1), (12, 5)], [True, False, False, False], 60, False, [False, False, True, False], 2530, 'North', (15, 7))
Element 21: (1, (15, 7), ['.', '', '.', '%'], [(16, 9), (14, 1), (12, 4)], [False, False, False, True], 58, False, [True, False, True, False], 2539, 'North', (15, 8))
Element 22: (1, (15, 8), ['.', '', '%', '%'], [(16, 10), (13, 1), (11, 4)], [False, False, True, True], 56, False, [True, False, False, False], 2568, 'West', (14, 8))
Element 23: (1, (14, 8), ['.', '.', '%', ''], [(16, 11), (12, 1), (11, 3)], [False, False, True, False], 54, False, [True, True, False, False], 2597, 'South', (14, 7))
Element 24: (1, (14, 7), ['%', '%', '', ''], [(16, 12), (11, 1), (10, 3)], [True, True, False, False], 52, False, [False, False, False, False], 2626, 'North', (14, 8))
Element 25: (1, (14, 8), ['.', '', '%', ''], [(15, 12), (11, 2), (10, 4)], [False, False, True, False], 50, False, [True, False, False, False], 2645, 'West', (13, 8))
