Element 1: (1, (4, 4), ['.', '.', '.', '%'], [(17, 3), (14, 2), (16, 9)], [False, False, False, True], 98, False, [True, True, True, False], 9, 'North', (4, 5))
Element 2: (1, (4, 5), ['.', '', '.', '.'], [(18, 3), (14, 3), (17, 9)], [False, False, False, False], 96, False, [True, False, True, True], 48, 'East', (5, 5))
Element 3: (1, (5, 5), ['', '%', '.', '.'], [(18, 4), (14, 4), (17, 10)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (6, 5))
Element 4: (1, (6, 5), ['', '.', '.', '%'], [(18, 5), (15, 4), (18, 10)], [False, False, False, True], 92, False, [False, True, True, False], 126, 'North', (6, 6))
Element 5: (1, (6, 6), ['.', '', '%', '%'], [(17, 5), (16, 4), (18, 11)], [False, False, True, True], 90, False, [True, False, False, False], 165, 'West', (5, 6))
Element 6: (1, (5, 6), ['.', '', '%', ''], [(17, 6), (17, 4), (18, 12)], [False, False, True, False], 88, False, [True, False, False, False], 204, 'West', (4, 6))
Element 7: (1, (4, 6), ['.', '', '%', ''], [(17, 7), (18, 4), (18, 13)], [False, False, True, False], 86, False, [True, False, False, False], 233, 'West', (3, 6))
Element 8: (1, (3, 6), ['.', '.', '.', ''], [(18, 7), (18, 5), (17, 13)], [False, False, False, False], 84, False, [True, True, True, False], 262, 'North', (3, 7))
Element 9: (1, (3, 7), ['.', '', '%', '%'], [(17, 7), (17, 5), (17, 12)], [False, False, True, True], 82, False, [True, False, False, False], 281, 'West', (2, 7))
Element 10: (1, (2, 7), ['.', '.', 'F', ''], [(17, 6), (16, 5), (17, 11)], [False, False, False, False], 80, False, [True, True, False, False], 310, 'North', (2, 8))
Element 11: (1, (2, 8), ['F', '', '%', '%'], [(17, 5), (16, 6), (16, 11)], [False, False, True, True], 78, False, [False, False, False, False], 1329, 'West', (1, 8))
Element 12: (1, (1, 8), ['%', '.', '%', ''], [(17, 6), (15, 6), (16, 12)], [True, False, True, False], 76, False, [False, True, False, False], 2348, 'South', (1, 7))
Element 13: (1, (1, 7), ['%', '.', '', ''], [(17, 5), (15, 7), (16, 13)], [True, False, False, False], 74, False, [False, True, False, False], 2377, 'South', (1, 6))
Element 14: (1, (1, 6), ['%', '.', '', '.'], [(16, 5), (15, 8), (15, 13)], [True, False, False, False], 72, False, [False, True, False, True], 2406, 'East', (2, 6))
Element 15: (1, (2, 6), ['', '.', '', ''], [(15, 5), (14, 8), (15, 12)], [False, False, False, False], 70, False, [False, True, False, False], 2445, 'South', (2, 5))
Element 16: (1, (2, 5), ['.', '.', '', '.'], [(14, 5), (14, 7), (15, 13)], [False, False, False, False], 68, False, [True, True, False, True], 2474, 'East', (3, 5))
Element 17: (1, (3, 5), ['', '.', '', ''], [(13, 5), (14, 8), (14, 13)], [False, False, False, False], 66, False, [False, True, False, False], 2503, 'South', (3, 4))
Element 18: (1, (3, 4), ['.', '.', '', ''], [(13, 6), (13, 8), (13, 13)], [False, False, False, False], 64, False, [True, True, False, False], 2542, 'South', (3, 3))
Element 19: (1, (3, 3), ['.', '%', '', '.'], [(12, 6), (14, 8), (13, 12)], [False, True, False, False], 62, False, [True, False, False, True], 2571, 'East', (4, 3))
Element 20: (1, (4, 3), ['', '.', '', '.'], [(12, 5), (15, 8), (13, 11)], [False, False, False, False], 60, False, [False, True, False, True], 2600, 'East', (5, 3))
Element 21: (1, (5, 3), ['', '.', '%', '.'], [(12, 4), (15, 7), (12, 11)], [False, False, True, False], 58, False, [False, True, False, True], 2629, 'East', (6, 3))
Element 22: (1, (6, 3), ['', '.', '.', '.'], [(13, 4), (14, 7), (12, 12)], [False, False, False, False], 56, False, [False, True, True, True], 2658, 'East', (7, 3))
Element 23: (1, (7, 3), ['', '.', '%', 'F'], [(13, 3), (15, 7), (12, 13)], [False, False, True, False], 54, False, [False, True, False, False], 2687, 'East', (8, 3))
Element 24: (1, (8, 3), ['', '.', '.', '.'], [(13, 2), (15, 6), (12, 12)], [False, False, False, False], 52, False, [False, True, True, True], 3696, 'East', (9, 3))
Element 25: (1, (9, 3), ['', 'F', '.', '.'], [(13, 1), (15, 5), (11, 12)], [False, False, False, False], 50, False, [False, False, True, True], 3725, 'South', (9, 2))
Element 26: (1, (9, 2), ['.', '.', '', '.'], [(14, 1), (14, 5), (10, 12)], [False, False, False, False], 48, False, [True, True, False, True], 4744, 'East', (10, 2))
Element 27: (1, (10, 2), ['', '%', '.', '.'], [(15, 1), (13, 5), (10, 13)], [False, True, False, False], 46, False, [False, False, True, True], 4773, 'East', (11, 2))
Element 28: (1, (11, 2), ['', '.', '.', '.'], [(14, 1), (13, 6), (9, 13)], [False, False, False, False], 44, False, [False, True, True, True], 4792, 'East', (12, 2))
Element 29: (1, (12, 2), ['', '.', '%', ''], [(14, 2), (12, 6), (9, 12)], [False, False, True, False], 42, False, [False, True, False, False], 4811, 'South', (12, 1))
Element 30: (1, (12, 1), ['.', '%', '', ''], [(14, 3), (11, 6), (8, 12)], [False, True, False, False], 40, False, [True, False, False, False], 5830, 'West', (11, 1))
Element 31: (1, (11, 1), ['%', '%', '', ''], [(14, 4), (12, 6), (7, 12)], [True, True, False, False], 38, False, [False, False, False, False], 5849, 'East', (12, 1))
Element 32: (1, (12, 1), ['', '%', '', ''], [(15, 4), (12, 5), (7, 13)], [False, True, False, False], 36, False, [False, False, False, False], 5858, 'East', (13, 1))
Element 33: (1, (13, 1), ['', '%', '', ''], [(16, 4), (12, 4), (6, 13)], [False, True, False, False], 34, False, [False, False, False, False], 5867, 'East', (14, 1))
Element 34: (1, (14, 1), ['', '%', '', ''], [(17, 4), (11, 4), (6, 12)], [False, True, False, False], 32, False, [False, False, False, False], 5886, 'East', (15, 1))
Element 35: (1, (15, 1), ['', '%', '%', '%'], [(16, 4), (11, 3), (6, 11)], [False, True, True, True], 30, False, [False, False, False, False], 5905, 'West', (14, 1))
Element 36: (1, (14, 1), ['', '%', '', ''], [(15, 4), (10, 3), (5, 11)], [False, True, False, False], 28, False, [False, False, False, False], 5924, 'North', (14, 2))
Element 37: (1, (14, 2), ['', '', '', '%'], [(14, 4), (10, 4), (5, 12)], [False, False, False, True], 26, False, [False, False, False, False], 5943, 'North', (14, 3))
Element 38: (1, (14, 3), ['', '', '', '%'], [(13, 4), (10, 5), (5, 13)], [False, False, False, True], 24, False, [False, False, False, False], 6952, 'North', (14, 4))
Element 39: (1, (14, 4), ['', '', '', ''], [(13, 3), (9, 5), (4, 13)], [False, False, False, False], 22, False, [False, False, False, False], 6971, 'East', (15, 4))
Element 40: (1, (15, 4), ['', '%', '', ''], [(13, 2), (9, 6), (4, 12)], [False, True, False, False], 20, False, [False, False, False, False], 6990, 'East', (16, 4))
Element 41: (1, (16, 4), ['', '', '', ''], [(13, 1), (9, 7), (4, 11)], [False, False, False, False], 18, False, [False, False, False, False], 7009, 'East', (17, 4))
Element 42: (1, (17, 4), ['', '', '', ''], [(12, 1), (10, 7), (4, 10)], [False, False, False, False], 16, False, [False, False, False, False], 7028, 'East', (18, 4))
Element 43: (1, (18, 4), ['', '', '', '%'], [(12, 2), (10, 8), (3, 10)], [False, False, False, True], 14, False, [False, False, False, False], 7047, 'North', (18, 5))
Element 44: (1, (18, 5), ['', '', '%', '%'], [(11, 2), (9, 8), (2, 10)], [False, False, True, True], 12, False, [False, False, False, False], 7066, 'West', (17, 5))
Element 45: (1, (17, 5), ['', '', '', ''], [(11, 3), (8, 8), (2, 11)], [False, False, False, False], 10, False, [False, False, False, False], 8075, 'North', (17, 6))
Element 46: (1, (17, 6), ['', '', '', '%'], [(11, 4), (8, 9), (1, 11)], [False, False, False, True], 8, False, [False, False, False, False], 9084, 'North', (17, 7))
Element 47: (1, (17, 7), ['%', '', '%', ''], [(10, 4), (7, 9), (1, 12)], [True, False, True, False], 6, False, [False, False, False, False], 9103, 'East', (18, 7))
Element 48: (1, (18, 7), ['', '%', '%', '%'], [(9, 4), (7, 8), (2, 12)], [False, True, True, True], 4, False, [False, False, False, False], 9132, 'West', (17, 7))
Element 49: (1, (17, 7), ['%', '', '%', ''], [(8, 4), (6, 8), (3, 12)], [True, False, True, False], 2, False, [False, False, False, False], 9161, 'South', (17, 6))
Element 50: (1, (17, 6), ['', '', '', '%'], [(8, 4), (6, 9), (3, 13)], [False, False, False, True], 0, False, [False, False, False, False], 9180, 'Stop', (17, 6))
Element 51: #0#
