Element 1: (1, (7, 8), ['.', '%', '.', '.'], [(17, 10), (7, 13), (13, 1)], [False, True, False, False], 98, False, [True, False, True, True], 9, 'East', (8, 8))
Element 2: (1, (8, 8), ['', '%', '.', '.'], [(18, 10), (7, 12), (14, 1)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (9, 8))
Element 3: (1, (9, 8), ['', '.', '%', '.'], [(18, 11), (8, 12), (15, 1)], [False, False, True, False], 94, False, [False, True, False, True], 1077, 'East', (10, 8))
Element 4: (1, (10, 8), ['', '.', '%', '%'], [(18, 12), (9, 12), (14, 1)], [False, False, True, True], 92, False, [False, True, False, False], 1106, 'South', (10, 7))
Element 5: (1, (10, 7), ['.', '%', '', '%'], [(18, 13), (10, 12), (14, 2)], [False, True, False, True], 90, False, [True, False, False, False], 1145, 'West', (9, 7))
Element 6: (1, (9, 7), ['%', '.', '', ''], [(17, 13), (11, 12), (14, 3)], [True, False, False, False], 88, False, [False, True, False, False], 1184, 'South', (9, 6))
Element 7: (1, (9, 6), ['.', '.', '', '%'], [(17, 12), (12, 12), (14, 4)], [False, False, False, True], 86, False, [True, True, False, False], 1223, 'South', (9, 5))
Element 8: (1, (9, 5), ['.', '.', '', 'F'], [(17, 11), (13, 12), (15, 4)], [False, False, False, False], 84, False, [True, True, False, False], 1262, 'East', (10, 5))
Element 9: (1, (10, 5), ['', '.', '%', '%'], [(16, 11), (13, 13), (16, 4)], [False, False, True, True], 82, False, [False, True, False, False], 2291, 'South', (10, 4))
Element 10: (1, (10, 4), ['.', '.', '', '.'], [(16, 12), (14, 13), (17, 4)], [False, False, False, False], 80, False, [True, True, False, True], 2330, 'East', (11, 4))
Element 11: (1, (11, 4), ['', '.', '%', '.'], [(16, 13), (15, 13), (18, 4)], [False, False, True, False], 78, False, [False, True, False, True], 2369, 'East', (12, 4))
Element 12: (1, (12, 4), ['', '%', '.', '.'], [(15, 13), (15, 12), (18, 5)], [False, True, False, False], 76, False, [False, False, True, True], 2398, 'East', (13, 4))
Element 13: (1, (13, 4), ['', '.', '.', ''], [(15, 12), (16, 12), (17, 5)], [False, False, False, False], 74, False, [False, True, True, False], 2417, 'North', (13, 5))
Element 14: (1, (13, 5), ['.', '', '.', '.'], [(15, 13), (17, 12), (17, 6)], [False, False, False, False], 72, False, [True, False, True, True], 2436, 'East', (14, 5))
Element 15: (1, (14, 5), ['', '', '%', '.'], [(14, 13), (18, 12), (17, 7)], [False, False, True, False], 70, False, [False, False, False, True], 2455, 'East', (15, 5))
Element 16: (1, (15, 5), ['', '', '.', '.'], [(13, 13), (18, 13), (18, 7)], [False, False, False, False], 68, False, [False, False, True, True], 2474, 'East', (16, 5))
Element 17: (1, (16, 5), ['', '', '.', ''], [(12, 13), (17, 13), (17, 7)], [False, False, False, False], 66, False, [False, False, True, False], 2493, 'North', (16, 6))
Element 18: (1, (16, 6), ['.', '', '%', 'G'], [(12, 12), (16, 13), (17, 6)], [False, False, True, False], 64, False, [True, False, False, False], 2502, 'West', (15, 6))
Element 19: (1, (15, 6), ['%', '', '.', 'G'], [(12, 11), (17, 13), (16, 6)], [True, False, False, False], 62, False, [False, False, True, False], 2521, 'North', (15, 7))
Element 20: (1, (15, 7), ['.', '', '.', '%'], [(13, 11), (18, 13), (16, 5)], [False, False, False, True], 60, False, [True, False, True, False], 2540, 'North', (15, 8))
Element 21: (1, (15, 8), ['.', '', '%', '%'], [(13, 12), (18, 12), (15, 5)], [False, False, True, True], 58, False, [True, False, False, False], 2549, 'West', (14, 8))
Element 22: (1, (14, 8), ['.', '.', '%', ''], [(13, 11), (18, 11), (15, 6)], [False, False, True, False], 56, False, [True, True, False, False], 2558, 'South', (14, 7))
Element 23: (1, (14, 7), ['%', '%', '', 'G'], [(12, 11), (18, 10), (15, 7)], [True, True, False, False], 54, False, [False, False, False, False], 2567, 'North', (14, 8))
Element 24: (1, (14, 8), ['.', '', '%', 'G'], [(12, 12), (17, 10), (15, 8)], [False, False, True, False], 52, False, [True, False, False, False], 2566, 'West', (13, 8))
Element 25: (1, (13, 8), ['%', '%', '%', 'G'], [(13, 12), (17, 9), (14, 8)], [True, True, True, False], 50, False, [False, False, False, False], 2585, 'Stop', (13, 8))
Element 26: (1, (13, 8), ['%', '%', '%', ''], [(12, 12), (16, 9), (14, 7)], [True, True, True, False], 48, False, [False, False, False, False], 2594, 'East', (14, 8))
Element 27: (1, (14, 8), ['', '', '%', ''], [(11, 12), (16, 10), (15, 7)], [False, False, True, False], 46, False, [False, False, False, False], 2593, 'West', (13, 8))
Element 28: (1, (13, 8), ['%', '%', '%', ''], [(10, 12), (16, 11), (15, 8)], [True, True, True, False], 44, False, [False, False, False, False], 2592, 'Stop', (13, 8))
Element 29: (1, (13, 8), ['%', '%', '%', ''], [(10, 13), (17, 11), (15, 7)], [True, True, True, False], 42, False, [False, False, False, False], 2601, 'East', (14, 8))
Element 30: (1, (14, 8), ['', 'G', '%', ''], [(9, 13), (16, 11), (14, 7)], [False, False, True, False], 40, False, [False, False, False, False], 2610, 'South', (14, 7))
Element 31: (1, (14, 7), ['%', '%', '', 'G'], [(9, 12), (16, 10), (15, 7)], [True, True, False, False], 38, False, [False, False, False, False], 2609, 'Stop', (14, 7))
Element 32: (1, (14, 7), ['%', '%', '', ''], [(8, 12), (16, 9), (15, 6)], [True, True, False, False], 36, False, [False, False, False, False], 2608, 'Stop', (14, 7))
Element 33: (1, (14, 7), ['%', '%', '', ''], [(7, 12), (17, 9), (15, 5)], [True, True, False, False], 34, False, [False, False, False, False], 2607, 'Stop', (14, 7))
Element 34: (1, (14, 7), ['%', '%', '', ''], [(6, 12), (17, 10), (14, 5)], [True, True, False, False], 32, False, [False, False, False, False], 2616, 'Stop', (14, 7))
Element 35: (1, (14, 7), ['%', '%', '', ''], [(6, 13), (17, 11), (13, 5)], [True, True, False, False], 30, False, [False, False, False, False], 2625, 'Stop', (14, 7))
Element 36: (1, (14, 7), ['%', '%', '', ''], [(5, 13), (17, 10), (13, 6)], [True, True, False, False], 28, False, [False, False, False, False], 2644, 'Stop', (14, 7))
Element 37: (1, (14, 7), ['%', '%', '', ''], [(5, 12), (16, 10), (12, 6)], [True, True, False, False], 26, False, [False, False, False, False], 2663, 'Stop', (14, 7))
Element 38: (1, (14, 7), ['%', '%', '', ''], [(5, 11), (17, 10), (12, 5)], [True, True, False, False], 24, False, [False, False, False, False], 2682, 'Stop', (14, 7))
Element 39: (1, (14, 7), ['%', '%', '', ''], [(6, 11), (18, 10), (12, 4)], [True, True, False, False], 22, False, [False, False, False, False], 2691, 'Stop', (14, 7))
Element 40: (1, (14, 7), ['%', '%', '', ''], [(5, 11), (18, 11), (13, 4)], [True, True, False, False], 20, False, [False, False, False, False], 2690, 'Stop', (14, 7))
Element 41: (1, (14, 7), ['%', '%', '', ''], [(4, 11), (17, 11), (13, 3)], [True, True, False, False], 18, False, [False, False, False, False], 2709, 'Stop', (14, 7))
Element 42: (1, (14, 7), ['%', '%', '', ''], [(4, 12), (18, 11), (13, 2)], [True, True, False, False], 16, False, [False, False, False, False], 2728, 'Stop', (14, 7))
Element 43: (1, (14, 7), ['%', '%', '', ''], [(4, 13), (18, 12), (12, 2)], [True, True, False, False], 14, False, [False, False, False, False], 2747, 'Stop', (14, 7))
Element 44: (1, (14, 7), ['%', '%', '', ''], [(3, 13), (17, 12), (12, 1)], [True, True, False, False], 12, False, [False, False, False, False], 2766, 'Stop', (14, 7))
Element 45: (1, (14, 7), ['%', '%', '', ''], [(3, 12), (17, 13), (11, 1)], [True, True, False, False], 10, False, [False, False, False, False], 2785, 'Stop', (14, 7))
Element 46: (1, (14, 7), ['%', '%', '', ''], [(2, 12), (17, 12), (11, 2)], [True, True, False, False], 8, False, [False, False, False, False], 2804, 'Stop', (14, 7))
Element 47: (1, (14, 7), ['%', '%', '', ''], [(2, 11), (17, 11), (11, 3)], [True, True, False, False], 6, False, [False, False, False, False], 3813, 'Stop', (14, 7))
Element 48: (1, (14, 7), ['%', '%', '', ''], [(1, 11), (17, 12), (10, 3)], [True, True, False, False], 4, False, [False, False, False, False], 4822, 'Stop', (14, 7))
Element 49: (1, (14, 7), ['%', '%', '', ''], [(1, 12), (16, 12), (10, 2)], [True, True, False, False], 2, False, [False, False, False, False], 4841, 'Stop', (14, 7))
Element 50: (1, (14, 7), ['%', '%', '', ''], [(1, 12), (16, 13), (9, 2)], [True, True, False, False], 0, False, [False, False, False, False], 5840, 'Stop', (14, 7))
Element 51: #0#
