Element 1: (3, (15, 13), ['.', '', '%', '.'], [(5, 11), (3, 3), (16, 12)], [False, False, True, False], 98, False, [True, False, False, True], 29, 'East', (16, 13))
Element 29: (3, (17, 11), ['', '', 'G', ''], [(16, 10), (15, 5), (17, 12)], [False, False, False, False], 42, False, [False, False, False, False], 3471, 'South', (17, 10))
Element 30: (3, (17, 10), ['', '', '', ''], [(16, 9), (15, 6), (18, 12)], [False, False, False, False], 40, False, [False, False, False, False], 3480, 'North', (17, 11))
Element 31: (3, (17, 11), ['', '', '', ''], [(17, 9), (15, 7), (18, 13)], [False, False, False, False], 38, False, [False, False, False, False], 3489, 'East', (18, 11))
Element 32: (3, (18, 11), ['', '', '', '%'], [(17, 10), (15, 8), (17, 13)], [False, False, False, True], 36, False, [False, False, False, False], 3498, 'South', (18, 10))
Element 33: (3, (18, 10), ['', '%', '', '%'], [(16, 10), (14, 8), (16, 13)], [False, True, False, True], 34, False, [False, False, False, False], 3507, 'North', (18, 11))
Element 34: (3, (18, 11), ['', '', '', '%'], [(17, 10), (14, 7), (16, 12)], [False, False, False, True], 32, False, [False, False, False, False], 3516, 'North', (18, 12))
Element 35: (3, (18, 12), ['', '', '', '%'], [(18, 10), (14, 8), (16, 11)], [False, False, False, True], 30, False, [False, False, False, False], 3515, 'West', (17, 12))
Element 36: (3, (17, 12), ['', 'G', '', ''], [(18, 11), (13, 8), (17, 11)], [False, False, False, False], 28, False, [False, False, False, False], 3524, 'East', (18, 12))
Element 37: (3, (18, 12), ['', 'G', '', '%'], [(18, 10), (14, 8), (18, 11)], [False, False, False, True], 26, False, [False, False, False, False], 3523, 'North', (18, 13))
Element 38: (3, (18, 13), ['', '', '%', '%'], [(17, 10), (15, 8), (18, 10)], [False, False, True, True], 24, False, [False, False, False, False], 3522, 'West', (17, 13))
Element 39: (3, (17, 13), ['', '', '%', ''], [(17, 11), (15, 7), (17, 10)], [False, False, True, False], 22, False, [False, False, False, False], 3521, 'South', (17, 12))
Element 40: (3, (17, 12), ['', '', '', ''], [(16, 11), (14, 7), (17, 9)], [False, False, False, False], 20, False, [False, False, False, False], 3520, 'North', (17, 13))
Element 41: (3, (17, 13), ['', '', '%', ''], [(16, 12), (15, 7), (16, 9)], [False, False, True, False], 18, False, [False, False, False, False], 3519, 'West', (16, 13))
Element 42: (3, (16, 13), ['', '', '%', ''], [(17, 12), (15, 6), (16, 10)], [False, False, True, False], 16, False, [False, False, False, False], 3518, 'South', (16, 12))
Element 43: (3, (16, 12), ['', '', '', ''], [(17, 11), (15, 5), (16, 9)], [False, False, False, False], 14, False, [False, False, False, False], 3517, 'North', (16, 13))
Element 44: (3, (16, 13), ['', '', '%', ''], [(17, 12), (14, 5), (17, 9)], [False, False, True, False], 12, False, [False, False, False, False], 3526, 'West', (15, 13))
Element 45: (3, (15, 13), ['', '', '%', ''], [(16, 12), (13, 5), (17, 10)], [False, False, True, False], 10, False, [False, False, False, False], 3535, 'West', (14, 13))
Element 46: (3, (14, 13), ['', '%', '%', ''], [(16, 13), (13, 6), (16, 10)], [False, True, True, False], 8, False, [False, False, False, False], 3544, 'West', (13, 13))
Element 47: (3, (13, 13), ['.', '', '%', ''], [(17, 13), (12, 6), (17, 10)], [False, False, True, False], 6, False, [True, False, False, False], 3553, 'West', (12, 13))
Element 48: (3, (12, 13), ['%', '', '%', ''], [(17, 12), (12, 5), (18, 10)], [True, False, True, False], 4, False, [False, False, False, False], 3572, 'South', (12, 12))
Element 49: (3, (12, 12), ['', '.', '', ''], [(17, 13), (12, 4), (18, 11)], [False, False, False, False], 2, False, [False, True, False, False], 3581, 'South', (12, 11))
Element 50: (3, (12, 11), ['%', '%', '', '.'], [(17, 13), (12, 4), (18, 11)], [True, True, False, False], 0, False, [False, False, False, True], 3590, 'Stop', (12, 11))
Element 51: #0#
