Element 1: (1, (2, 7), ['.', '.', 'F', '.'], [(5, 13), (2, 12), (3, 3)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'North', (2, 8))
Element 2: (1, (2, 8), ['F', '', '%', '%'], [(6, 13), (2, 11), (4, 3)], [False, False, True, True], 96, False, [False, False, False, False], 2028, 'West', (1, 8))
Element 3: (1, (1, 8), ['%', '.', '%', ''], [(7, 13), (1, 11), (5, 3)], [True, False, True, False], 94, False, [False, True, False, False], 4047, 'South', (1, 7))
Element 4: (1, (1, 7), ['%', '.', '', ''], [(7, 12), (1, 12), (6, 3)], [True, False, False, False], 92, False, [False, True, False, False], 4086, 'South', (1, 6))
Element 5: (1, (1, 6), ['%', '.', '', '.'], [(8, 12), (1, 13), (7, 3)], [True, False, False, False], 90, False, [False, True, False, True], 5115, 'East', (2, 6))
Element 6: (1, (2, 6), ['', '.', '', '.'], [(9, 12), (1, 12), (8, 3)], [False, False, False, False], 88, False, [False, True, False, True], 6134, 'East', (3, 6))
Element 7: (1, (3, 6), ['', '.', '.', '.'], [(10, 12), (1, 11), (9, 3)], [False, False, False, False], 86, False, [False, True, True, True], 6163, 'East', (4, 6))
Element 8: (1, (4, 6), ['', '.', '%', '.'], [(11, 12), (1, 10), (9, 2)], [False, False, True, False], 84, False, [False, True, False, True], 7192, 'East', (5, 6))
Element 9: (1, (5, 6), ['', '.', '%', '.'], [(12, 12), (2, 10), (10, 2)], [False, False, True, False], 82, False, [False, True, False, True], 7231, 'East', (6, 6))
Element 10: (1, (6, 6), ['', '.', '%', '%'], [(13, 12), (3, 10), (11, 2)], [False, False, True, True], 80, False, [False, True, False, False], 7270, 'South', (6, 5))
Element 11: (1, (6, 5), ['.', '.', '', '%'], [(13, 13), (4, 10), (12, 2)], [False, False, False, True], 78, False, [True, True, False, False], 7309, 'South', (6, 4))
Element 12: (1, (6, 4), ['%', '', '', '%'], [(14, 13), (4, 11), (13, 2)], [True, False, False, True], 76, False, [False, False, False, False], 7348, 'South', (6, 3))
Element 13: (1, (6, 3), ['', '.', '', ''], [(15, 13), (5, 11), (14, 2)], [False, False, False, False], 74, False, [False, True, False, False], 7377, 'South', (6, 2))
Element 14: (1, (6, 2), ['.', 'F', '', '.'], [(16, 13), (6, 11), (14, 3)], [False, False, False, False], 72, False, [True, False, False, True], 7416, 'South', (6, 1))
Element 15: (1, (6, 1), ['.', '%', '', '.'], [(17, 13), (6, 12), (14, 4)], [False, True, False, False], 70, False, [True, False, False, True], 8445, 'East', (7, 1))
Element 16: (1, (7, 1), ['', '%', '.', '.'], [(18, 13), (5, 12), (15, 4)], [False, True, False, False], 68, False, [False, False, True, True], 8484, 'East', (8, 1))
Element 17: (1, (8, 1), ['', '%', '.', '.'], [(18, 12), (4, 12), (16, 4)], [False, True, False, False], 66, False, [False, False, True, True], 8523, 'East', (9, 1))
Element 18: (1, (9, 1), ['', '%', '', '%'], [(18, 11), (3, 12), (17, 4)], [False, True, False, True], 64, False, [False, False, False, False], 8562, 'North', (9, 2))
Element 19: (1, (9, 2), ['.', '', '', ''], [(18, 10), (3, 13), (18, 4)], [False, False, False, False], 62, False, [True, False, False, False], 8591, 'West', (8, 2))
Element 20: (1, (8, 2), ['.', '', '', ''], [(17, 10), (4, 13), (18, 5)], [False, False, False, False], 60, False, [True, False, False, False], 8620, 'West', (7, 2))
Element 21: (1, (7, 2), ['', '', '', ''], [(17, 11), (5, 13), (17, 5)], [False, False, False, False], 58, False, [False, False, False, False], 8649, 'North', (7, 3))
Element 22: (1, (7, 3), ['', '', '%', ''], [(17, 12), (6, 13), (17, 6)], [False, False, True, False], 56, False, [False, False, False, False], 8668, 'East', (8, 3))
Element 23: (1, (8, 3), ['', '', '.', ''], [(16, 12), (7, 13), (17, 7)], [False, False, False, False], 54, False, [False, False, True, False], 8687, 'North', (8, 4))
Element 24: (1, (8, 4), ['%', '', '.', '.'], [(16, 11), (7, 12), (18, 7)], [True, False, False, False], 52, False, [False, False, True, True], 8716, 'East', (9, 4))
Element 25: (1, (9, 4), ['', '', '.', '.'], [(16, 10), (8, 12), (17, 7)], [False, False, False, False], 50, False, [False, False, True, True], 8735, 'East', (10, 4))
Element 26: (1, (10, 4), ['', '.', 'F', '.'], [(16, 9), (9, 12), (17, 6)], [False, False, False, False], 48, False, [False, True, False, True], 8754, 'North', (10, 5))
Element 27: #1#
