Element 1: (0, (10, 4), ['.', '.', 'F', '.'], [(8, 4), (10, 12), (12, 2)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'North', (10, 5))
Element 2: (0, (10, 5), ['.', '', '%', '%'], [(8, 3), (11, 12), (13, 2)], [False, False, True, True], 96, False, [True, False, False, False], 2019, 'West', (9, 5))
Element 3: (0, (9, 5), ['.', '.', '.', ''], [(9, 3), (12, 12), (14, 2)], [False, False, False, False], 94, False, [True, True, True, False], 2058, 'North', (9, 6))
Element 4: (0, (9, 6), ['.', '', '.', '%'], [(9, 2), (13, 12), (14, 3)], [False, False, False, True], 92, False, [True, False, True, False], 3087, 'North', (9, 7))
Element 5: (0, (9, 7), ['%', '', '.', '.'], [(10, 2), (13, 13), (14, 4)], [True, False, False, False], 90, False, [False, False, True, True], 3126, 'East', (10, 7))
Element 6: (0, (10, 7), ['', '%', '.', '%'], [(11, 2), (14, 13), (15, 4)], [False, True, False, True], 88, False, [False, False, True, False], 3165, 'North', (10, 8))
Element 7: (0, (10, 8), ['.', '', '%', '%'], [(11, 3), (15, 13), (16, 4)], [False, False, True, True], 86, False, [True, False, False, False], 3204, 'West', (9, 8))
Element 8: (0, (9, 8), ['.', '', '%', ''], [(11, 4), (16, 13), (17, 4)], [False, False, True, False], 84, False, [True, False, False, False], 3243, 'West', (8, 8))
Element 9: (0, (8, 8), ['.', '%', '.', ''], [(12, 4), (17, 13), (18, 4)], [False, True, False, False], 82, False, [True, False, True, False], 3282, 'North', (8, 9))
Element 10: (0, (8, 9), ['.', '', '%', '%'], [(13, 4), (18, 13), (18, 5)], [False, False, True, True], 80, False, [True, False, False, False], 3321, 'West', (7, 9))
Element 11: (0, (7, 9), ['.', '.', '%', ''], [(13, 5), (18, 12), (17, 5)], [False, False, True, False], 78, False, [True, True, False, False], 3360, 'South', (7, 8))
Element 12: (0, (7, 8), ['.', '%', '', ''], [(14, 5), (18, 11), (17, 6)], [False, True, False, False], 76, False, [True, False, False, False], 3399, 'West', (6, 8))
Element 13: (0, (6, 8), ['.', '%', '.', ''], [(15, 5), (18, 10), (17, 7)], [False, True, False, False], 74, False, [True, False, True, False], 3438, 'North', (6, 9))
Element 14: (0, (6, 9), ['%', '', '%', ''], [(16, 5), (17, 10), (18, 7)], [True, False, True, False], 72, False, [False, False, False, False], 3477, 'South', (6, 8))
Element 15: (0, (6, 8), ['.', '%', '', ''], [(16, 6), (17, 11), (17, 7)], [False, True, False, False], 70, False, [True, False, False, False], 3496, 'West', (5, 8))
Element 16: (0, (5, 8), ['.', '%', '%', ''], [(15, 6), (17, 12), (17, 6)], [False, True, True, False], 68, False, [True, False, False, False], 3525, 'West', (4, 8))
Element 17: (0, (4, 8), ['%', '%', '%', ''], [(15, 7), (16, 12), (16, 6)], [True, True, True, False], 66, False, [False, False, False, False], 3554, 'East', (5, 8))
Element 18: (0, (5, 8), ['', '%', '%', ''], [(15, 8), (16, 11), (16, 5)], [False, True, True, False], 64, False, [False, False, False, False], 3573, 'East', (6, 8))
Element 19: (0, (6, 8), ['', '%', '', ''], [(14, 8), (16, 10), (15, 5)], [False, True, False, False], 62, False, [False, False, False, False], 3592, 'East', (7, 8))
Element 20: (0, (7, 8), ['', '%', '', ''], [(14, 7), (16, 9), (15, 6)], [False, True, False, False], 60, False, [False, False, False, False], 3611, 'North', (7, 9))
Element 21: (0, (7, 9), ['', '', '%', ''], [(14, 8), (17, 9), (15, 7)], [False, False, True, False], 58, False, [False, False, False, False], 3620, 'West', (6, 9))
Element 22: (0, (6, 9), ['%', '', '%', ''], [(13, 8), (16, 9), (15, 8)], [True, False, True, False], 56, False, [False, False, False, False], 3629, 'East', (7, 9))
Element 23: (0, (7, 9), ['', '', '%', ''], [(14, 8), (16, 10), (15, 7)], [False, False, True, False], 54, False, [False, False, False, False], 3628, 'East', (8, 9))
Element 24: (0, (8, 9), ['', '', '%', '%'], [(15, 8), (16, 11), (14, 7)], [False, False, True, True], 52, False, [False, False, False, False], 3627, 'South', (8, 8))
Element 25: (0, (8, 8), ['', '%', '', ''], [(15, 7), (16, 12), (14, 8)], [False, True, False, False], 50, False, [False, False, False, False], 3626, 'West', (7, 8))
Element 26: (0, (7, 8), ['', '%', '', ''], [(14, 7), (15, 12), (13, 8)], [False, True, False, False], 48, False, [False, False, False, False], 3635, 'East', (8, 8))
Element 27: (0, (8, 8), ['', '%', '', ''], [(15, 7), (16, 12), (14, 8)], [False, True, False, False], 46, False, [False, False, False, False], 3634, 'East', (9, 8))
Element 28: (0, (9, 8), ['', '', '%', ''], [(15, 6), (17, 12), (14, 7)], [False, False, True, False], 44, False, [False, False, False, False], 3633, 'East', (10, 8))
Element 29: (0, (10, 8), ['', '', '%', '%'], [(16, 6), (17, 11), (15, 7)], [False, False, True, True], 42, False, [False, False, False, False], 3632, 'South', (10, 7))
Element 30: (0, (10, 7), ['', '%', '', '%'], [(17, 6), (16, 11), (15, 6)], [False, True, False, True], 40, False, [False, False, False, False], 3631, 'West', (9, 7))
Element 31: (0, (9, 7), ['%', '', '', ''], [(17, 7), (17, 11), (15, 5)], [True, False, False, False], 38, False, [False, False, False, False], 3630, 'North', (9, 8))
Element 32: (0, (9, 8), ['', '', '%', ''], [(18, 7), (17, 10), (14, 5)], [False, False, True, False], 36, False, [False, False, False, False], 3629, 'South', (9, 7))
Element 33: (0, (9, 7), ['%', '', '', ''], [(17, 7), (17, 9), (13, 5)], [True, False, False, False], 34, False, [False, False, False, False], 3628, 'South', (9, 6))
Element 34: (0, (9, 6), ['.', '', '', '%'], [(17, 6), (17, 10), (13, 6)], [False, False, False, True], 32, False, [True, False, False, False], 3637, 'West', (8, 6))
Element 35: (0, (8, 6), ['%', '.', '%', ''], [(17, 5), (16, 10), (12, 6)], [True, False, True, False], 30, False, [False, True, False, False], 3656, 'South', (8, 5))
Element 36: (0, (8, 5), ['%', '', '', ''], [(18, 5), (17, 10), (12, 5)], [True, False, False, False], 28, False, [False, False, False, False], 3675, 'South', (8, 4))
Element 37: (0, (8, 4), ['%', '', '', '.'], [(18, 4), (18, 10), (12, 4)], [True, False, False, False], 26, False, [False, False, False, True], 3674, 'East', (9, 4))
Element 38: (0, (9, 4), ['', '', '', ''], [(18, 3), (18, 11), (13, 4)], [False, False, False, False], 24, False, [False, False, False, False], 3693, 'South', (9, 3))
Element 39: (0, (9, 3), ['', '', '', '.'], [(17, 3), (17, 11), (13, 3)], [False, False, False, False], 22, False, [False, False, False, True], 3712, 'East', (10, 3))
Element 40: (0, (10, 3), ['', '', '', ''], [(16, 3), (18, 11), (13, 4)], [False, False, False, False], 20, False, [False, False, False, False], 3731, 'East', (11, 3))
Element 41: (0, (11, 3), ['', '', '', '%'], [(16, 4), (18, 12), (12, 4)], [False, False, False, True], 18, False, [False, False, False, False], 3730, 'North', (11, 4))
Element 42: (0, (11, 4), ['', '', '%', ''], [(17, 4), (17, 12), (12, 5)], [False, False, True, False], 16, False, [False, False, False, False], 3729, 'East', (12, 4))
Element 43: (0, (12, 4), ['', '%', '', ''], [(16, 4), (18, 12), (12, 6)], [False, True, False, False], 14, False, [False, False, False, False], 3728, 'East', (13, 4))
Element 44: (0, (13, 4), ['', '', '', ''], [(15, 4), (18, 13), (12, 5)], [False, False, False, False], 12, False, [False, False, False, False], 3727, 'East', (14, 4))
Element 45: (0, (14, 4), ['', '', '', ''], [(16, 4), (17, 13), (12, 6)], [False, False, False, False], 10, False, [False, False, False, False], 3726, 'East', (15, 4))
Element 46: (0, (15, 4), ['', '%', '', ''], [(16, 3), (17, 12), (11, 6)], [False, True, False, False], 8, False, [False, False, False, False], 3735, 'East', (16, 4))
Element 47: (0, (16, 4), ['', '', '', ''], [(17, 3), (17, 13), (12, 6)], [False, False, False, False], 6, False, [False, False, False, False], 3734, 'East', (17, 4))
Element 48: (0, (17, 4), ['', '', '', ''], [(16, 3), (16, 13), (13, 6)], [False, False, False, False], 4, False, [False, False, False, False], 3733, 'East', (18, 4))
Element 49: (0, (18, 4), ['', '', '', '%'], [(17, 3), (16, 12), (13, 5)], [False, False, False, True], 2, False, [False, False, False, False], 3732, 'North', (18, 5))
Element 50: (0, (18, 5), ['', '', '%', '%'], [(18, 3), (16, 13), (12, 5)], [False, False, True, True], 0, False, [False, False, False, False], 3731, 'Stop', (18, 5))
Element 51: #0#
