Element 1: (3, (17, 5), ['G', '.', '.', '.'], [(2, 11), (15, 8), (16, 5)], [False, False, False, False], 98, False, [False, True, True, True], 1019, 'East', (18, 5))
Element 34: (3, (9, 8), ['.', '', '%', ''], [(16, 12), (12, 6), (13, 5)], [False, False, True, False], 32, False, [True, False, False, False], 4696, 'West', (8, 8))
Element 35: (3, (8, 8), ['.', '%', '.', ''], [(16, 11), (12, 5), (13, 6)], [False, True, False, False], 30, False, [True, False, True, False], 4715, 'North', (8, 9))
Element 36: (3, (8, 9), ['.', '', '%', '%'], [(16, 10), (12, 4), (12, 6)], [False, False, True, True], 28, False, [True, False, False, False], 4734, 'West', (7, 9))
Element 37: (3, (7, 9), ['.', '.', '%', ''], [(16, 9), (11, 4), (12, 5)], [False, False, True, False], 26, False, [True, True, False, False], 4753, 'South', (7, 8))
Element 38: (3, (7, 8), ['.', '%', '', ''], [(17, 9), (11, 3), (12, 4)], [False, True, False, False], 24, False, [True, False, False, False], 4772, 'West', (6, 8))
Element 39: (3, (6, 8), ['.', '%', '.', ''], [(16, 9), (10, 3), (13, 4)], [False, True, False, False], 22, False, [True, False, True, False], 4791, 'North', (6, 9))
Element 40: (3, (6, 9), ['%', '', '%', ''], [(16, 10), (10, 2), (13, 3)], [True, False, True, False], 20, False, [False, False, False, False], 4810, 'South', (6, 8))
Element 41: (3, (6, 8), ['.', '%', '', ''], [(16, 11), (9, 2), (14, 3)], [False, True, False, False], 18, False, [True, False, False, False], 5809, 'West', (5, 8))
Element 42: (3, (5, 8), ['.', '%', '%', ''], [(16, 12), (9, 3), (14, 2)], [False, True, True, False], 16, False, [True, False, False, False], 5828, 'West', (4, 8))
Element 43: (3, (4, 8), ['%', '%', '%', ''], [(15, 12), (8, 3), (14, 1)], [True, True, True, False], 14, False, [False, False, False, False], 6847, 'East', (5, 8))
Element 44: (3, (5, 8), ['', '%', '%', ''], [(16, 12), (8, 4), (15, 1)], [False, True, True, False], 12, False, [False, False, False, False], 6856, 'East', (6, 8))
Element 45: (3, (6, 8), ['', '%', '', ''], [(17, 12), (9, 4), (14, 1)], [False, True, False, False], 10, False, [False, False, False, False], 6865, 'East', (7, 8))
Element 46: (3, (7, 8), ['', '%', '', ''], [(17, 11), (10, 4), (13, 1)], [False, True, False, False], 8, False, [False, False, False, False], 6864, 'North', (7, 9))
Element 47: (3, (7, 9), ['', '', '%', ''], [(16, 11), (10, 5), (13, 2)], [False, False, True, False], 6, False, [False, False, False, False], 6863, 'West', (6, 9))
Element 48: (3, (6, 9), ['%', '', '%', ''], [(17, 11), (9, 5), (12, 2)], [True, False, True, False], 4, False, [False, False, False, False], 6862, 'East', (7, 9))
Element 49: (3, (7, 9), ['', '', '%', ''], [(17, 10), (8, 5), (12, 1)], [False, False, True, False], 2, False, [False, False, False, False], 6871, 'East', (8, 9))
Element 50: (3, (8, 9), ['', '', '%', '%'], [(17, 10), (8, 5), (12, 1)], [False, False, True, True], 0, False, [False, False, False, False], 6870, 'Stop', (8, 9))
Element 51: #0#
