Element 1: (1, (4, 10), ['.', '%', '.', '%'], [(5, 1), (13, 12), (14, 3)], [False, True, False, True], 98, False, [True, False, True, False], 9, 'North', (4, 11))
Element 2: (1, (4, 11), ['%', '', '.', '.'], [(6, 1), (13, 13), (14, 4)], [True, False, False, False], 96, False, [False, False, True, True], 1038, 'East', (5, 11))
Element 3: (1, (5, 11), ['', '%', '.', '.'], [(7, 1), (14, 13), (15, 4)], [False, True, False, False], 94, False, [False, False, True, True], 1077, 'East', (6, 11))
Element 4: (1, (6, 11), ['', '%', '.', '%'], [(8, 1), (15, 13), (16, 4)], [False, True, False, True], 92, False, [False, False, True, False], 1116, 'North', (6, 12))
Element 5: (1, (6, 12), ['.', '', '.', '.'], [(9, 1), (16, 13), (17, 4)], [False, False, False, False], 90, False, [True, False, True, True], 1155, 'East', (7, 12))
Element 6: (1, (7, 12), ['', '%', '.', 'F'], [(9, 2), (17, 13), (18, 4)], [False, True, False, False], 88, False, [False, False, True, False], 2184, 'East', (8, 12))
Element 7: (1, (8, 12), ['', '%', '%', '.'], [(10, 2), (18, 13), (18, 5)], [False, True, True, False], 86, False, [False, False, False, True], 3213, 'East', (9, 12))
Element 8: (1, (9, 12), ['', '%', '.', '.'], [(11, 2), (18, 12), (17, 5)], [False, True, False, False], 84, False, [False, False, True, True], 3252, 'East', (10, 12))
Element 9: (1, (10, 12), ['', '%', '.', '.'], [(12, 2), (18, 11), (17, 6)], [False, True, False, False], 82, False, [False, False, True, True], 3291, 'East', (11, 12))
Element 10: (1, (11, 12), ['', '%', '%', '.'], [(13, 2), (18, 10), (17, 7)], [False, True, True, False], 80, False, [False, False, False, True], 3330, 'East', (12, 12))
Element 11: (1, (12, 12), ['', '.', '.', ''], [(14, 2), (17, 10), (18, 7)], [False, False, False, False], 78, False, [False, True, True, False], 3369, 'North', (12, 13))
Element 12: (1, (12, 13), ['%', '', '%', ''], [(14, 1), (17, 11), (17, 7)], [True, False, True, False], 76, False, [False, False, False, False], 3398, 'East', (13, 13))
Element 13: (1, (13, 13), ['', '', '%', ''], [(15, 1), (17, 12), (17, 6)], [False, False, True, False], 74, False, [False, False, False, False], 3417, 'East', (14, 13))
Element 14: (1, (14, 13), ['', '%', '%', ''], [(14, 1), (16, 12), (16, 6)], [False, True, True, False], 72, False, [False, False, False, False], 3436, 'East', (15, 13))
Element 15: (1, (15, 13), ['', '.', '%', ''], [(13, 1), (16, 11), (16, 5)], [False, False, True, False], 70, False, [False, True, False, False], 3465, 'South', (15, 12))
Element 16: (1, (15, 12), ['%', '%', '', ''], [(12, 1), (16, 10), (15, 5)], [True, True, False, False], 68, False, [False, False, False, False], 3504, 'East', (16, 12))
Element 17: (1, (16, 12), ['', '', '', ''], [(11, 1), (16, 9), (15, 6)], [False, False, False, False], 66, False, [False, False, False, False], 3533, 'East', (17, 12))
Element 18: (1, (17, 12), ['', '', '', ''], [(12, 1), (17, 9), (15, 7)], [False, False, False, False], 64, False, [False, False, False, False], 3552, 'East', (18, 12))
Element 19: (1, (18, 12), ['', '', '', '%'], [(13, 1), (16, 9), (15, 8)], [False, False, False, True], 62, False, [False, False, False, False], 3561, 'North', (18, 13))
Element 20: (1, (18, 13), ['', '', '%', '%'], [(14, 1), (16, 10), (14, 8)], [False, False, True, True], 60, False, [False, False, False, False], 3570, 'West', (17, 13))
Element 21: (1, (17, 13), ['', '', '%', ''], [(14, 2), (16, 11), (14, 7)], [False, False, True, False], 58, False, [False, False, False, False], 3579, 'West', (16, 13))
Element 22: (1, (16, 13), ['', 'G', '%', ''], [(14, 3), (16, 12), (14, 8)], [False, False, True, False], 56, False, [False, False, False, False], 3578, 'East', (17, 13))
Element 23: (1, (17, 13), ['', '', '%', ''], [(13, 3), (15, 12), (13, 8)], [False, False, True, False], 54, False, [False, False, False, False], 3597, 'East', (18, 13))
Element 24: (1, (18, 13), ['', '', '%', '%'], [(13, 4), (16, 12), (14, 8)], [False, False, True, True], 52, False, [False, False, False, False], 3606, 'South', (18, 12))
Element 25: (1, (18, 12), ['G', '', '', '%'], [(13, 5), (17, 12), (15, 8)], [False, False, False, True], 50, False, [False, False, False, False], 3615, 'South', (18, 11))
Element 26: (1, (18, 11), ['G', '', '', '%'], [(14, 5), (17, 11), (15, 7)], [False, False, False, True], 48, False, [False, False, False, False], 3624, 'South', (18, 10))
Element 27: (1, (18, 10), ['', '%', '', '%'], [(15, 5), (16, 11), (14, 7)], [False, True, False, True], 46, False, [False, False, False, False], 3623, 'West', (17, 10))
Element 28: (1, (17, 10), ['', '', 'G', ''], [(16, 5), (17, 11), (15, 7)], [False, False, False, False], 44, False, [False, False, False, False], 3622, 'South', (17, 9))
