Element 1: (0, (17, 9), ['.', '%', '.', '%'], [(3, 7), (4, 11), (15, 8)], [False, True, False, True], 98, False, [True, False, True, False], 0, 'North', (17, 10))
Element 2: (0, (17, 10), ['.', '', '.', '.'], [(3, 6), (5, 11), (15, 7)], [False, False, False, False], 96, False, [True, False, True, True], 39, 'East', (18, 10))
Element 3: (0, (18, 10), ['', '%', '.', '%'], [(4, 6), (6, 11), (15, 6)], [False, True, False, True], 94, False, [False, False, True, False], 78, 'North', (18, 11))
Element 4: (0, (18, 11), ['.', '', '.', '%'], [(5, 6), (6, 12), (16, 6)], [False, False, False, True], 92, False, [True, False, True, False], 117, 'North', (18, 12))
Element 5: (0, (18, 12), ['.', '', '.', '%'], [(6, 6), (7, 12), (17, 6)], [False, False, False, True], 90, False, [True, False, True, False], 156, 'North', (18, 13))
Element 6: (0, (18, 13), ['.', '', '%', '%'], [(6, 5), (8, 12), (17, 7)], [False, False, True, True], 88, False, [True, False, False, False], 1185, 'West', (17, 13))
Element 7: (0, (17, 13), ['.', '.', '%', ''], [(6, 4), (9, 12), (18, 7)], [False, False, True, False], 86, False, [True, True, False, False], 1224, 'South', (17, 12))
Element 8: (0, (17, 12), ['.', '.', '', ''], [(6, 3), (10, 12), (17, 7)], [False, False, False, False], 84, False, [True, True, False, False], 1253, 'South', (17, 11))
Element 9: (0, (17, 11), ['.', '', '', ''], [(7, 3), (11, 12), (17, 6)], [False, False, False, False], 82, False, [True, False, False, False], 1282, 'West', (16, 11))
Element 10: (0, (16, 11), ['%', '.', '.', ''], [(8, 3), (12, 12), (17, 5)], [True, False, False, False], 80, False, [False, True, True, False], 2311, 'North', (16, 12))
Element 11: (0, (16, 12), ['.', '', '.', ''], [(9, 3), (13, 12), (18, 5)], [False, False, False, False], 78, False, [True, False, True, False], 2350, 'North', (16, 13))
Element 12: (0, (16, 13), ['.', '', '%', ''], [(9, 2), (13, 13), (18, 4)], [False, False, True, False], 76, False, [True, False, False, False], 3379, 'West', (15, 13))
Element 13: (0, (15, 13), ['G', '.', '%', ''], [(10, 2), (14, 13), (18, 3)], [False, False, True, False], 74, False, [False, True, False, False], 3418, 'South', (15, 12))
Element 14: (0, (15, 12), ['%', '%', 'G', ''], [(11, 2), (15, 13), (17, 3)], [True, True, False, False], 72, False, [False, False, False, False], 3447, 'East', (16, 12))
Element 15: (0, (16, 12), ['', '', 'G', ''], [(12, 2), (16, 13), (17, 4)], [False, False, False, False], 70, False, [False, False, False, False], 3466, 'West', (15, 12))
Element 16: (0, (15, 12), ['%', '%', '', ''], [(13, 2), (17, 13), (16, 4)], [True, True, False, False], 68, False, [False, False, False, False], 3485, 'East', (16, 12))
Element 17: (0, (16, 12), ['', '', '', ''], [(14, 2), (18, 13), (16, 5)], [False, False, False, False], 66, False, [False, False, False, False], 3504, 'West', (15, 12))
