Element 1: (2, (13, 3), ['%', '.', '.', '.'], [(2, 3), (2, 11), (14, 1)], [True, False, False, False], 98, False, [False, True, True, True], 1009, 'East', (14, 3))
Element 2: (2, (14, 3), ['', '.', '.', '%'], [(3, 3), (1, 11), (15, 1)], [False, False, False, True], 96, False, [False, True, True, False], 2038, 'North', (14, 4))
Element 3: (2, (14, 4), ['.', '', '.', '.'], [(4, 3), (1, 12), (14, 1)], [False, False, False, False], 94, False, [True, False, True, True], 2067, 'East', (15, 4))
Element 4: (2, (15, 4), ['', '%', '.', '.'], [(5, 3), (2, 12), (14, 2)], [False, True, False, False], 92, False, [False, False, True, True], 2106, 'East', (16, 4))
Element 5: (2, (16, 4), ['', '.', '.', '.'], [(6, 3), (3, 12), (13, 2)], [False, False, False, False], 90, False, [False, True, True, True], 2145, 'East', (17, 4))
Element 6: (2, (17, 4), ['', '.', '.', '.'], [(7, 3), (4, 12), (13, 1)], [False, False, False, False], 88, False, [False, True, True, True], 2184, 'East', (18, 4))
Element 7: (2, (18, 4), ['', '.', '.', '%'], [(8, 3), (5, 12), (12, 1)], [False, False, False, True], 86, False, [False, True, True, False], 3213, 'North', (18, 5))
Element 8: (2, (18, 5), ['.', '', '%', '%'], [(9, 3), (6, 12), (12, 2)], [False, False, True, True], 84, False, [True, False, False, False], 3252, 'West', (17, 5))
Element 9: (2, (17, 5), ['.', '', '.', ''], [(9, 2), (7, 12), (11, 2)], [False, False, False, False], 82, False, [True, False, True, False], 4281, 'North', (17, 6))
Element 10: (2, (17, 6), ['.', '', '.', '%'], [(10, 2), (8, 12), (11, 3)], [False, False, False, True], 80, False, [True, False, True, False], 5310, 'North', (17, 7))
Element 11: (2, (17, 7), ['%', '', '%', '.'], [(10, 3), (9, 12), (11, 4)], [True, False, True, False], 78, False, [False, False, False, True], 5349, 'East', (18, 7))
Element 12: (2, (18, 7), ['', '%', '%', '%'], [(10, 4), (10, 12), (12, 4)], [False, True, True, True], 76, False, [False, False, False, False], 5388, 'West', (17, 7))
Element 13: (2, (17, 7), ['%', '', '%', ''], [(10, 5), (11, 12), (13, 4)], [True, False, True, False], 74, False, [False, False, False, False], 6407, 'South', (17, 6))
Element 14: (2, (17, 6), ['.', '', '', '%'], [(9, 5), (12, 12), (13, 5)], [False, False, False, True], 72, False, [True, False, False, False], 6436, 'West', (16, 6))
Element 15: (2, (16, 6), ['.', '.', '%', ''], [(9, 6), (13, 12), (14, 5)], [False, False, True, False], 70, False, [True, True, False, False], 6475, 'South', (16, 5))
Element 16: (2, (16, 5), ['G', '', '', ''], [(9, 7), (13, 13), (15, 5)], [False, False, False, False], 68, False, [False, False, False, False], 6514, 'North', (16, 6))
Element 17: (2, (16, 6), ['G', '', '%', ''], [(10, 7), (14, 13), (15, 6)], [False, False, True, False], 66, False, [False, False, False, False], 6543, 'South', (16, 5))
Element 18: (2, (16, 5), ['', '', '', ''], [(10, 8), (15, 13), (15, 7)], [False, False, False, False], 64, False, [False, False, False, False], 6572, 'North', (16, 6))
Element 19: (2, (16, 6), ['', '', '%', ''], [(9, 8), (16, 13), (15, 8)], [False, False, True, False], 62, False, [False, False, False, False], 6601, 'East', (17, 6))
Element 20: (2, (17, 6), ['', '', '', '%'], [(8, 8), (17, 13), (14, 8)], [False, False, False, True], 60, False, [False, False, False, False], 6630, 'South', (17, 5))
