Element 1: (2, (9, 12), ['F', '%', '.', '.'], [(16, 5), (7, 9), (17, 7)], [False, True, False, False], 98, False, [False, False, True, True], 19, 'West', (8, 12))
Element 2: (2, (8, 12), ['.', '%', '%', ''], [(17, 5), (8, 9), (18, 7)], [False, True, True, False], 96, False, [True, False, False, False], 1048, 'West', (7, 12))
Element 3: (2, (7, 12), ['.', '%', '.', ''], [(18, 5), (8, 8), (17, 7)], [False, True, False, False], 94, False, [True, False, True, False], 1077, 'North', (7, 13))
Element 4: (2, (7, 13), ['.', '', '%', '%'], [(18, 4), (9, 8), (17, 6)], [False, False, True, True], 92, False, [True, False, False, False], 1116, 'West', (6, 13))
Element 5: (2, (6, 13), ['.', '.', '%', ''], [(18, 3), (10, 8), (16, 6)], [False, False, True, False], 90, False, [True, True, False, False], 1155, 'South', (6, 12))
Element 6: (2, (6, 12), ['.', '.', '', ''], [(17, 3), (10, 7), (15, 6)], [False, False, False, False], 88, False, [True, True, False, False], 1194, 'South', (6, 11))
Element 7: (2, (6, 11), ['.', '%', '', '%'], [(17, 4), (9, 7), (15, 7)], [False, True, False, True], 86, False, [True, False, False, False], 1233, 'West', (5, 11))
Element 8: (2, (5, 11), ['.', '%', '.', ''], [(16, 4), (9, 6), (15, 8)], [False, True, False, False], 84, False, [True, False, True, False], 1272, 'North', (5, 12))
Element 9: (2, (5, 12), ['.', '', '.', ''], [(16, 3), (9, 5), (14, 8)], [False, False, False, False], 82, False, [True, False, True, False], 1311, 'North', (5, 13))
Element 10: (2, (5, 13), ['.', '', '%', ''], [(16, 4), (10, 5), (14, 7)], [False, False, True, False], 80, False, [True, False, False, False], 2330, 'West', (4, 13))
Element 11: (2, (4, 13), ['.', '.', '%', ''], [(15, 4), (10, 4), (14, 8)], [False, False, True, False], 78, False, [True, True, False, False], 2359, 'South', (4, 12))
Element 12: (2, (4, 12), ['.', '.', '', ''], [(14, 4), (11, 4), (13, 8)], [False, False, False, False], 76, False, [True, True, False, False], 2398, 'South', (4, 11))
Element 13: (2, (4, 11), ['%', '.', '', ''], [(14, 5), (12, 4), (14, 8)], [True, False, False, False], 74, False, [False, True, False, False], 2427, 'South', (4, 10))
Element 14: (2, (4, 10), ['.', '%', '', '%'], [(13, 5), (13, 4), (15, 8)], [False, True, False, True], 72, False, [True, False, False, False], 2456, 'West', (3, 10))
Element 15: (2, (3, 10), ['.', '%', '%', ''], [(13, 6), (13, 3), (15, 7)], [False, True, True, False], 70, False, [True, False, False, False], 2485, 'West', (2, 10))
Element 16: (2, (2, 10), ['.', '%', 'F', ''], [(12, 6), (14, 3), (14, 7)], [False, True, False, False], 68, False, [True, False, False, False], 2514, 'North', (2, 11))
Element 17: (2, (2, 11), ['F', '', '.', '%'], [(12, 5), (14, 2), (15, 7)], [False, False, False, True], 66, False, [False, False, True, False], 3533, 'West', (1, 11))
Element 18: (2, (1, 11), ['%', '.', '.', ''], [(12, 4), (14, 1), (15, 6)], [True, False, False, False], 64, False, [False, True, True, False], 4542, 'North', (1, 12))
Element 19: (2, (1, 12), ['%', '', '.', '.'], [(13, 4), (15, 1), (15, 5)], [True, False, False, False], 62, False, [False, False, True, True], 4561, 'East', (2, 12))
Element 20: (2, (2, 12), ['', '', '%', '.'], [(13, 3), (14, 1), (16, 5)], [False, False, True, False], 60, False, [False, False, False, True], 4570, 'East', (3, 12))
Element 21: (2, (3, 12), ['', '%', '.', ''], [(13, 2), (13, 1), (17, 5)], [False, True, False, False], 58, False, [False, False, True, False], 4599, 'North', (3, 13))
Element 22: (2, (3, 13), ['%', '', '%', ''], [(12, 2), (12, 1), (18, 5)], [True, False, True, False], 56, False, [False, False, False, False], 4628, 'South', (3, 12))
Element 23: (2, (3, 12), ['', '%', '', ''], [(11, 2), (11, 1), (18, 4)], [False, True, False, False], 54, False, [False, False, False, False], 4647, 'West', (2, 12))
Element 24: (2, (2, 12), ['', '', '%', ''], [(11, 3), (11, 2), (18, 3)], [False, False, True, False], 52, False, [False, False, False, False], 4656, 'West', (1, 12))
Element 25: (2, (1, 12), ['%', '', '.', ''], [(10, 3), (10, 2), (17, 3)], [True, False, False, False], 50, False, [False, False, True, False], 4675, 'North', (1, 13))
Element 26: (2, (1, 13), ['%', '', '%', '%'], [(9, 3), (9, 2), (17, 4)], [True, False, True, True], 48, False, [False, False, False, False], 5694, 'South', (1, 12))
Element 27: (2, (1, 12), ['%', '', '', ''], [(8, 3), (9, 1), (16, 4)], [True, False, False, False], 46, False, [False, False, False, False], 6703, 'South', (1, 11))
Element 28: (2, (1, 11), ['%', '.', '', ''], [(8, 4), (8, 1), (16, 3)], [True, False, False, False], 44, False, [False, True, False, False], 6722, 'South', (1, 10))
Element 29: (2, (1, 10), ['%', '%', '', ''], [(9, 4), (8, 2), (16, 4)], [True, True, False, False], 42, False, [False, False, False, False], 6751, 'North', (1, 11))
Element 30: (2, (1, 11), ['%', '', '', ''], [(10, 4), (7, 2), (15, 4)], [True, False, False, False], 40, False, [False, False, False, False], 6760, 'East', (2, 11))
Element 31: (2, (2, 11), ['', '', '', '%'], [(11, 4), (7, 3), (14, 4)], [False, False, False, True], 38, False, [False, False, False, False], 6769, 'North', (2, 12))
Element 32: (2, (2, 12), ['', '', '%', ''], [(10, 4), (6, 3), (14, 5)], [False, False, True, False], 36, False, [False, False, False, False], 6778, 'South', (2, 11))
Element 33: (2, (2, 11), ['', '', '', '%'], [(10, 5), (6, 4), (13, 5)], [False, False, False, True], 34, False, [False, False, False, False], 6787, 'South', (2, 10))
Element 34: (2, (2, 10), ['', '%', '', ''], [(9, 5), (6, 5), (13, 6)], [False, True, False, False], 32, False, [False, False, False, False], 6796, 'West', (1, 10))
Element 35: (2, (1, 10), ['%', '%', '', ''], [(8, 5), (6, 6), (12, 6)], [True, True, False, False], 30, False, [False, False, False, False], 6815, 'East', (2, 10))
Element 36: (2, (2, 10), ['', '%', '', ''], [(8, 6), (5, 6), (11, 6)], [False, True, False, False], 28, False, [False, False, False, False], 6844, 'East', (3, 10))
Element 37: (2, (3, 10), ['', '%', '%', ''], [(9, 6), (5, 5), (12, 6)], [False, True, True, False], 26, False, [False, False, False, False], 6853, 'East', (4, 10))
Element 38: (2, (4, 10), ['', '%', '', '%'], [(9, 7), (4, 5), (12, 5)], [False, True, False, True], 24, False, [False, False, False, False], 6862, 'North', (4, 11))
Element 39: (2, (4, 11), ['%', '', '', ''], [(10, 7), (4, 6), (12, 4)], [True, False, False, False], 22, False, [False, False, False, False], 6871, 'North', (4, 12))
Element 40: (2, (4, 12), ['', '', '', ''], [(10, 8), (3, 6), (13, 4)], [False, False, False, False], 20, False, [False, False, False, False], 6880, 'West', (3, 12))
Element 41: (2, (3, 12), ['', '%', '', ''], [(9, 8), (3, 7), (13, 3)], [False, True, False, False], 18, False, [False, False, False, False], 6889, 'East', (4, 12))
Element 42: (2, (4, 12), ['', '', '', ''], [(8, 8), (2, 7), (14, 3)], [False, False, False, False], 16, False, [False, False, False, False], 6898, 'North', (4, 13))
Element 43: (2, (4, 13), ['', '', '%', ''], [(7, 8), (2, 8), (14, 2)], [False, False, True, False], 14, False, [False, False, False, False], 7907, 'West', (3, 13))
Element 44: (2, (3, 13), ['%', '', '%', ''], [(6, 8), (1, 8), (14, 1)], [True, False, True, False], 12, False, [False, False, False, False], 8916, 'East', (4, 13))
Element 45: (2, (4, 13), ['', '', '%', ''], [(5, 8), (1, 7), (15, 1)], [False, False, True, False], 10, False, [False, False, False, False], 8935, 'East', (5, 13))
Element 46: (2, (5, 13), ['', '', '%', ''], [(4, 8), (1, 6), (14, 1)], [False, False, True, False], 8, False, [False, False, False, False], 8954, 'South', (5, 12))
Element 47: (2, (5, 12), ['', '', '', ''], [(5, 8), (2, 6), (13, 1)], [False, False, False, False], 6, False, [False, False, False, False], 8963, 'West', (4, 12))
Element 48: (2, (4, 12), ['', '', '', ''], [(6, 8), (2, 5), (13, 2)], [False, False, False, False], 4, False, [False, False, False, False], 8972, 'East', (5, 12))
Element 49: (2, (5, 12), ['', '', '', ''], [(6, 9), (3, 5), (12, 2)], [False, False, False, False], 2, False, [False, False, False, False], 8981, 'South', (5, 11))
Element 50: (2, (5, 11), ['', '%', '', ''], [(6, 9), (3, 5), (12, 1)], [False, True, False, False], 0, False, [False, False, False, False], 8980, 'Stop', (5, 11))
Element 51: #0#
