Element 1: (1, (1, 6), ['%', '.', '.', '.'], [(15, 8), (10, 2), (13, 5)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (2, 6))
Element 2: (1, (2, 6), ['', '.', '.', '.'], [(15, 7), (9, 2), (14, 5)], [False, False, False, False], 96, False, [False, True, True, True], 1038, 'East', (3, 6))
Element 3: (1, (3, 6), ['', '.', '.', '.'], [(15, 6), (9, 3), (15, 5)], [False, False, False, False], 94, False, [False, True, True, True], 1077, 'East', (4, 6))
Element 4: (1, (4, 6), ['', '.', '%', '.'], [(16, 6), (8, 3), (16, 5)], [False, False, True, False], 92, False, [False, True, False, True], 2106, 'East', (5, 6))
Element 5: (1, (5, 6), ['', '.', '%', '.'], [(17, 6), (8, 4), (17, 5)], [False, False, True, False], 90, False, [False, True, False, True], 2145, 'East', (6, 6))
Element 6: (1, (6, 6), ['', '.', '%', '%'], [(17, 7), (9, 4), (18, 5)], [False, False, True, True], 88, False, [False, True, False, False], 2184, 'South', (6, 5))
Element 7: (1, (6, 5), ['.', '.', '', '%'], [(18, 7), (10, 4), (18, 4)], [False, False, False, True], 86, False, [True, True, False, False], 2223, 'South', (6, 4))
Element 8: (1, (6, 4), ['%', '.', '', '%'], [(17, 7), (10, 5), (18, 3)], [True, False, False, True], 84, False, [False, True, False, False], 3242, 'South', (6, 3))
Element 9: (1, (6, 3), ['.', '.', '', '.'], [(17, 6), (9, 5), (17, 3)], [False, False, False, False], 82, False, [True, True, False, True], 3271, 'East', (7, 3))
Element 10: (1, (7, 3), ['', '.', '%', ''], [(17, 5), (9, 6), (17, 4)], [False, False, True, False], 80, False, [False, True, False, False], 3300, 'South', (7, 2))
Element 11: (1, (7, 2), ['.', '.', '', '.'], [(18, 5), (9, 7), (16, 4)], [False, False, False, False], 78, False, [True, True, False, True], 3329, 'East', (8, 2))
Element 12: (1, (8, 2), ['', '.', '', ''], [(18, 4), (10, 7), (16, 3)], [False, False, False, False], 76, False, [False, True, False, False], 3358, 'South', (8, 1))
Element 13: (1, (8, 1), ['.', '%', '', '.'], [(18, 3), (10, 8), (16, 4)], [False, True, False, False], 74, False, [True, False, False, True], 3377, 'East', (9, 1))
Element 14: (1, (9, 1), ['', '%', '', '%'], [(17, 3), (9, 8), (15, 4)], [False, True, False, True], 72, False, [False, False, False, False], 3406, 'North', (9, 2))
Element 15: (1, (9, 2), ['', '', '', ''], [(17, 4), (8, 8), (14, 4)], [False, False, False, False], 70, False, [False, False, False, False], 3425, 'East', (10, 2))
Element 16: (1, (10, 2), ['', '%', '.', '.'], [(16, 4), (8, 9), (14, 3)], [False, True, False, False], 68, False, [False, False, True, True], 3444, 'East', (11, 2))
Element 17: (1, (11, 2), ['', '.', '.', '.'], [(16, 5), (7, 9), (14, 2)], [False, False, False, False], 66, False, [False, True, True, True], 3473, 'East', (12, 2))
Element 18: (1, (12, 2), ['', '.', '%', '.'], [(15, 5), (7, 8), (14, 1)], [False, False, True, False], 64, False, [False, True, False, True], 3502, 'East', (13, 2))
Element 19: (1, (13, 2), ['', '.', '.', ''], [(15, 4), (6, 8), (15, 1)], [False, False, False, False], 62, False, [False, True, True, False], 3531, 'North', (13, 3))
Element 20: (1, (13, 3), ['%', '', '.', ''], [(14, 4), (6, 9), (14, 1)], [True, False, False, False], 60, False, [False, False, True, False], 3550, 'North', (13, 4))
Element 21: (1, (13, 4), ['.', '', '', ''], [(14, 5), (6, 8), (13, 1)], [False, False, False, False], 58, False, [True, False, False, False], 3569, 'West', (12, 4))
Element 22: (1, (12, 4), ['.', '%', '.', ''], [(13, 5), (5, 8), (12, 1)], [False, True, False, False], 56, False, [True, False, True, False], 3598, 'North', (12, 5))
Element 23: (1, (12, 5), ['%', '', '.', ''], [(13, 6), (4, 8), (11, 1)], [True, False, False, False], 54, False, [False, False, True, False], 3637, 'North', (12, 6))
Element 24: (1, (12, 6), ['.', '', '%', ''], [(13, 5), (5, 8), (11, 2)], [False, False, True, False], 52, False, [True, False, False, False], 3646, 'West', (11, 6))
Element 25: (1, (11, 6), ['%', '%', '%', ''], [(13, 4), (6, 8), (11, 3)], [True, True, True, False], 50, False, [False, False, False, False], 3665, 'East', (12, 6))
Element 26: (1, (12, 6), ['', '', '%', ''], [(13, 3), (7, 8), (11, 4)], [False, False, True, False], 48, False, [False, False, False, False], 3674, 'East', (13, 6))
Element 27: (1, (13, 6), ['', '', '%', '%'], [(14, 3), (7, 9), (12, 4)], [False, False, True, True], 46, False, [False, False, False, False], 3673, 'South', (13, 5))
Element 28: (1, (13, 5), ['', 'G', '', ''], [(14, 2), (6, 9), (13, 4)], [False, False, False, False], 44, False, [False, False, False, False], 3672, 'East', (14, 5))
Element 29: (1, (14, 5), ['', '', '%', ''], [(14, 1), (7, 9), (13, 3)], [False, False, True, False], 42, False, [False, False, False, False], 3671, 'East', (15, 5))
Element 30: (1, (15, 5), ['', '', '', ''], [(15, 1), (8, 9), (13, 2)], [False, False, False, False], 40, False, [False, False, False, False], 3670, 'East', (16, 5))
Element 31: (1, (16, 5), ['', '', '', ''], [(14, 1), (8, 8), (12, 2)], [False, False, False, False], 38, False, [False, False, False, False], 3669, 'East', (17, 5))
Element 32: (1, (17, 5), ['', '', '', ''], [(13, 1), (7, 8), (13, 2)], [False, False, False, False], 36, False, [False, False, False, False], 3668, 'East', (18, 5))
Element 33: (1, (18, 5), ['', '', '%', '%'], [(13, 2), (8, 8), (13, 3)], [False, False, True, True], 34, False, [False, False, False, False], 3667, 'South', (18, 4))
Element 34: (1, (18, 4), ['', '', '', '%'], [(12, 2), (9, 8), (13, 4)], [False, False, False, True], 32, False, [False, False, False, False], 3666, 'South', (18, 3))
Element 35: (1, (18, 3), ['', '%', '', '%'], [(12, 1), (10, 8), (12, 4)], [False, True, False, True], 30, False, [False, False, False, False], 3665, 'West', (17, 3))
Element 36: (1, (17, 3), ['', '%', '', ''], [(11, 1), (10, 7), (12, 5)], [False, True, False, False], 28, False, [False, False, False, False], 3664, 'North', (17, 4))
Element 37: (1, (17, 4), ['', '', '', ''], [(11, 2), (9, 7), (12, 6)], [False, False, False, False], 26, False, [False, False, False, False], 3663, 'West', (16, 4))
Element 38: (1, (16, 4), ['', '', '', ''], [(11, 3), (9, 8), (13, 6)], [False, False, False, False], 24, False, [False, False, False, False], 3662, 'South', (16, 3))
Element 39: (1, (16, 3), ['%', '%', '', ''], [(10, 3), (9, 7), (12, 6)], [True, True, False, False], 22, False, [False, False, False, False], 3671, 'North', (16, 4))
Element 40: (1, (16, 4), ['', '', '', ''], [(10, 4), (9, 6), (11, 6)], [False, False, False, False], 20, False, [False, False, False, False], 3670, 'West', (15, 4))
Element 41: (1, (15, 4), ['', '%', '', ''], [(11, 4), (8, 6), (12, 6)], [False, True, False, False], 18, False, [False, False, False, False], 3679, 'West', (14, 4))
Element 42: (1, (14, 4), ['', '', '', ''], [(12, 4), (8, 5), (12, 5)], [False, False, False, False], 16, False, [False, False, False, False], 3688, 'South', (14, 3))
Element 43: (1, (14, 3), ['', '', '', '%'], [(12, 5), (8, 6), (12, 6)], [False, False, False, True], 14, False, [False, False, False, False], 3687, 'South', (14, 2))
Element 44: (1, (14, 2), ['', '', '', '%'], [(12, 6), (9, 6), (12, 5)], [False, False, False, True], 12, False, [False, False, False, False], 3686, 'South', (14, 1))
Element 45: (1, (14, 1), ['', '%', '', ''], [(11, 6), (9, 5), (12, 4)], [False, True, False, False], 10, False, [False, False, False, False], 3685, 'East', (15, 1))
Element 46: (1, (15, 1), ['', '%', '%', '%'], [(12, 6), (8, 5), (11, 4)], [False, True, True, True], 8, False, [False, False, False, False], 3684, 'West', (14, 1))
Element 47: (1, (14, 1), ['', '%', '', ''], [(12, 5), (9, 5), (11, 3)], [False, True, False, False], 6, False, [False, False, False, False], 3683, 'West', (13, 1))
Element 48: (1, (13, 1), ['', '%', '', ''], [(12, 4), (10, 5), (10, 3)], [False, True, False, False], 4, False, [False, False, False, False], 3682, 'West', (12, 1))
Element 49: (1, (12, 1), ['', '%', '', ''], [(11, 4), (10, 4), (10, 2)], [False, True, False, False], 2, False, [False, False, False, False], 3681, 'West', (11, 1))
Element 50: (1, (11, 1), ['%', '%', '', ''], [(11, 4), (9, 4), (9, 2)], [True, True, False, False], 0, False, [False, False, False, False], 3680, 'Stop', (11, 1))
Element 51: #0#
