Element 1: (3, (18, 3), ['.', '%', '.', '%'], [(14, 4), (12, 1), (17, 9)], [False, True, False, True], 98, False, [True, False, True, False], 29, 'North', (18, 4))
Element 2: (3, (18, 4), ['.', '', '.', '%'], [(15, 4), (13, 1), (17, 10)], [False, False, False, True], 96, False, [True, False, True, False], 68, 'North', (18, 5))
Element 3: (3, (18, 5), ['.', '', '%', '%'], [(16, 4), (14, 1), (18, 10)], [False, False, True, True], 94, False, [True, False, False, False], 107, 'West', (17, 5))
Element 4: (3, (17, 5), ['.', 'G', '.', ''], [(17, 4), (15, 1), (18, 11)], [False, False, False, False], 92, False, [True, False, True, False], 146, 'North', (17, 6))
Element 5: (3, (17, 6), ['.', '', '.', '%'], [(17, 3), (14, 1), (18, 12)], [False, False, False, True], 90, False, [True, False, True, False], 175, 'North', (17, 7))
Element 6: (3, (17, 7), ['%', '', '%', '.'], [(16, 3), (14, 2), (18, 13)], [True, False, True, False], 88, False, [False, False, False, True], 214, 'East', (18, 7))
Element 7: (3, (18, 7), ['', '%', '%', '%'], [(17, 3), (13, 2), (17, 13)], [False, True, True, True], 86, False, [False, False, False, False], 243, 'West', (17, 7))
Element 8: (3, (17, 7), ['%', '', '%', ''], [(18, 3), (13, 3), (17, 12)], [True, False, True, False], 84, False, [False, False, False, False], 262, 'South', (17, 6))
Element 9: (3, (17, 6), ['.', '', '', '%'], [(18, 4), (13, 4), (17, 11)], [False, False, False, True], 82, False, [True, False, False, False], 281, 'West', (16, 6))
Element 10: (3, (16, 6), ['.', '.', '%', ''], [(18, 5), (13, 5), (16, 11)], [False, False, True, False], 80, False, [True, True, False, False], 310, 'South', (16, 5))
Element 11: (3, (16, 5), ['.', '', '', 'G'], [(17, 5), (14, 5), (16, 12)], [False, False, False, False], 78, False, [True, False, False, False], 339, 'West', (15, 5))
Element 12: (3, (15, 5), ['', '', '.', ''], [(17, 6), (14, 4), (16, 13)], [False, False, False, False], 76, False, [False, False, True, False], 358, 'North', (15, 6))
Element 13: (3, (15, 6), ['%', '', '.', ''], [(17, 7), (15, 4), (15, 13)], [True, False, False, False], 74, False, [False, False, True, False], 377, 'North', (15, 7))
Element 14: (3, (15, 7), ['.', '', '.', '%'], [(18, 7), (16, 4), (15, 12)], [False, False, False, True], 72, False, [True, False, True, False], 396, 'North', (15, 8))
Element 15: (3, (15, 8), ['.', '', '%', '%'], [(17, 7), (17, 4), (15, 13)], [False, False, True, True], 70, False, [True, False, False, False], 405, 'West', (14, 8))
Element 16: (3, (14, 8), ['.', '.', '%', ''], [(17, 6), (18, 4), (14, 13)], [False, False, True, False], 68, False, [True, True, False, False], 424, 'South', (14, 7))
Element 17: (3, (14, 7), ['%', '%', '', ''], [(16, 6), (18, 5), (13, 13)], [True, True, False, False], 66, False, [False, False, False, False], 443, 'North', (14, 8))
Element 18: (3, (14, 8), ['.', '', '%', ''], [(16, 5), (17, 5), (13, 12)], [False, False, True, False], 64, False, [True, False, False, False], 452, 'West', (13, 8))
Element 19: (3, (13, 8), ['%', '%', '%', ''], [(15, 5), (17, 6), (13, 11)], [True, True, True, False], 62, False, [False, False, False, False], 471, 'East', (14, 8))
Element 20: (3, (14, 8), ['', '', '%', ''], [(15, 6), (17, 7), (12, 11)], [False, False, True, False], 60, False, [False, False, False, False], 480, 'East', (15, 8))
Element 21: (3, (15, 8), ['', 'G', '%', '%'], [(15, 7), (18, 7), (12, 12)], [False, False, True, True], 58, False, [False, False, False, False], 489, 'West', (14, 8))
Element 22: (3, (14, 8), ['', '', '%', 'G'], [(15, 8), (17, 7), (12, 13)], [False, False, True, False], 56, False, [False, False, False, False], 498, 'South', (14, 7))
