Element 1: (1, (4, 5), ['.', '.', 'G', '.'], [(6, 5), (4, 6), (7, 1)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'East', (5, 5))
Element 19: (1, (4, 3), ['', '', '', ''], [(1, 4), (15, 5), (17, 5)], [False, False, False, False], 62, False, [False, False, False, False], 5521, 'East', (5, 3))
Element 20: (1, (5, 3), ['', '', '%', ''], [(1, 5), (16, 5), (17, 6)], [False, False, True, False], 60, False, [False, False, False, False], 5550, 'East', (6, 3))
Element 21: (1, (6, 3), ['', '', '', ''], [(2, 5), (16, 6), (17, 7)], [False, False, False, False], 58, False, [False, False, False, False], 5569, 'East', (7, 3))
Element 22: (1, (7, 3), ['', '', '%', ''], [(3, 5), (15, 6), (18, 7)], [False, False, True, False], 56, False, [False, False, False, False], 5588, 'East', (8, 3))
Element 23: (1, (8, 3), ['', '', '.', ''], [(3, 6), (15, 7), (17, 7)], [False, False, False, False], 54, False, [False, False, True, False], 5597, 'North', (8, 4))
Element 24: (1, (8, 4), ['%', '', '.', '.'], [(4, 6), (15, 8), (17, 6)], [True, False, False, False], 52, False, [False, False, True, True], 5616, 'East', (9, 4))
Element 25: (1, (9, 4), ['', '', '.', '.'], [(3, 6), (14, 8), (17, 5)], [False, False, False, False], 50, False, [False, False, True, True], 5635, 'East', (10, 4))
Element 26: (1, (10, 4), ['', '', 'F', ''], [(3, 7), (14, 7), (18, 5)], [False, False, False, False], 48, False, [False, False, False, False], 5654, 'North', (10, 5))
Element 27: (1, (10, 5), ['.', '', '%', '%'], [(2, 7), (14, 8), (18, 4)], [False, False, True, True], 46, False, [True, False, False, False], 6653, 'West', (9, 5))
Element 28: (1, (9, 5), ['.', '', '.', ''], [(2, 8), (13, 8), (18, 3)], [False, False, False, False], 44, False, [True, False, True, False], 6682, 'North', (9, 6))
Element 29: (1, (9, 6), ['.', '', '.', '%'], [(1, 8), (14, 8), (17, 3)], [False, False, False, True], 42, False, [True, False, True, False], 6701, 'North', (9, 7))
Element 30: (1, (9, 7), ['%', '', '.', '.'], [(1, 7), (15, 8), (16, 3)], [True, False, False, False], 40, False, [False, False, True, True], 6720, 'East', (10, 7))
Element 31: (1, (10, 7), ['', '%', '.', '%'], [(1, 6), (15, 7), (17, 3)], [False, True, False, True], 38, False, [False, False, True, False], 6729, 'North', (10, 8))
Element 32: (1, (10, 8), ['.', '', '%', '%'], [(2, 6), (14, 7), (18, 3)], [False, False, True, True], 36, False, [True, False, False, False], 6738, 'West', (9, 8))
Element 33: (1, (9, 8), ['.', '', '%', ''], [(1, 6), (15, 7), (18, 4)], [False, False, True, False], 34, False, [True, False, False, False], 6747, 'West', (8, 8))
Element 34: (1, (8, 8), ['.', '%', '.', ''], [(1, 7), (15, 6), (17, 4)], [False, True, False, False], 32, False, [True, False, True, False], 6756, 'North', (8, 9))
Element 35: (1, (8, 9), ['.', '', '%', '%'], [(1, 8), (16, 6), (17, 5)], [False, False, True, True], 30, False, [True, False, False, False], 6765, 'West', (7, 9))
Element 36: (1, (7, 9), ['.', '.', '%', ''], [(2, 8), (17, 6), (17, 4)], [False, False, True, False], 28, False, [True, True, False, False], 6774, 'South', (7, 8))
Element 37: (1, (7, 8), ['.', '%', '', ''], [(2, 7), (17, 7), (17, 3)], [False, True, False, False], 26, False, [True, False, False, False], 6783, 'West', (6, 8))
Element 38: (1, (6, 8), ['.', '%', '.', ''], [(2, 6), (18, 7), (17, 4)], [False, True, False, False], 24, False, [True, False, True, False], 6792, 'North', (6, 9))
Element 39: (1, (6, 9), ['%', '', '%', ''], [(2, 7), (17, 7), (16, 4)], [True, False, True, False], 22, False, [False, False, False, False], 6801, 'South', (6, 8))
Element 40: (1, (6, 8), ['.', '%', '', ''], [(1, 7), (17, 6), (16, 5)], [False, True, False, False], 20, False, [True, False, False, False], 6800, 'West', (5, 8))
Element 41: (1, (5, 8), ['.', '%', '%', ''], [(2, 7), (17, 5), (16, 6)], [False, True, True, False], 18, False, [True, False, False, False], 6809, 'West', (4, 8))
Element 42: (1, (4, 8), ['%', '%', '%', ''], [(3, 7), (18, 5), (15, 6)], [True, True, True, False], 16, False, [False, False, False, False], 6818, 'East', (5, 8))
Element 43: (1, (5, 8), ['', '%', '%', ''], [(3, 6), (18, 4), (15, 7)], [False, True, True, False], 14, False, [False, False, False, False], 6817, 'East', (6, 8))
Element 44: (1, (6, 8), ['', '%', '', ''], [(2, 6), (18, 3), (15, 8)], [False, True, False, False], 12, False, [False, False, False, False], 6816, 'East', (7, 8))
Element 45: (1, (7, 8), ['', '%', '', ''], [(3, 6), (17, 3), (14, 8)], [False, True, False, False], 10, False, [False, False, False, False], 6815, 'North', (7, 9))
Element 46: (1, (7, 9), ['', '', '%', ''], [(3, 5), (17, 4), (14, 7)], [False, False, True, False], 8, False, [False, False, False, False], 6814, 'West', (6, 9))
Element 47: (1, (6, 9), ['%', '', '%', ''], [(3, 4), (16, 4), (14, 8)], [True, False, True, False], 6, False, [False, False, False, False], 6813, 'East', (7, 9))
Element 48: (1, (7, 9), ['', '', '%', ''], [(3, 3), (16, 3), (13, 8)], [False, False, True, False], 4, False, [False, False, False, False], 6812, 'East', (8, 9))
Element 49: (1, (8, 9), ['', '', '%', '%'], [(3, 4), (16, 4), (14, 8)], [False, False, True, True], 2, False, [False, False, False, False], 6811, 'South', (8, 8))
Element 50: (1, (8, 8), ['', '%', '', ''], [(3, 4), (15, 4), (15, 8)], [False, True, False, False], 0, False, [False, False, False, False], 6810, 'Stop', (8, 8))
Element 51: #0#
