Element 1: (2, (10, 4), ['.', '.', 'F', '.'], [(5, 11), (9, 7), (12, 1)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'North', (10, 5))
Element 2: (2, (10, 5), ['.', '', '%', '%'], [(6, 11), (10, 7), (13, 1)], [False, False, True, True], 96, False, [True, False, False, False], 1048, 'West', (9, 5))
Element 3: (2, (9, 5), ['.', '.', '', ''], [(6, 12), (10, 8), (14, 1)], [False, False, False, False], 94, False, [True, True, False, False], 1087, 'South', (9, 4))
Element 4: (2, (9, 4), ['.', '.', '', ''], [(7, 12), (9, 8), (15, 1)], [False, False, False, False], 92, False, [True, True, False, False], 1126, 'South', (9, 3))
Element 5: (2, (9, 3), ['F', 'F', '', '.'], [(8, 12), (8, 8), (14, 1)], [False, False, False, False], 90, False, [False, False, False, True], 2145, 'South', (9, 2))
Element 6: (2, (9, 2), ['.', '.', '', '.'], [(9, 12), (8, 9), (14, 2)], [False, False, False, False], 88, False, [True, True, False, True], 3174, 'East', (10, 2))
Element 7: (2, (10, 2), ['', '%', '.', '.'], [(10, 12), (7, 9), (14, 3)], [False, True, False, False], 86, False, [False, False, True, True], 3213, 'East', (11, 2))
Element 8: (2, (11, 2), ['', '.', '.', '.'], [(11, 12), (7, 8), (14, 4)], [False, False, False, False], 84, False, [False, True, True, True], 3252, 'East', (12, 2))
Element 9: (2, (12, 2), ['', '', '%', '.'], [(12, 12), (6, 8), (15, 4)], [False, False, True, False], 82, False, [False, False, False, True], 3291, 'East', (13, 2))
Element 10: (2, (13, 2), ['', '', '.', ''], [(13, 12), (6, 9), (16, 4)], [False, False, False, False], 80, False, [False, False, True, False], 3330, 'North', (13, 3))
Element 11: (2, (13, 3), ['%', '', '.', ''], [(13, 13), (6, 8), (17, 4)], [True, False, False, False], 78, False, [False, False, True, False], 3359, 'North', (13, 4))
Element 12: (2, (13, 4), ['.', '', '.', ''], [(14, 13), (5, 8), (18, 4)], [False, False, False, False], 76, False, [True, False, True, False], 3398, 'North', (13, 5))
Element 13: (2, (13, 5), ['.', '', '.', '.'], [(15, 13), (4, 8), (18, 5)], [False, False, False, False], 74, False, [True, False, True, True], 3437, 'East', (14, 5))
Element 14: (2, (14, 5), ['', '', '%', '.'], [(16, 13), (5, 8), (17, 5)], [False, False, True, False], 72, False, [False, False, False, True], 3466, 'East', (15, 5))
Element 15: (2, (15, 5), ['', '', '.', '.'], [(17, 13), (6, 8), (17, 6)], [False, False, False, False], 70, False, [False, False, True, True], 3495, 'East', (16, 5))
Element 16: (2, (16, 5), ['', '', '.', ''], [(18, 13), (7, 8), (17, 7)], [False, False, False, False], 68, False, [False, False, True, False], 3524, 'North', (16, 6))
Element 17: (2, (16, 6), ['.', '', '%', ''], [(18, 12), (7, 9), (18, 7)], [False, False, True, False], 66, False, [True, False, False, False], 3553, 'West', (15, 6))
Element 18: (2, (15, 6), ['%', '', '.', ''], [(18, 11), (6, 9), (17, 7)], [True, False, False, False], 64, False, [False, False, True, False], 3572, 'North', (15, 7))
Element 19: (2, (15, 7), ['.', '', '.', '%'], [(18, 10), (7, 9), (17, 6)], [False, False, False, True], 62, False, [True, False, True, False], 3591, 'North', (15, 8))
Element 20: (2, (15, 8), ['.', '', '%', '%'], [(17, 10), (8, 9), (16, 6)], [False, False, True, True], 60, False, [True, False, False, False], 3610, 'West', (14, 8))
Element 21: (2, (14, 8), ['.', '.', '%', ''], [(17, 11), (8, 8), (16, 5)], [False, False, True, False], 58, False, [True, True, False, False], 3629, 'South', (14, 7))
Element 22: (2, (14, 7), ['%', '%', '', ''], [(17, 12), (7, 8), (15, 5)], [True, True, False, False], 56, False, [False, False, False, False], 3648, 'North', (14, 8))
Element 23: (2, (14, 8), ['.', '', '%', ''], [(16, 12), (8, 8), (15, 6)], [False, False, True, False], 54, False, [True, False, False, False], 3657, 'West', (13, 8))
Element 24: (2, (13, 8), ['%', '%', '%', ''], [(16, 11), (9, 8), (15, 7)], [True, True, True, False], 52, False, [False, False, False, False], 3676, 'East', (14, 8))
Element 25: (2, (14, 8), ['', '', '%', 'G'], [(16, 10), (10, 8), (15, 8)], [False, False, True, False], 50, False, [False, False, False, False], 3685, 'West', (13, 8))
Element 26: (2, (13, 8), ['%', '%', '%', 'G'], [(16, 9), (10, 7), (14, 8)], [True, True, True, False], 48, False, [False, False, False, False], 3694, 'Stop', (13, 8))
Element 27: (2, (13, 8), ['%', '%', '%', ''], [(17, 9), (9, 7), (14, 7)], [True, True, True, False], 46, False, [False, False, False, False], 3703, 'East', (14, 8))
Element 28: (2, (14, 8), ['', '', '%', ''], [(16, 9), (9, 8), (15, 7)], [False, False, True, False], 44, False, [False, False, False, False], 3702, 'West', (13, 8))
Element 29: (2, (13, 8), ['%', '%', '%', ''], [(16, 10), (9, 7), (15, 8)], [True, True, True, False], 42, False, [False, False, False, False], 3701, 'Stop', (13, 8))
Element 30: (2, (13, 8), ['%', '%', '%', ''], [(16, 11), (9, 6), (15, 7)], [True, True, True, False], 40, False, [False, False, False, False], 3700, 'Stop', (13, 8))
Element 31: (2, (13, 8), ['%', '%', '%', ''], [(16, 12), (9, 5), (14, 7)], [True, True, True, False], 38, False, [False, False, False, False], 3699, 'Stop', (13, 8))
Element 32: (2, (13, 8), ['%', '%', '%', ''], [(15, 12), (8, 5), (15, 7)], [True, True, True, False], 36, False, [False, False, False, False], 3718, 'Stop', (13, 8))
Element 33: (2, (13, 8), ['%', '%', '%', ''], [(16, 12), (8, 6), (15, 6)], [True, True, True, False], 34, False, [False, False, False, False], 3727, 'Stop', (13, 8))
Element 34: (2, (13, 8), ['%', '%', '%', ''], [(17, 12), (8, 5), (15, 5)], [True, True, True, False], 32, False, [False, False, False, False], 3726, 'Stop', (13, 8))
Element 35: (2, (13, 8), ['%', '%', '%', ''], [(17, 11), (8, 4), (14, 5)], [True, True, True, False], 30, False, [False, False, False, False], 3735, 'Stop', (13, 8))
Element 36: (2, (13, 8), ['%', '%', '%', ''], [(16, 11), (8, 3), (13, 5)], [True, True, True, False], 28, False, [False, False, False, False], 4734, 'Stop', (13, 8))
Element 37: (2, (13, 8), ['%', '%', '%', ''], [(17, 11), (8, 2), (13, 6)], [True, True, True, False], 26, False, [False, False, False, False], 4753, 'Stop', (13, 8))
Element 38: (2, (13, 8), ['%', '%', '%', ''], [(17, 10), (8, 1), (12, 6)], [True, True, True, False], 24, False, [False, False, False, False], 4772, 'Stop', (13, 8))
Element 39: (2, (13, 8), ['%', '%', '%', ''], [(17, 9), (9, 1), (12, 5)], [True, True, True, False], 22, False, [False, False, False, False], 4791, 'Stop', (13, 8))
Element 40: (2, (13, 8), ['%', '%', '%', ''], [(17, 10), (9, 2), (12, 4)], [True, True, True, False], 20, False, [False, False, False, False], 4800, 'Stop', (13, 8))
Element 41: (2, (13, 8), ['%', '%', '%', ''], [(16, 10), (10, 2), (11, 4)], [True, True, True, False], 18, False, [False, False, False, False], 4809, 'Stop', (13, 8))
Element 42: (2, (13, 8), ['%', '%', '%', ''], [(17, 10), (10, 3), (11, 3)], [True, True, True, False], 16, False, [False, False, False, False], 4828, 'Stop', (13, 8))
Element 43: (2, (13, 8), ['%', '%', '%', ''], [(18, 10), (11, 3), (11, 2)], [True, True, True, False], 14, False, [False, False, False, False], 4827, 'Stop', (13, 8))
Element 44: (2, (13, 8), ['%', '%', '%', ''], [(18, 11), (11, 4), (11, 1)], [True, True, True, False], 12, False, [False, False, False, False], 4836, 'Stop', (13, 8))
Element 45: (2, (13, 8), ['%', '%', '%', ''], [(17, 11), (12, 4), (11, 2)], [True, True, True, False], 10, False, [False, False, False, False], 4835, 'Stop', (13, 8))
Element 46: (2, (13, 8), ['%', '%', '%', ''], [(18, 11), (13, 4), (12, 2)], [True, True, True, False], 8, False, [False, False, False, False], 4834, 'Stop', (13, 8))
Element 47: (2, (13, 8), ['%', '%', '%', ''], [(18, 12), (14, 4), (13, 2)], [True, True, True, False], 6, False, [False, False, False, False], 4833, 'Stop', (13, 8))
Element 48: (2, (13, 8), ['%', '%', '%', ''], [(17, 12), (15, 4), (13, 3)], [True, True, True, False], 4, False, [False, False, False, False], 4832, 'Stop', (13, 8))
Element 49: (2, (13, 8), ['%', '%', '%', ''], [(18, 12), (16, 4), (13, 4)], [True, True, True, False], 2, False, [False, False, False, False], 4831, 'Stop', (13, 8))
Element 50: (2, (13, 8), ['%', '%', '%', ''], [(18, 12), (16, 4), (13, 3)], [True, True, True, False], 0, False, [False, False, False, False], 4830, 'Stop', (13, 8))
Element 51: #0#
