Element 1: (0, (17, 11), ['.', '.', 'G', '.'], [(7, 3), (12, 6), (17, 12)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'East', (18, 11))
Element 15: (0, (16, 12), ['.', '', '', ''], [(17, 3), (16, 4), (16, 9)], [False, False, False, False], 70, False, [True, False, False, False], 2326, 'West', (15, 12))
Element 16: (0, (15, 12), ['%', '%', '.', ''], [(18, 3), (16, 3), (17, 9)], [True, True, False, False], 68, False, [False, False, True, False], 2335, 'North', (15, 13))
Element 17: (0, (15, 13), ['.', '', '%', ''], [(18, 4), (16, 4), (17, 10)], [False, False, True, False], 66, False, [True, False, False, False], 2344, 'West', (14, 13))
Element 18: (0, (14, 13), ['.', '%', '%', ''], [(18, 5), (15, 4), (16, 10)], [False, True, True, False], 64, False, [True, False, False, False], 2353, 'West', (13, 13))
Element 19: (0, (13, 13), ['.', '.', '%', ''], [(17, 5), (14, 4), (17, 10)], [False, False, True, False], 62, False, [True, True, False, False], 2362, 'South', (13, 12))
Element 20: (0, (13, 12), ['.', '.', '', '%'], [(17, 6), (13, 4), (18, 10)], [False, False, False, True], 60, False, [True, True, False, False], 2391, 'South', (13, 11))
Element 21: (0, (13, 11), ['.', '%', '', '%'], [(17, 7), (13, 3), (18, 11)], [False, True, False, True], 58, False, [True, False, False, False], 2420, 'West', (12, 11))
Element 22: (0, (12, 11), ['%', '%', '.', ''], [(18, 7), (14, 3), (17, 11)], [True, True, False, False], 56, False, [False, False, True, False], 2439, 'North', (12, 12))
Element 23: (0, (12, 12), ['.', '', '.', ''], [(17, 7), (14, 2), (17, 10)], [False, False, False, False], 54, False, [True, False, True, False], 2448, 'North', (12, 13))
Element 24: (0, (12, 13), ['%', '', '%', ''], [(17, 6), (14, 1), (17, 11)], [True, False, True, False], 52, False, [False, False, False, False], 2467, 'South', (12, 12))
Element 25: (0, (12, 12), ['.', '', '', ''], [(16, 6), (15, 1), (16, 11)], [False, False, False, False], 50, False, [True, False, False, False], 2486, 'West', (11, 12))
Element 26: (0, (11, 12), ['.', '%', '%', ''], [(15, 6), (14, 1), (16, 10)], [False, True, True, False], 48, False, [True, False, False, False], 2505, 'West', (10, 12))
Element 27: (0, (10, 12), ['.', '%', '.', ''], [(15, 7), (13, 1), (16, 11)], [False, True, False, False], 46, False, [True, False, True, False], 2534, 'North', (10, 13))
Element 28: (0, (10, 13), ['.', '', '%', '%'], [(15, 8), (12, 1), (16, 12)], [False, False, True, True], 44, False, [True, False, False, False], 2563, 'West', (9, 13))
Element 29: (0, (9, 13), ['%', '.', '%', ''], [(14, 8), (11, 1), (15, 12)], [True, False, True, False], 42, False, [False, True, False, False], 2592, 'South', (9, 12))
Element 30: (0, (9, 12), ['F', '%', '', ''], [(14, 7), (11, 2), (15, 13)], [False, True, False, False], 40, False, [False, False, False, False], 2611, 'West', (8, 12))
Element 31: (0, (8, 12), ['.', '%', '%', ''], [(14, 8), (11, 3), (14, 13)], [False, True, True, False], 38, False, [True, False, False, False], 3620, 'West', (7, 12))
Element 32: (0, (7, 12), ['.', '%', '.', ''], [(13, 8), (11, 4), (13, 13)], [False, True, False, False], 36, False, [True, False, True, False], 3649, 'North', (7, 13))
Element 33: (0, (7, 13), ['.', '', '%', '%'], [(14, 8), (12, 4), (13, 12)], [False, False, True, True], 34, False, [True, False, False, False], 3668, 'West', (6, 13))
Element 34: (0, (6, 13), ['.', '.', '%', ''], [(15, 8), (12, 5), (13, 11)], [False, False, True, False], 32, False, [True, True, False, False], 3687, 'South', (6, 12))
Element 35: (0, (6, 12), ['.', '.', '', ''], [(15, 7), (12, 4), (12, 11)], [False, False, False, False], 30, False, [True, True, False, False], 3696, 'South', (6, 11))
Element 36: (0, (6, 11), ['.', '%', '', '%'], [(14, 7), (11, 4), (12, 12)], [False, True, False, True], 28, False, [True, False, False, False], 3705, 'West', (5, 11))
Element 37: (0, (5, 11), ['.', '%', '.', ''], [(15, 7), (10, 4), (12, 13)], [False, True, False, False], 26, False, [True, False, True, False], 3724, 'North', (5, 12))
Element 38: (0, (5, 12), ['.', '', '.', ''], [(15, 6), (10, 5), (12, 12)], [False, False, False, False], 24, False, [True, False, True, False], 4733, 'North', (5, 13))
Element 39: (0, (5, 13), ['.', '', '%', ''], [(15, 5), (9, 5), (11, 12)], [False, False, True, False], 22, False, [True, False, False, False], 4752, 'West', (4, 13))
Element 40: (0, (4, 13), ['.', '.', '%', ''], [(16, 5), (9, 6), (10, 12)], [False, False, True, False], 20, False, [True, True, False, False], 4771, 'South', (4, 12))
Element 41: (0, (4, 12), ['.', '.', '', ''], [(15, 5), (9, 7), (10, 13)], [False, False, False, False], 18, False, [True, True, False, False], 4790, 'South', (4, 11))
Element 42: (0, (4, 11), ['%', '.', '', ''], [(14, 5), (10, 7), (9, 13)], [True, False, False, False], 16, False, [False, True, False, False], 4809, 'South', (4, 10))
Element 43: (0, (4, 10), ['.', '%', '', '%'], [(13, 5), (10, 8), (9, 12)], [False, True, False, True], 14, False, [True, False, False, False], 4828, 'West', (3, 10))
Element 44: (0, (3, 10), ['.', '%', '%', ''], [(13, 6), (9, 8), (8, 12)], [False, True, True, False], 12, False, [True, False, False, False], 4847, 'West', (2, 10))
Element 45: (0, (2, 10), ['.', '%', 'F', ''], [(12, 6), (8, 8), (7, 12)], [False, True, False, False], 10, False, [True, False, False, False], 4866, 'North', (2, 11))
Element 46: (0, (2, 11), ['F', '', '.', '%'], [(11, 6), (8, 9), (7, 13)], [False, False, False, True], 8, False, [False, False, True, False], 5885, 'West', (1, 11))
Element 47: (0, (1, 11), ['%', '.', '.', ''], [(12, 6), (7, 9), (6, 13)], [True, False, False, False], 6, False, [False, True, True, False], 6894, 'North', (1, 12))
Element 48: (0, (1, 12), ['%', '', '.', '.'], [(12, 5), (7, 8), (6, 12)], [True, False, False, False], 4, False, [False, False, True, True], 6913, 'East', (2, 12))
Element 49: (0, (2, 12), ['', '', '%', '.'], [(12, 4), (6, 8), (6, 11)], [False, False, True, False], 2, False, [False, False, False, True], 6932, 'East', (3, 12))
Element 50: (0, (3, 12), ['', '%', '.', ''], [(13, 4), (6, 9), (5, 11)], [False, True, False, False], 0, False, [False, False, True, False], 6951, 'Stop', (3, 12))
Element 51: #0#
