Element 1: (1, (2, 7), ['.', '.', 'F', '.'], [(6, 8), (5, 13), (16, 10)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'North', (2, 8))
Element 2: (1, (2, 8), ['F', '', '%', '%'], [(7, 8), (6, 13), (17, 10)], [False, False, True, True], 96, False, [False, False, False, False], 1038, 'West', (1, 8))
Element 3: (1, (1, 8), ['%', '.', '%', ''], [(8, 8), (7, 13), (18, 10)], [True, False, True, False], 94, False, [False, True, False, False], 2067, 'South', (1, 7))
Element 4: (1, (1, 7), ['%', '.', '', ''], [(9, 8), (7, 12), (18, 11)], [True, False, False, False], 92, False, [False, True, False, False], 2106, 'South', (1, 6))
Element 5: (1, (1, 6), ['%', '.', '', '.'], [(10, 8), (8, 12), (18, 12)], [True, False, False, False], 90, False, [False, True, False, True], 3135, 'East', (2, 6))
Element 6: (1, (2, 6), ['', '.', '', '.'], [(10, 7), (9, 12), (18, 13)], [False, False, False, False], 88, False, [False, True, False, True], 3174, 'East', (3, 6))
Element 7: (1, (3, 6), ['', '.', '.', '.'], [(9, 7), (10, 12), (17, 13)], [False, False, False, False], 86, False, [False, True, True, True], 3213, 'East', (4, 6))
Element 8: (1, (4, 6), ['', '.', '%', '.'], [(9, 6), (11, 12), (17, 12)], [False, False, True, False], 84, False, [False, True, False, True], 3252, 'East', (5, 6))
Element 9: (1, (5, 6), ['', '.', '%', '.'], [(9, 5), (12, 12), (17, 11)], [False, False, True, False], 82, False, [False, True, False, True], 3291, 'East', (6, 6))
Element 10: (1, (6, 6), ['', '.', '%', '%'], [(10, 5), (13, 12), (16, 11)], [False, False, True, True], 80, False, [False, True, False, False], 4320, 'South', (6, 5))
Element 11: (1, (6, 5), ['.', '.', '', '%'], [(10, 4), (13, 13), (16, 12)], [False, False, False, True], 78, False, [True, True, False, False], 4359, 'South', (6, 4))
Element 12: (1, (6, 4), ['%', '.', '', '%'], [(11, 4), (14, 13), (16, 13)], [True, False, False, True], 76, False, [False, True, False, False], 4398, 'South', (6, 3))
Element 13: (1, (6, 3), ['.', '.', '', '.'], [(12, 4), (15, 13), (16, 12)], [False, False, False, False], 74, False, [True, True, False, True], 4427, 'East', (7, 3))
Element 14: (1, (7, 3), ['', '.', '%', 'F'], [(13, 4), (15, 12), (16, 11)], [False, False, True, False], 72, False, [False, True, False, False], 4456, 'East', (8, 3))
Element 15: (1, (8, 3), ['', '.', '.', '.'], [(14, 4), (16, 12), (16, 10)], [False, False, False, False], 70, False, [False, True, True, True], 5465, 'East', (9, 3))
Element 16: (1, (9, 3), ['', 'F', '.', '.'], [(15, 4), (17, 12), (16, 11)], [False, False, False, False], 68, False, [False, False, True, True], 5484, 'South', (9, 2))
Element 17: (1, (9, 2), ['.', '.', '', '.'], [(16, 4), (18, 12), (17, 11)], [False, False, False, False], 66, False, [True, True, False, True], 6493, 'East', (10, 2))
Element 18: (1, (10, 2), ['', '%', '.', '.'], [(17, 4), (18, 13), (17, 12)], [False, True, False, False], 64, False, [False, False, True, True], 6512, 'East', (11, 2))
Element 19: (1, (11, 2), ['', '.', '.', '.'], [(18, 4), (17, 13), (16, 12)], [False, False, False, False], 62, False, [False, True, True, True], 6531, 'East', (12, 2))
Element 20: (1, (12, 2), ['', '.', '%', '.'], [(18, 5), (16, 13), (17, 12)], [False, False, True, False], 60, False, [False, True, False, True], 6550, 'East', (13, 2))
Element 21: (1, (13, 2), ['', '.', '.', '.'], [(17, 5), (17, 13), (16, 12)], [False, False, False, False], 58, False, [False, True, True, True], 6569, 'East', (14, 2))
Element 22: (1, (14, 2), ['', '.', '.', '%'], [(17, 6), (18, 13), (16, 13)], [False, False, False, True], 56, False, [False, True, True, False], 6588, 'North', (14, 3))
Element 23: (1, (14, 3), ['.', '', '', '%'], [(17, 7), (18, 12), (17, 13)], [False, False, False, True], 54, False, [True, False, False, False], 6607, 'West', (13, 3))
Element 24: (1, (13, 3), ['%', '', '', ''], [(18, 7), (18, 11), (18, 13)], [True, False, False, False], 52, False, [False, False, False, False], 6626, 'North', (13, 4))
Element 25: (1, (13, 4), ['', '', '.', ''], [(17, 7), (18, 10), (18, 12)], [False, False, False, False], 50, False, [False, False, True, False], 6625, 'North', (13, 5))
Element 26: (1, (13, 5), ['.', '', '.', '.'], [(17, 6), (17, 10), (17, 12)], [False, False, False, False], 48, False, [True, False, True, True], 6634, 'East', (14, 5))
