Element 1: (3, (6, 2), ['.', 'F', '.', '.'], [(13, 6), (1, 11), (6, 8)], [False, False, False, False], 98, False, [True, False, True, True], 1019, 'South', (6, 1))
Element 2: (3, (6, 1), ['.', '%', '', '.'], [(13, 5), (2, 11), (7, 8)], [False, True, False, False], 96, False, [True, False, False, True], 3038, 'East', (7, 1))
Element 3: (3, (7, 1), ['', '%', '.', '.'], [(14, 5), (2, 12), (8, 8)], [False, True, False, False], 94, False, [False, False, True, True], 3077, 'East', (8, 1))
Element 4: (3, (8, 1), ['', '%', '.', '.'], [(15, 5), (3, 12), (9, 8)], [False, True, False, False], 92, False, [False, False, True, True], 3116, 'East', (9, 1))
Element 5: (3, (9, 1), ['', '%', 'F', '%'], [(16, 5), (4, 12), (10, 8)], [False, True, False, True], 90, False, [False, False, False, False], 3155, 'North', (9, 2))
Element 6: (3, (9, 2), ['.', '', '.', '.'], [(17, 5), (5, 12), (10, 7)], [False, False, False, False], 88, False, [True, False, True, True], 4184, 'East', (10, 2))
Element 7: (3, (10, 2), ['', '%', '.', '.'], [(18, 5), (6, 12), (9, 7)], [False, True, False, False], 86, False, [False, False, True, True], 4223, 'East', (11, 2))
Element 8: (3, (11, 2), ['', '.', '.', '.'], [(18, 4), (7, 12), (9, 6)], [False, False, False, False], 84, False, [False, True, True, True], 4262, 'East', (12, 2))
Element 9: (3, (12, 2), ['', '.', '%', '.'], [(18, 3), (8, 12), (9, 5)], [False, False, True, False], 82, False, [False, True, False, True], 5291, 'East', (13, 2))
Element 10: (3, (13, 2), ['', '.', '.', '.'], [(17, 3), (9, 12), (10, 5)], [False, False, False, False], 80, False, [False, True, True, True], 6320, 'East', (14, 2))
Element 11: (3, (14, 2), ['', '.', '.', '%'], [(17, 4), (10, 12), (10, 4)], [False, False, False, True], 78, False, [False, True, True, False], 6359, 'North', (14, 3))
Element 12: (3, (14, 3), ['.', '', '.', '%'], [(16, 4), (11, 12), (11, 4)], [False, False, False, True], 76, False, [True, False, True, False], 6398, 'North', (14, 4))
Element 13: (3, (14, 4), ['.', '', '', '.'], [(16, 3), (12, 12), (12, 4)], [False, False, False, False], 74, False, [True, False, False, True], 6437, 'East', (15, 4))
Element 14: (3, (15, 4), ['', '%', '', 'G'], [(16, 4), (13, 12), (13, 4)], [False, True, False, False], 72, False, [False, False, False, False], 6466, 'North', (15, 5))
Element 15: (3, (15, 5), ['', 'G', '.', ''], [(15, 4), (13, 13), (13, 3)], [False, False, False, False], 70, False, [False, False, True, False], 6485, 'North', (15, 6))
Element 16: (3, (15, 6), ['%', '', '.', '.'], [(14, 4), (14, 13), (14, 3)], [True, False, False, False], 68, False, [False, False, True, True], 6504, 'East', (16, 6))
Element 17: (3, (16, 6), ['', '', '%', '.'], [(13, 4), (15, 13), (14, 4)], [False, False, True, False], 66, False, [False, False, False, True], 6523, 'East', (17, 6))
Element 18: (3, (17, 6), ['', '', '.', '%'], [(13, 3), (16, 13), (15, 4)], [False, False, False, True], 64, False, [False, False, True, False], 6542, 'North', (17, 7))
Element 19: (3, (17, 7), ['%', '', '%', '.'], [(14, 3), (17, 13), (16, 4)], [True, False, True, False], 62, False, [False, False, False, True], 6561, 'East', (18, 7))
Element 20: (3, (18, 7), ['', '%', '%', '%'], [(14, 2), (18, 13), (17, 4)], [False, True, True, True], 60, False, [False, False, False, False], 6580, 'West', (17, 7))
Element 21: (3, (17, 7), ['%', '', '%', ''], [(14, 1), (18, 12), (18, 4)], [True, False, True, False], 58, False, [False, False, False, False], 6599, 'South', (17, 6))
Element 22: (3, (17, 6), ['', '', '', '%'], [(15, 1), (18, 11), (18, 5)], [False, False, False, True], 56, False, [False, False, False, False], 6618, 'South', (17, 5))
Element 23: (3, (17, 5), ['', '', '', ''], [(14, 1), (18, 10), (18, 4)], [False, False, False, False], 54, False, [False, False, False, False], 6627, 'East', (18, 5))
Element 24: (3, (18, 5), ['', '', '%', '%'], [(13, 1), (17, 10), (18, 3)], [False, False, True, True], 52, False, [False, False, False, False], 6646, 'South', (18, 4))
Element 25: (3, (18, 4), ['', '', '', '%'], [(12, 1), (17, 11), (17, 3)], [False, False, False, True], 50, False, [False, False, False, False], 6665, 'South', (18, 3))
Element 26: (3, (18, 3), ['', '%', '', '%'], [(11, 1), (17, 12), (16, 3)], [False, True, False, True], 48, False, [False, False, False, False], 6684, 'West', (17, 3))
Element 27: (3, (17, 3), ['', '%', '', ''], [(11, 2), (16, 12), (16, 4)], [False, True, False, False], 46, False, [False, False, False, False], 6693, 'North', (17, 4))
Element 28: (3, (17, 4), ['', '', '', ''], [(11, 3), (16, 11), (16, 3)], [False, False, False, False], 44, False, [False, False, False, False], 6712, 'West', (16, 4))
Element 29: (3, (16, 4), ['', '', '', ''], [(10, 3), (16, 10), (16, 4)], [False, False, False, False], 42, False, [False, False, False, False], 6731, 'North', (16, 5))
Element 30: (3, (16, 5), ['', '', '', ''], [(9, 3), (16, 9), (17, 4)], [False, False, False, False], 40, False, [False, False, False, False], 6750, 'South', (16, 4))
Element 31: (3, (16, 4), ['', '', '', ''], [(8, 3), (17, 9), (17, 5)], [False, False, False, False], 38, False, [False, False, False, False], 7759, 'South', (16, 3))
Element 32: (3, (16, 3), ['%', '%', '', ''], [(8, 4), (16, 9), (17, 6)], [True, True, False, False], 36, False, [False, False, False, False], 7768, 'North', (16, 4))
Element 33: (3, (16, 4), ['', '', '', ''], [(9, 4), (16, 10), (17, 7)], [False, False, False, False], 34, False, [False, False, False, False], 7777, 'East', (17, 4))
Element 34: (3, (17, 4), ['', '', '', ''], [(10, 4), (16, 11), (18, 7)], [False, False, False, False], 32, False, [False, False, False, False], 7776, 'South', (17, 3))
Element 35: (3, (17, 3), ['', '%', '', ''], [(11, 4), (16, 12), (17, 7)], [False, True, False, False], 30, False, [False, False, False, False], 7775, 'West', (16, 3))
Element 36: (3, (16, 3), ['%', '%', '', ''], [(12, 4), (15, 12), (17, 6)], [True, True, False, False], 28, False, [False, False, False, False], 7784, 'East', (17, 3))
Element 37: (3, (17, 3), ['', '%', '', ''], [(12, 5), (16, 12), (16, 6)], [False, True, False, False], 26, False, [False, False, False, False], 7793, 'East', (18, 3))
Element 38: (3, (18, 3), ['', '%', '', '%'], [(12, 4), (17, 12), (16, 5)], [False, True, False, True], 24, False, [False, False, False, False], 7792, 'North', (18, 4))
