Element 1: (2, (6, 3), ['', '.', '.', '.'], [(15, 5), (5, 2), (17, 1)], [False, False, False, False], 98, False, [False, True, True, True], 19, 'East', (7, 3))
Element 2: (2, (7, 3), ['', '.', '%', 'F'], [(16, 5), (6, 2), (18, 1)], [False, False, True, False], 96, False, [False, True, False, False], 58, 'East', (8, 3))
Element 3: (2, (8, 3), ['', '.', '.', '.'], [(17, 5), (6, 1), (17, 1)], [False, False, False, False], 94, False, [False, True, True, True], 2067, 'East', (9, 3))
Element 4: (2, (9, 3), ['', 'F', '.', '.'], [(18, 5), (7, 1), (17, 1)], [False, False, False, False], 92, False, [False, False, True, True], 2096, 'South', (9, 2))
Element 5: (2, (9, 2), ['.', '.', '', '.'], [(18, 4), (8, 1), (18, 1)], [False, False, False, False], 90, False, [True, True, False, True], 3115, 'East', (10, 2))
Element 6: (2, (10, 2), ['', '%', '.', '.'], [(18, 3), (9, 1), (17, 1)], [False, True, False, False], 88, False, [False, False, True, True], 3144, 'East', (11, 2))
Element 7: (2, (11, 2), ['', '.', '.', '.'], [(17, 3), (9, 2), (17, 1)], [False, False, False, False], 86, False, [False, True, True, True], 3163, 'East', (12, 2))
Element 8: (2, (12, 2), ['', '.', '%', '.'], [(17, 4), (8, 2), (18, 1)], [False, False, True, False], 84, False, [False, True, False, True], 3192, 'East', (13, 2))
Element 9: (2, (13, 2), ['', '.', '.', '.'], [(16, 4), (7, 2), (17, 1)], [False, False, False, False], 82, False, [False, True, True, True], 3221, 'East', (14, 2))
Element 10: (2, (14, 2), ['', '.', '.', '%'], [(16, 3), (7, 3), (17, 1)], [False, False, False, True], 80, False, [False, True, True, False], 3240, 'North', (14, 3))
Element 11: (2, (14, 3), ['.', '', '.', '%'], [(16, 4), (8, 3), (18, 1)], [False, False, False, True], 78, False, [True, False, True, False], 3249, 'North', (14, 4))
Element 12: (2, (14, 4), ['.', '', '', 'G'], [(15, 4), (8, 4), (17, 1)], [False, False, False, False], 76, False, [True, False, False, False], 3278, 'West', (13, 4))
Element 13: (2, (13, 4), ['.', '.', '.', 'G'], [(14, 4), (9, 4), (17, 1)], [False, False, False, False], 74, False, [True, True, True, False], 3297, 'North', (13, 5))
Element 14: (2, (13, 5), ['.', '', '.', ''], [(14, 3), (10, 4), (18, 1)], [False, False, False, False], 72, False, [True, False, True, False], 3316, 'North', (13, 6))
Element 15: (2, (13, 6), ['.', '', '%', '%'], [(13, 3), (10, 5), (17, 1)], [False, False, True, True], 70, False, [True, False, False, False], 4335, 'West', (12, 6))
Element 16: (2, (12, 6), ['.', '.', '%', ''], [(13, 4), (9, 5), (17, 1)], [False, False, True, False], 68, False, [True, True, False, False], 4354, 'South', (12, 5))
Element 17: (2, (12, 5), ['%', 'G', '', ''], [(12, 4), (9, 6), (18, 1)], [True, False, False, False], 66, False, [False, False, False, False], 4383, 'North', (12, 6))
Element 18: (2, (12, 6), ['.', '', '%', ''], [(11, 4), (9, 7), (17, 1)], [False, False, True, False], 64, False, [True, False, False, False], 4402, 'West', (11, 6))
Element 19: (2, (11, 6), ['%', '%', '%', ''], [(11, 3), (10, 7), (17, 1)], [True, True, True, False], 62, False, [False, False, False, False], 4431, 'East', (12, 6))
