Element 1: (0, (9, 5), ['.', '.', '.', 'F'], [(9, 10), (11, 3), (15, 12)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'East', (10, 5))
Element 21: (0, (7, 9), ['.', '.', '%', ''], [(9, 10), (15, 7), (9, 12)], [False, False, True, False], 58, False, [True, True, False, False], 3520, 'South', (7, 8))
Element 22: (0, (7, 8), ['.', '%', '', ''], [(9, 10), (15, 8), (8, 12)], [False, True, False, False], 56, False, [True, False, False, False], 4539, 'West', (6, 8))
Element 23: (0, (6, 8), ['.', '%', '.', ''], [(10, 10), (14, 8), (7, 12)], [False, True, False, False], 54, False, [True, False, True, False], 4568, 'North', (6, 9))
Element 24: (0, (6, 9), ['%', '', '%', ''], [(9, 10), (14, 7), (7, 13)], [True, False, True, False], 52, False, [False, False, False, False], 4597, 'South', (6, 8))
Element 25: (0, (6, 8), ['.', '%', '', ''], [(9, 10), (14, 8), (6, 13)], [False, True, False, False], 50, False, [True, False, False, False], 4606, 'West', (5, 8))
Element 26: (0, (5, 8), ['.', '%', '%', ''], [(10, 10), (13, 8), (6, 12)], [False, True, True, False], 48, False, [True, False, False, False], 4635, 'West', (4, 8))
Element 27: (0, (4, 8), ['%', '%', '%', ''], [(9, 10), (14, 8), (6, 11)], [True, True, True, False], 46, False, [False, False, False, False], 4654, 'East', (5, 8))
Element 28: (0, (5, 8), ['', '%', '%', ''], [(9, 10), (15, 8), (5, 11)], [False, True, True, False], 44, False, [False, False, False, False], 4663, 'East', (6, 8))
Element 29: (0, (6, 8), ['', '%', '', ''], [(10, 10), (15, 7), (5, 12)], [False, True, False, False], 42, False, [False, False, False, False], 4672, 'East', (7, 8))
Element 30: (0, (7, 8), ['', '%', '', ''], [(9, 10), (14, 7), (5, 13)], [False, True, False, False], 40, False, [False, False, False, False], 4681, 'North', (7, 9))
Element 31: (0, (7, 9), ['', '', '%', ''], [(9, 10), (15, 7), (4, 13)], [False, False, True, False], 38, False, [False, False, False, False], 4690, 'West', (6, 9))
Element 32: (0, (6, 9), ['%', '', '%', ''], [(10, 10), (15, 6), (4, 12)], [True, False, True, False], 36, False, [False, False, False, False], 4699, 'East', (7, 9))
Element 33: (0, (7, 9), ['', '', '%', ''], [(9, 10), (15, 5), (4, 11)], [False, False, True, False], 34, False, [False, False, False, False], 4708, 'East', (8, 9))
Element 34: (0, (8, 9), ['', '', '%', '%'], [(9, 10), (14, 5), (4, 10)], [False, False, True, True], 32, False, [False, False, False, False], 4727, 'South', (8, 8))
Element 35: (0, (8, 8), ['', '%', '', ''], [(10, 10), (13, 5), (3, 10)], [False, True, False, False], 30, False, [False, False, False, False], 4746, 'West', (7, 8))
Element 36: (0, (7, 8), ['', '%', '', ''], [(9, 10), (13, 6), (2, 10)], [False, True, False, False], 28, False, [False, False, False, False], 4765, 'East', (8, 8))
Element 37: (0, (8, 8), ['', '%', '', ''], [(9, 10), (12, 6), (2, 11)], [False, True, False, False], 26, False, [False, False, False, False], 5774, 'East', (9, 8))
Element 38: (0, (9, 8), ['', '', '%', ''], [(10, 10), (12, 5), (1, 11)], [False, False, True, False], 24, False, [False, False, False, False], 6783, 'East', (10, 8))
Element 39: (0, (10, 8), ['', '', '%', '%'], [(9, 10), (12, 6), (1, 12)], [False, False, True, True], 22, False, [False, False, False, False], 6792, 'South', (10, 7))
Element 40: (0, (10, 7), ['', '%', '', '%'], [(9, 10), (11, 6), (2, 12)], [False, True, False, True], 20, False, [False, False, False, False], 6811, 'West', (9, 7))
Element 41: (0, (9, 7), ['%', '', '', ''], [(10, 10), (12, 6), (3, 12)], [True, False, False, False], 18, False, [False, False, False, False], 6820, 'North', (9, 8))
Element 42: (0, (9, 8), ['', '', '%', ''], [(9, 10), (13, 6), (3, 13)], [False, False, True, False], 16, False, [False, False, False, False], 6829, 'South', (9, 7))
Element 43: (0, (9, 7), ['%', '', '', ''], [(9, 10), (13, 5), (3, 12)], [True, False, False, False], 14, False, [False, False, False, False], 6828, 'South', (9, 6))
Element 44: (0, (9, 6), ['', '', '', '%'], [(10, 10), (12, 5), (2, 12)], [False, False, False, True], 12, False, [False, False, False, False], 6827, 'West', (8, 6))
Element 45: (0, (8, 6), ['%', '', '%', ''], [(9, 10), (13, 5), (1, 12)], [True, False, True, False], 10, False, [False, False, False, False], 6826, 'South', (8, 5))
Element 46: (0, (8, 5), ['%', '', '', ''], [(9, 10), (14, 5), (1, 13)], [True, False, False, False], 8, False, [False, False, False, False], 6835, 'South', (8, 4))
Element 47: (0, (8, 4), ['%', '', '', ''], [(10, 10), (15, 5), (1, 12)], [True, False, False, False], 6, False, [False, False, False, False], 6834, 'South', (8, 3))
Element 48: (0, (8, 3), ['.', '.', '', ''], [(9, 10), (16, 5), (1, 11)], [False, False, False, False], 4, False, [True, True, False, False], 6833, 'South', (8, 2))
Element 49: (0, (8, 2), ['.', '.', '', ''], [(9, 10), (16, 6), (1, 10)], [False, False, False, False], 2, False, [True, True, False, False], 6852, 'South', (8, 1))
Element 50: (0, (8, 1), ['.', '%', '', '.'], [(10, 10), (15, 6), (1, 11)], [False, True, False, False], 0, False, [True, False, False, True], 6861, 'Stop', (8, 1))
Element 51: #0#
