Element 1: (2, (10, 4), ['.', '.', 'F', '.'], [(7, 9), (9, 2), (16, 6)], [False, False, False, False], 98, False, [True, True, False, True], 1009, 'North', (10, 5))
Element 2: (2, (10, 5), ['.', '', '%', '%'], [(8, 9), (10, 2), (17, 6)], [False, False, True, True], 96, False, [True, False, False, False], 2038, 'West', (9, 5))
Element 3: (2, (9, 5), ['.', '.', '.', ''], [(8, 8), (11, 2), (17, 7)], [False, False, False, False], 94, False, [True, True, True, False], 2077, 'North', (9, 6))
Element 4: (2, (9, 6), ['.', '', '.', '%'], [(9, 8), (12, 2), (18, 7)], [False, False, False, True], 92, False, [True, False, True, False], 2116, 'North', (9, 7))
Element 5: (2, (9, 7), ['%', '', '', '.'], [(10, 8), (13, 2), (17, 7)], [True, False, False, False], 90, False, [False, False, False, True], 2145, 'East', (10, 7))
Element 6: (2, (10, 7), ['', '%', '', '%'], [(9, 8), (14, 2), (17, 6)], [False, True, False, True], 88, False, [False, False, False, False], 2164, 'North', (10, 8))
Element 7: (2, (10, 8), ['', '', '%', '%'], [(8, 8), (14, 3), (17, 5)], [False, False, True, True], 86, False, [False, False, False, False], 2183, 'West', (9, 8))
Element 8: (2, (9, 8), ['', '', '%', ''], [(7, 8), (14, 4), (18, 5)], [False, False, True, False], 84, False, [False, False, False, False], 2212, 'West', (8, 8))
Element 9: (2, (8, 8), ['', '%', '', ''], [(6, 8), (15, 4), (18, 4)], [False, True, False, False], 82, False, [False, False, False, False], 2241, 'North', (8, 9))
Element 10: (2, (8, 9), ['', '', '%', '%'], [(5, 8), (16, 4), (18, 3)], [False, False, True, True], 80, False, [False, False, False, False], 2270, 'West', (7, 9))
Element 11: (2, (7, 9), ['', '', '%', ''], [(4, 8), (17, 4), (17, 3)], [False, False, True, False], 78, False, [False, False, False, False], 2299, 'South', (7, 8))
Element 12: (2, (7, 8), ['', '%', '', ''], [(5, 8), (18, 4), (16, 3)], [False, True, False, False], 76, False, [False, False, False, False], 2308, 'West', (6, 8))
Element 13: (2, (6, 8), ['', '%', '', ''], [(4, 8), (18, 5), (16, 4)], [False, True, False, False], 74, False, [False, False, False, False], 2307, 'North', (6, 9))
Element 14: (2, (6, 9), ['%', '', '%', ''], [(5, 8), (17, 5), (16, 5)], [True, False, True, False], 72, False, [False, False, False, False], 2316, 'South', (6, 8))
Element 15: (2, (6, 8), ['', '%', '', ''], [(6, 8), (17, 6), (15, 5)], [False, True, False, False], 70, False, [False, False, False, False], 2325, 'West', (5, 8))
Element 16: (2, (5, 8), ['', '%', '%', ''], [(6, 9), (17, 7), (15, 6)], [False, True, True, False], 68, False, [False, False, False, False], 2334, 'West', (4, 8))
Element 17: (2, (4, 8), ['%', '%', '%', ''], [(7, 9), (18, 7), (15, 7)], [True, True, True, False], 66, False, [False, False, False, False], 2343, 'East', (5, 8))
Element 18: (2, (5, 8), ['', '%', '%', ''], [(7, 8), (17, 7), (15, 8)], [False, True, True, False], 64, False, [False, False, False, False], 2352, 'East', (6, 8))
Element 19: (2, (6, 8), ['', '%', '', ''], [(7, 9), (17, 6), (14, 8)], [False, True, False, False], 62, False, [False, False, False, False], 2361, 'East', (7, 8))
Element 20: (2, (7, 8), ['', '%', '', ''], [(6, 9), (16, 6), (14, 7)], [False, True, False, False], 60, False, [False, False, False, False], 2370, 'North', (7, 9))
Element 21: (2, (7, 9), ['', '', '%', ''], [(6, 8), (16, 5), (14, 8)], [False, False, True, False], 58, False, [False, False, False, False], 2369, 'West', (6, 9))
Element 22: (2, (6, 9), ['%', '', '%', ''], [(5, 8), (15, 5), (13, 8)], [True, False, True, False], 56, False, [False, False, False, False], 2378, 'East', (7, 9))
Element 23: (2, (7, 9), ['', '', '%', ''], [(5, 8), (14, 5), (14, 8)], [False, False, True, False], 54, False, [False, False, False, False], 2387, 'East', (8, 9))
Element 24: (2, (8, 9), ['', '', '%', '%'], [(6, 8), (13, 5), (15, 8)], [False, False, True, True], 52, False, [False, False, False, False], 2396, 'South', (8, 8))
