Element 1: (1, (10, 8), ['.', '.', '%', '%'], [(6, 5), (15, 8), (17, 6)], [False, False, True, True], 98, False, [True, True, False, False], 9, 'South', (10, 7))
Element 2: (1, (10, 7), ['.', '%', '', '%'], [(6, 6), (15, 7), (17, 7)], [False, True, False, True], 96, False, [True, False, False, False], 48, 'West', (9, 7))
Element 3: (1, (9, 7), ['%', '.', '.', ''], [(5, 6), (15, 6), (18, 7)], [True, False, False, False], 94, False, [False, True, True, False], 87, 'North', (9, 8))
Element 4: (1, (9, 8), ['.', '', '%', ''], [(4, 6), (16, 6), (17, 7)], [False, False, True, False], 92, False, [True, False, False, False], 116, 'West', (8, 8))
Element 5: (1, (8, 8), ['.', '%', '.', ''], [(4, 5), (16, 5), (17, 6)], [False, True, False, False], 90, False, [True, False, True, False], 145, 'North', (8, 9))
Element 6: (1, (8, 9), ['.', '', '%', '%'], [(4, 4), (17, 5), (16, 6)], [False, False, True, True], 88, False, [True, False, False, False], 174, 'West', (7, 9))
Element 7: (1, (7, 9), ['.', '.', '%', ''], [(4, 3), (18, 5), (16, 5)], [False, False, True, False], 86, False, [True, True, False, False], 203, 'South', (7, 8))
Element 8: (1, (7, 8), ['.', '%', '', ''], [(5, 3), (18, 4), (16, 4)], [False, True, False, False], 84, False, [True, False, False, False], 242, 'West', (6, 8))
Element 9: (1, (6, 8), ['.', '%', '.', ''], [(6, 3), (18, 3), (17, 4)], [False, True, False, False], 82, False, [True, False, True, False], 281, 'North', (6, 9))
Element 10: (1, (6, 9), ['%', '', '%', ''], [(7, 3), (17, 3), (18, 4)], [True, False, True, False], 80, False, [False, False, False, False], 310, 'South', (6, 8))
Element 11: (1, (6, 8), ['.', '%', '', ''], [(8, 3), (16, 3), (18, 5)], [False, True, False, False], 78, False, [True, False, False, False], 1319, 'West', (5, 8))
Element 12: (1, (5, 8), ['.', '%', '%', ''], [(9, 3), (16, 4), (17, 5)], [False, True, True, False], 76, False, [True, False, False, False], 1338, 'West', (4, 8))
Element 13: (1, (4, 8), ['%', '%', '%', ''], [(9, 2), (15, 4), (18, 5)], [True, True, True, False], 74, False, [False, False, False, False], 2357, 'East', (5, 8))
Element 14: (1, (5, 8), ['', '%', '%', ''], [(10, 2), (15, 5), (18, 4)], [False, True, True, False], 72, False, [False, False, False, False], 2376, 'East', (6, 8))
Element 15: (1, (6, 8), ['', '%', '', ''], [(11, 2), (14, 5), (18, 3)], [False, True, False, False], 70, False, [False, False, False, False], 2395, 'East', (7, 8))
Element 16: (1, (7, 8), ['', '%', '', ''], [(12, 2), (14, 4), (17, 3)], [False, True, False, False], 68, False, [False, False, False, False], 2414, 'North', (7, 9))
Element 17: (1, (7, 9), ['', '', '%', ''], [(13, 2), (14, 3), (16, 3)], [False, False, True, False], 66, False, [False, False, False, False], 2433, 'West', (6, 9))
Element 18: (1, (6, 9), ['%', '', '%', ''], [(13, 3), (14, 2), (17, 3)], [True, False, True, False], 64, False, [False, False, False, False], 2452, 'East', (7, 9))
Element 19: (1, (7, 9), ['', '', '%', ''], [(13, 4), (14, 1), (18, 3)], [False, False, True, False], 62, False, [False, False, False, False], 2471, 'East', (8, 9))
Element 20: (1, (8, 9), ['', '', '%', '%'], [(13, 5), (15, 1), (18, 4)], [False, False, True, True], 60, False, [False, False, False, False], 2490, 'South', (8, 8))
Element 21: (1, (8, 8), ['', '%', '', ''], [(13, 6), (14, 1), (17, 4)], [False, True, False, False], 58, False, [False, False, False, False], 2499, 'West', (7, 8))
Element 22: (1, (7, 8), ['', '%', '', ''], [(12, 6), (13, 1), (17, 5)], [False, True, False, False], 56, False, [False, False, False, False], 2518, 'East', (8, 8))
Element 23: (1, (8, 8), ['', '%', '', ''], [(12, 5), (12, 1), (17, 4)], [False, True, False, False], 54, False, [False, False, False, False], 2537, 'East', (9, 8))
Element 24: (1, (9, 8), ['', '', '%', ''], [(12, 4), (11, 1), (16, 4)], [False, False, True, False], 52, False, [False, False, False, False], 2556, 'South', (9, 7))
Element 25: (1, (9, 7), ['%', '.', '', ''], [(11, 4), (11, 2), (16, 3)], [True, False, False, False], 50, False, [False, True, False, False], 2565, 'South', (9, 6))
Element 26: (1, (9, 6), ['.', '.', '', '%'], [(10, 4), (11, 3), (16, 4)], [False, False, False, True], 48, False, [True, True, False, False], 2594, 'South', (9, 5))
Element 27: (1, (9, 5), ['.', '.', '', 'G'], [(10, 5), (10, 3), (15, 4)], [False, False, False, False], 46, False, [True, True, False, False], 3613, 'South', (9, 4))
Element 28: (1, (9, 4), ['.', '', 'G', 'G'], [(9, 5), (10, 4), (15, 5)], [False, False, False, False], 44, False, [True, False, False, False], 3622, 'West', (8, 4))
Element 29: (1, (8, 4), ['%', '', 'G', ''], [(8, 5), (11, 4), (15, 6)], [True, False, False, False], 42, False, [False, False, False, False], 3641, 'South', (8, 3))
