Element 1: (3, (7, 3), ['.', '.', '%', 'F'], [(11, 12), (6, 13), (6, 5)], [False, False, True, False], 98, False, [True, True, False, False], 29, 'East', (8, 3))
Element 16: (3, (18, 5), ['.', '', '%', '%'], [(16, 12), (15, 13), (10, 4)], [False, False, True, True], 68, False, [True, False, False, False], 4474, 'West', (17, 5))
Element 17: (3, (17, 5), ['.', '', '.', ''], [(16, 11), (16, 13), (10, 5)], [False, False, False, False], 66, False, [True, False, True, False], 5493, 'North', (17, 6))
Element 18: (3, (17, 6), ['.', '', '.', '%'], [(16, 10), (17, 13), (9, 5)], [False, False, False, True], 64, False, [True, False, True, False], 5522, 'North', (17, 7))
Element 19: (3, (17, 7), ['%', '', '%', '.'], [(16, 9), (18, 13), (9, 6)], [True, False, True, False], 62, False, [False, False, False, True], 5551, 'East', (18, 7))
Element 20: (3, (18, 7), ['', '%', '%', '%'], [(17, 9), (18, 12), (9, 7)], [False, True, True, True], 60, False, [False, False, False, False], 5580, 'West', (17, 7))
Element 21: (3, (17, 7), ['%', '', '%', ''], [(16, 9), (18, 11), (10, 7)], [True, False, True, False], 58, False, [False, False, False, False], 5589, 'South', (17, 6))
Element 22: (3, (17, 6), ['.', '', '', '%'], [(16, 10), (18, 10), (10, 8)], [False, False, False, True], 56, False, [True, False, False, False], 5598, 'West', (16, 6))
Element 23: (3, (16, 6), ['.', '.', '%', ''], [(16, 11), (17, 10), (9, 8)], [False, False, True, False], 54, False, [True, True, False, False], 5617, 'South', (16, 5))
Element 24: (3, (16, 5), ['.', '', '', ''], [(16, 12), (17, 11), (8, 8)], [False, False, False, False], 52, False, [True, False, False, False], 5636, 'West', (15, 5))
Element 25: (3, (15, 5), ['.', '', '.', ''], [(15, 12), (17, 12), (8, 9)], [False, False, False, False], 50, False, [True, False, True, False], 5655, 'North', (15, 6))
Element 26: (3, (15, 6), ['%', '', '.', ''], [(16, 12), (17, 11), (7, 9)], [True, False, False, False], 48, False, [False, False, True, False], 5674, 'North', (15, 7))
Element 27: (3, (15, 7), ['.', '', '.', '%'], [(17, 12), (16, 11), (7, 8)], [False, False, False, True], 46, False, [True, False, True, False], 5693, 'North', (15, 8))
Element 28: (3, (15, 8), ['.', '', '%', '%'], [(17, 11), (16, 12), (6, 8)], [False, False, True, True], 44, False, [True, False, False, False], 5712, 'West', (14, 8))
Element 29: (3, (14, 8), ['.', '.', '%', ''], [(16, 11), (15, 12), (6, 9)], [False, False, True, False], 42, False, [True, True, False, False], 5731, 'South', (14, 7))
Element 30: (3, (14, 7), ['%', '%', '', ''], [(17, 11), (15, 12), (6, 8)], [True, True, False, False], 40, False, [False, False, False, False], 5740, 'North', (14, 8))
Element 31: (3, (14, 8), ['.', '', '%', ''], [(17, 10), (15, 12), (5, 8)], [False, False, True, False], 38, False, [True, False, False, False], 5749, 'West', (13, 8))
Element 32: (3, (13, 8), ['%', '%', '%', ''], [(17, 9), (15, 12), (4, 8)], [True, True, True, False], 36, False, [False, False, False, False], 5768, 'East', (14, 8))
Element 33: (3, (14, 8), ['', '', '%', ''], [(17, 10), (15, 13), (5, 8)], [False, False, True, False], 34, False, [False, False, False, False], 5767, 'East', (15, 8))
Element 34: (3, (15, 8), ['', '', '%', '%'], [(16, 10), (15, 12), (6, 8)], [False, False, True, True], 32, False, [False, False, False, False], 5766, 'South', (15, 7))
Element 35: (3, (15, 7), ['', '', '', '%'], [(17, 10), (15, 13), (7, 8)], [False, False, False, True], 30, False, [False, False, False, False], 5765, 'West', (14, 7))
Element 36: (3, (14, 7), ['%', '%', '', ''], [(18, 10), (15, 12), (7, 9)], [True, True, False, False], 28, False, [False, False, False, False], 5764, 'East', (15, 7))
Element 37: (3, (15, 7), ['', '', '', '%'], [(18, 11), (15, 12), (6, 9)], [False, False, False, True], 26, False, [False, False, False, False], 5763, 'South', (15, 6))
Element 38: (3, (15, 6), ['%', '', '', ''], [(17, 11), (15, 12), (7, 9)], [True, False, False, False], 24, False, [False, False, False, False], 5762, 'South', (15, 5))
Element 39: (3, (15, 5), ['.', '', '', ''], [(18, 11), (15, 13), (8, 9)], [False, False, False, False], 22, False, [True, False, False, False], 5761, 'West', (14, 5))
Element 40: (3, (14, 5), ['.', '', '%', ''], [(18, 12), (15, 12), (8, 8)], [False, False, True, False], 20, False, [True, False, False, False], 5770, 'West', (13, 5))
Element 41: (3, (13, 5), ['.', '.', '.', ''], [(17, 12), (15, 12), (7, 8)], [False, False, False, False], 18, False, [True, True, True, False], 5779, 'North', (13, 6))
Element 42: (3, (13, 6), ['.', '', '%', '%'], [(18, 12), (15, 13), (8, 8)], [False, False, True, True], 16, False, [True, False, False, False], 5788, 'West', (12, 6))
Element 43: (3, (12, 6), ['.', '.', '%', ''], [(18, 13), (15, 12), (9, 8)], [False, False, True, False], 14, False, [True, True, False, False], 5797, 'South', (12, 5))
Element 44: (3, (12, 5), ['%', '.', '', ''], [(17, 13), (16, 12), (10, 8)], [True, False, False, False], 12, False, [False, True, False, False], 5806, 'South', (12, 4))
Element 45: (3, (12, 4), ['.', '%', '', '.'], [(17, 12), (16, 13), (10, 7)], [False, True, False, False], 10, False, [True, False, False, True], 5815, 'East', (13, 4))
Element 46: (3, (13, 4), ['', '.', '', ''], [(17, 13), (15, 13), (9, 7)], [False, False, False, False], 8, False, [False, True, False, False], 5824, 'South', (13, 3))
Element 47: (3, (13, 3), ['%', '', '', ''], [(16, 13), (15, 12), (9, 8)], [True, False, False, False], 6, False, [False, False, False, False], 5833, 'North', (13, 4))
Element 48: (3, (13, 4), ['', '', '', ''], [(16, 12), (15, 13), (9, 7)], [False, False, False, False], 4, False, [False, False, False, False], 5832, 'West', (12, 4))
Element 49: (3, (12, 4), ['.', '%', '', ''], [(16, 13), (14, 13), (9, 6)], [False, True, False, False], 2, False, [True, False, False, False], 5831, 'West', (11, 4))
Element 50: (3, (11, 4), ['', '.', '%', ''], [(16, 13), (14, 13), (9, 6)], [False, False, True, False], 0, False, [False, True, False, False], 5840, 'Stop', (11, 4))
Element 51: #0#
