Element 1: (2, (5, 1), ['.', '%', '.', 'F'], [(9, 6), (4, 6), (6, 12)], [False, True, False, False], 98, False, [True, False, True, False], 19, 'East', (6, 1))
Element 2: (2, (6, 1), ['', '%', '.', '.'], [(9, 7), (5, 6), (7, 12)], [False, True, False, False], 96, False, [False, False, True, True], 1048, 'East', (7, 1))
Element 3: (2, (7, 1), ['', '%', '.', '.'], [(10, 7), (6, 6), (8, 12)], [False, True, False, False], 94, False, [False, False, True, True], 2077, 'East', (8, 1))
Element 4: (2, (8, 1), ['', '%', '.', '.'], [(10, 8), (6, 5), (9, 12)], [False, True, False, False], 92, False, [False, False, True, True], 2116, 'East', (9, 1))
Element 5: (2, (9, 1), ['', '%', 'F', '%'], [(9, 8), (6, 4), (10, 12)], [False, True, False, True], 90, False, [False, False, False, False], 2155, 'North', (9, 2))
Element 6: (2, (9, 2), ['.', '', '.', '.'], [(8, 8), (6, 3), (11, 12)], [False, False, False, False], 88, False, [True, False, True, True], 3184, 'East', (10, 2))
Element 7: (2, (10, 2), ['', '%', '.', '.'], [(8, 9), (7, 3), (12, 12)], [False, True, False, False], 86, False, [False, False, True, True], 3223, 'East', (11, 2))
Element 8: (2, (11, 2), ['', '.', '.', '.'], [(7, 9), (8, 3), (13, 12)], [False, False, False, False], 84, False, [False, True, True, True], 4252, 'East', (12, 2))
Element 9: (2, (12, 2), ['', '.', '%', '.'], [(7, 8), (9, 3), (13, 13)], [False, False, True, False], 82, False, [False, True, False, True], 4291, 'East', (13, 2))
Element 10: (2, (13, 2), ['', '.', '.', '.'], [(6, 8), (10, 3), (14, 13)], [False, False, False, False], 80, False, [False, True, True, True], 4330, 'East', (14, 2))
Element 11: (2, (14, 2), ['', '.', '.', '%'], [(6, 9), (11, 3), (15, 13)], [False, False, False, True], 78, False, [False, True, True, False], 4369, 'North', (14, 3))
Element 12: (2, (14, 3), ['.', '', '.', '%'], [(6, 8), (11, 4), (16, 13)], [False, False, False, True], 76, False, [True, False, True, False], 4398, 'North', (14, 4))
Element 13: (2, (14, 4), ['.', '', '.', '.'], [(5, 8), (12, 4), (17, 13)], [False, False, False, False], 74, False, [True, False, True, True], 4437, 'East', (15, 4))
Element 14: (2, (15, 4), ['', '%', '.', '.'], [(4, 8), (13, 4), (18, 13)], [False, True, False, False], 72, False, [False, False, True, True], 4476, 'East', (16, 4))
Element 15: (2, (16, 4), ['', '.', '.', '.'], [(5, 8), (13, 5), (18, 12)], [False, False, False, False], 70, False, [False, True, True, True], 4505, 'East', (17, 4))
Element 16: (2, (17, 4), ['', '.', '.', '.'], [(6, 8), (14, 5), (18, 11)], [False, False, False, False], 68, False, [False, True, True, True], 4534, 'East', (18, 4))
Element 17: (2, (18, 4), ['', '.', '.', '%'], [(7, 8), (15, 5), (18, 10)], [False, False, False, True], 66, False, [False, True, True, False], 4563, 'North', (18, 5))
Element 18: (2, (18, 5), ['.', '', '%', '%'], [(7, 9), (16, 5), (17, 10)], [False, False, True, True], 64, False, [True, False, False, False], 4592, 'West', (17, 5))
Element 19: (2, (17, 5), ['', '', '.', ''], [(6, 9), (16, 6), (17, 11)], [False, False, False, False], 62, False, [False, False, True, False], 4621, 'North', (17, 6))
Element 20: (2, (17, 6), ['', '', '.', '%'], [(7, 9), (15, 6), (17, 12)], [False, False, False, True], 60, False, [False, False, True, False], 4650, 'North', (17, 7))
Element 21: (2, (17, 7), ['%', '', '%', '.'], [(8, 9), (15, 7), (16, 12)], [True, False, True, False], 58, False, [False, False, False, True], 4679, 'East', (18, 7))
Element 22: (2, (18, 7), ['', '%', '%', '%'], [(8, 8), (15, 8), (16, 11)], [False, True, True, True], 56, False, [False, False, False, False], 4708, 'West', (17, 7))
Element 23: (2, (17, 7), ['%', '', '%', ''], [(7, 8), (14, 8), (16, 10)], [True, False, True, False], 54, False, [False, False, False, False], 4727, 'South', (17, 6))
Element 24: (2, (17, 6), ['', '', '', '%'], [(8, 8), (14, 7), (16, 9)], [False, False, False, True], 52, False, [False, False, False, False], 4746, 'West', (16, 6))
Element 25: (2, (16, 6), ['', '', '%', ''], [(9, 8), (14, 8), (17, 9)], [False, False, True, False], 50, False, [False, False, False, False], 4755, 'South', (16, 5))
Element 26: (2, (16, 5), ['', '', '', ''], [(10, 8), (13, 8), (16, 9)], [False, False, False, False], 48, False, [False, False, False, False], 4764, 'West', (15, 5))
Element 27: (2, (15, 5), ['', '', '', ''], [(10, 7), (14, 8), (16, 10)], [False, False, False, False], 46, False, [False, False, False, False], 4763, 'North', (15, 6))
Element 28: (2, (15, 6), ['%', '', '', ''], [(9, 7), (15, 8), (16, 11)], [True, False, False, False], 44, False, [False, False, False, False], 4762, 'North', (15, 7))
Element 29: (2, (15, 7), ['', '', '', '%'], [(9, 8), (14, 8), (16, 12)], [False, False, False, True], 42, False, [False, False, False, False], 4761, 'North', (15, 8))
Element 30: (2, (15, 8), ['', '', '%', '%'], [(9, 7), (14, 7), (15, 12)], [False, False, True, True], 40, False, [False, False, False, False], 4770, 'West', (14, 8))
Element 31: (2, (14, 8), ['', '', '%', ''], [(9, 6), (15, 7), (16, 12)], [False, False, True, False], 38, False, [False, False, False, False], 4769, 'South', (14, 7))
