Element 1: (1, (2, 12), ['.', 'F', '%', '.'], [(18, 10), (6, 6), (12, 13)], [False, False, True, False], 98, False, [True, False, False, True], 9, 'South', (2, 11))
Element 2: (1, (2, 11), ['F', '.', '', '%'], [(18, 11), (6, 5), (13, 13)], [False, False, False, True], 96, False, [False, True, False, False], 1038, 'West', (1, 11))
Element 3: (1, (1, 11), ['%', '.', '.', ''], [(18, 12), (6, 4), (14, 13)], [True, False, False, False], 94, False, [False, True, True, False], 2067, 'North', (1, 12))
Element 4: (1, (1, 12), ['%', '', '.', ''], [(18, 13), (6, 3), (15, 13)], [True, False, False, False], 92, False, [False, False, True, False], 2106, 'North', (1, 13))
Element 5: (1, (1, 13), ['%', '', '%', '%'], [(17, 13), (7, 3), (16, 13)], [True, False, True, True], 90, False, [False, False, False, False], 2145, 'South', (1, 12))
Element 6: (1, (1, 12), ['%', '', '', ''], [(17, 12), (8, 3), (16, 12)], [True, False, False, False], 88, False, [False, False, False, False], 3164, 'South', (1, 11))
Element 7: (1, (1, 11), ['%', '.', '', ''], [(17, 11), (9, 3), (16, 11)], [True, False, False, False], 86, False, [False, True, False, False], 3193, 'South', (1, 10))
Element 8: (1, (1, 10), ['%', '%', '', '.'], [(16, 11), (9, 2), (16, 10)], [True, True, False, False], 84, False, [False, False, False, True], 4212, 'East', (2, 10))
Element 9: (1, (2, 10), ['', '%', '', '.'], [(16, 12), (10, 2), (16, 9)], [False, True, False, False], 82, False, [False, False, False, True], 4241, 'East', (3, 10))
Element 10: (1, (3, 10), ['', '%', '%', '.'], [(15, 12), (11, 2), (17, 9)], [False, True, True, False], 80, False, [False, False, False, True], 4280, 'East', (4, 10))
Element 11: (1, (4, 10), ['', '%', '.', '%'], [(15, 13), (12, 2), (17, 10)], [False, True, False, True], 78, False, [False, False, True, False], 4299, 'North', (4, 11))
Element 12: (1, (4, 11), ['%', '', '.', '.'], [(16, 13), (13, 2), (18, 10)], [True, False, False, False], 76, False, [False, False, True, True], 4318, 'East', (5, 11))
Element 13: (1, (5, 11), ['', '%', '.', '.'], [(15, 13), (14, 2), (18, 11)], [False, True, False, False], 74, False, [False, False, True, True], 4337, 'East', (6, 11))
Element 14: (1, (6, 11), ['', '%', '.', '%'], [(14, 13), (14, 3), (18, 12)], [False, True, False, True], 72, False, [False, False, True, False], 4356, 'North', (6, 12))
Element 15: (1, (6, 12), ['.', '', '.', '.'], [(13, 13), (14, 4), (18, 13)], [False, False, False, False], 70, False, [True, False, True, True], 4375, 'East', (7, 12))
Element 16: (1, (7, 12), ['', '%', '.', 'F'], [(13, 12), (15, 4), (17, 13)], [False, True, False, False], 68, False, [False, False, True, False], 4404, 'East', (8, 12))
Element 17: (1, (8, 12), ['', '%', '%', '.'], [(13, 11), (16, 4), (17, 12)], [False, True, True, False], 66, False, [False, False, False, True], 5423, 'East', (9, 12))
Element 18: (1, (9, 12), ['', '%', '.', '.'], [(12, 11), (17, 4), (17, 11)], [False, True, False, False], 64, False, [False, False, True, True], 5452, 'East', (10, 12))
Element 19: (1, (10, 12), ['', '%', '.', '.'], [(12, 12), (18, 4), (17, 12)], [False, True, False, False], 62, False, [False, False, True, True], 5481, 'East', (11, 12))
Element 20: (1, (11, 12), ['', '%', '%', ''], [(12, 13), (18, 5), (17, 13)], [False, True, True, False], 60, False, [False, False, False, False], 5500, 'East', (12, 12))
Element 21: (1, (12, 12), ['', '', '', ''], [(13, 13), (17, 5), (18, 13)], [False, False, False, False], 58, False, [False, False, False, False], 5509, 'East', (13, 12))
Element 22: (1, (13, 12), ['', '', '', '%'], [(13, 12), (17, 6), (18, 12)], [False, False, False, True], 56, False, [False, False, False, False], 5518, 'North', (13, 13))
Element 23: (1, (13, 13), ['', '', '%', ''], [(13, 11), (17, 7), (17, 12)], [False, False, True, False], 54, False, [False, False, False, False], 5527, 'East', (14, 13))
