Element 1: (3, (5, 1), ['.', '%', '.', 'F'], [(13, 2), (2, 2), (5, 11)], [False, True, False, False], 98, False, [True, False, True, False], 29, 'East', (6, 1))
Element 13: (3, (13, 5), ['.', '', '.', '.'], [(18, 7), (9, 5), (15, 13)], [False, False, False, False], 74, False, [True, False, True, True], 5447, 'East', (14, 5))
Element 14: (3, (14, 5), ['', '', '%', '.'], [(17, 7), (9, 6), (16, 13)], [False, False, True, False], 72, False, [False, False, False, True], 5476, 'East', (15, 5))
Element 15: (3, (15, 5), ['', '', '.', '.'], [(17, 6), (9, 7), (17, 13)], [False, False, False, False], 70, False, [False, False, True, True], 5505, 'East', (16, 5))
Element 16: (3, (16, 5), ['', '', 'G', ''], [(16, 6), (10, 7), (18, 13)], [False, False, False, False], 68, False, [False, False, False, False], 5544, 'East', (17, 5))
Element 17: (3, (17, 5), ['', '', '', ''], [(15, 6), (10, 8), (18, 12)], [False, False, False, False], 66, False, [False, False, False, False], 5573, 'East', (18, 5))
Element 18: (3, (18, 5), ['', '', '%', '%'], [(15, 7), (9, 8), (18, 11)], [False, False, True, True], 64, False, [False, False, False, False], 5602, 'South', (18, 4))
Element 19: (3, (18, 4), ['', '.', '', '%'], [(15, 8), (8, 8), (18, 10)], [False, False, False, True], 62, False, [False, True, False, False], 5631, 'South', (18, 3))
Element 20: (3, (18, 3), ['.', '%', '', '%'], [(14, 8), (8, 9), (17, 10)], [False, True, False, True], 60, False, [True, False, False, False], 5670, 'West', (17, 3))
Element 21: (3, (17, 3), ['.', '%', '', ''], [(14, 7), (7, 9), (17, 11)], [False, True, False, False], 58, False, [True, False, False, False], 5709, 'West', (16, 3))
Element 22: (3, (16, 3), ['%', '%', '', ''], [(14, 8), (7, 8), (17, 12)], [True, True, False, False], 56, False, [False, False, False, False], 5738, 'North', (16, 4))
Element 23: (3, (16, 4), ['', '', '', ''], [(13, 8), (6, 8), (16, 12)], [False, False, False, False], 54, False, [False, False, False, False], 5767, 'East', (17, 4))
Element 24: (3, (17, 4), ['', '', '', ''], [(14, 8), (6, 9), (16, 11)], [False, False, False, False], 52, False, [False, False, False, False], 5786, 'West', (16, 4))
Element 25: (3, (16, 4), ['', '', '', ''], [(15, 8), (6, 8), (16, 10)], [False, False, False, False], 50, False, [False, False, False, False], 5795, 'West', (15, 4))
Element 26: (3, (15, 4), ['', '%', '', ''], [(15, 7), (5, 8), (16, 9)], [False, True, False, False], 48, False, [False, False, False, False], 5814, 'West', (14, 4))
Element 27: (3, (14, 4), ['', '', '', ''], [(14, 7), (4, 8), (17, 9)], [False, False, False, False], 46, False, [False, False, False, False], 5833, 'South', (14, 3))
Element 28: (3, (14, 3), ['.', '', '', '%'], [(15, 7), (5, 8), (16, 9)], [False, False, False, True], 44, False, [True, False, False, False], 5832, 'West', (13, 3))
Element 29: (3, (13, 3), ['%', '', '', ''], [(15, 6), (6, 8), (16, 10)], [True, False, False, False], 42, False, [False, False, False, False], 5841, 'South', (13, 2))
Element 30: (3, (13, 2), ['', '.', '', ''], [(15, 5), (7, 8), (16, 11)], [False, False, False, False], 40, False, [False, True, False, False], 5840, 'South', (13, 1))
Element 31: (3, (13, 1), ['.', '%', '', '.'], [(16, 5), (7, 9), (16, 12)], [False, True, False, False], 38, False, [True, False, False, True], 5849, 'East', (14, 1))
Element 32: (3, (14, 1), ['', '%', '', '.'], [(15, 5), (6, 9), (15, 12)], [False, True, False, False], 36, False, [False, False, False, True], 5868, 'East', (15, 1))
Element 33: (3, (15, 1), ['', '%', '%', '%'], [(14, 5), (7, 9), (16, 12)], [False, True, True, True], 34, False, [False, False, False, False], 5877, 'West', (14, 1))
Element 34: (3, (14, 1), ['', '%', '', ''], [(13, 5), (8, 9), (17, 12)], [False, True, False, False], 32, False, [False, False, False, False], 5876, 'North', (14, 2))
Element 35: (3, (14, 2), ['', '', '', '%'], [(13, 6), (8, 8), (17, 11)], [False, False, False, True], 30, False, [False, False, False, False], 5885, 'South', (14, 1))
Element 36: (3, (14, 1), ['', '%', '', ''], [(12, 6), (7, 8), (16, 11)], [False, True, False, False], 28, False, [False, False, False, False], 5894, 'West', (13, 1))
Element 37: (3, (13, 1), ['.', '%', '', ''], [(12, 5), (8, 8), (17, 11)], [False, True, False, False], 26, False, [True, False, False, False], 5903, 'West', (12, 1))
Element 38: (3, (12, 1), ['.', '%', '', ''], [(12, 4), (9, 8), (17, 10)], [False, True, False, False], 24, False, [True, False, False, False], 5912, 'West', (11, 1))
Element 39: (3, (11, 1), ['%', '%', '', ''], [(13, 4), (10, 8), (17, 9)], [True, True, False, False], 22, False, [False, False, False, False], 5921, 'East', (12, 1))
Element 40: (3, (12, 1), ['', '%', '', ''], [(13, 3), (10, 7), (17, 10)], [False, True, False, False], 20, False, [False, False, False, False], 5920, 'North', (12, 2))
Element 41: (3, (12, 2), ['', '', '%', ''], [(13, 4), (9, 7), (16, 10)], [False, False, True, False], 18, False, [False, False, False, False], 5919, 'South', (12, 1))
Element 42: (3, (12, 1), ['', '%', '', ''], [(12, 4), (9, 8), (17, 10)], [False, True, False, False], 16, False, [False, False, False, False], 5918, 'East', (13, 1))
Element 43: (3, (13, 1), ['', '%', '', ''], [(11, 4), (9, 7), (18, 10)], [False, True, False, False], 14, False, [False, False, False, False], 5917, 'North', (13, 2))
Element 44: (3, (13, 2), ['', '', '', ''], [(11, 3), (9, 6), (18, 11)], [False, False, False, False], 12, False, [False, False, False, False], 5916, 'East', (14, 2))
Element 45: (3, (14, 2), ['', '', '', '%'], [(11, 2), (8, 6), (17, 11)], [False, False, False, True], 10, False, [False, False, False, False], 5925, 'West', (13, 2))
Element 46: (3, (13, 2), ['', '', '', ''], [(11, 1), (8, 5), (18, 11)], [False, False, False, False], 8, False, [False, False, False, False], 5934, 'West', (12, 2))
Element 47: (3, (12, 2), ['', 'G', '%', ''], [(12, 1), (8, 4), (18, 12)], [False, False, True, False], 6, False, [False, False, False, False], 5943, 'East', (13, 2))
Element 48: (3, (13, 2), ['', 'G', '', ''], [(13, 1), (9, 4), (17, 12)], [False, False, False, False], 4, False, [False, False, False, False], 5952, 'North', (13, 3))
Element 49: (3, (13, 3), ['%', '', '', ''], [(14, 1), (8, 4), (18, 12)], [True, False, False, False], 2, False, [False, False, False, False], 5951, 'East', (14, 3))
Element 50: (3, (14, 3), ['', '', '', '%'], [(14, 1), (8, 4), (18, 12)], [False, False, False, True], 0, False, [False, False, False, False], 5950, 'Stop', (14, 3))
Element 51: #0#
