Element 1: (3, (18, 5), ['.', '.', '%', '%'], [(6, 1), (8, 12), (17, 10)], [False, False, True, True], 98, False, [True, True, False, False], 2009, 'South', (18, 4))
Element 2: (3, (18, 4), ['.', '.', '', '%'], [(7, 1), (9, 12), (18, 10)], [False, False, False, True], 96, False, [True, True, False, False], 2048, 'South', (18, 3))
Element 3: (3, (18, 3), ['.', '%', '', '%'], [(8, 1), (10, 12), (18, 11)], [False, True, False, True], 94, False, [True, False, False, False], 2087, 'West', (17, 3))
Element 4: (3, (17, 3), ['.', '%', '.', ''], [(9, 1), (11, 12), (18, 12)], [False, True, False, False], 92, False, [True, False, True, False], 2126, 'North', (17, 4))
Element 5: (3, (17, 4), ['.', '', '.', ''], [(9, 2), (12, 12), (18, 13)], [False, False, False, False], 90, False, [True, False, True, False], 3155, 'North', (17, 5))
Element 6: (3, (17, 5), ['.', '', '.', ''], [(10, 2), (13, 12), (17, 13)], [False, False, False, False], 88, False, [True, False, True, False], 3194, 'North', (17, 6))
Element 7: (3, (17, 6), ['.', '', '.', '%'], [(11, 2), (13, 13), (17, 12)], [False, False, False, True], 86, False, [True, False, True, False], 3233, 'North', (17, 7))
Element 8: (3, (17, 7), ['%', '', '%', '.'], [(12, 2), (14, 13), (17, 11)], [True, False, True, False], 84, False, [False, False, False, True], 3272, 'East', (18, 7))
Element 9: (3, (18, 7), ['', '%', '%', '%'], [(13, 2), (15, 13), (16, 11)], [False, True, True, True], 82, False, [False, False, False, False], 3311, 'West', (17, 7))
Element 10: (3, (17, 7), ['%', '', '%', ''], [(14, 2), (16, 13), (16, 12)], [True, False, True, False], 80, False, [False, False, False, False], 3340, 'South', (17, 6))
Element 11: (3, (17, 6), ['.', '', '', '%'], [(14, 3), (17, 13), (15, 12)], [False, False, False, True], 78, False, [True, False, False, False], 3359, 'West', (16, 6))
Element 12: (3, (16, 6), ['.', '.', '%', ''], [(14, 4), (18, 13), (15, 13)], [False, False, True, False], 76, False, [True, True, False, False], 3378, 'South', (16, 5))
Element 13: (3, (16, 5), ['.', '.', '', ''], [(15, 4), (18, 12), (16, 13)], [False, False, False, False], 74, False, [True, True, False, False], 3397, 'South', (16, 4))
Element 14: (3, (16, 4), ['', '.', '', ''], [(15, 5), (18, 11), (15, 13)], [False, False, False, False], 72, False, [False, True, False, False], 3416, 'South', (16, 3))
