Element 1: (2, (6, 2), ['.', 'F', '.', '.'], [(4, 3), (5, 5), (16, 9)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'South', (6, 1))
Element 2: (2, (6, 1), ['.', '%', '', '.'], [(5, 3), (6, 5), (17, 9)], [False, True, False, False], 96, False, [True, False, False, True], 1048, 'East', (7, 1))
Element 3: (2, (7, 1), ['', '%', '.', '.'], [(6, 3), (6, 6), (17, 10)], [False, True, False, False], 94, False, [False, False, True, True], 1087, 'East', (8, 1))
Element 4: (2, (8, 1), ['', '%', '.', '.'], [(7, 3), (5, 6), (18, 10)], [False, True, False, False], 92, False, [False, False, True, True], 1126, 'East', (9, 1))
Element 5: (2, (9, 1), ['', '%', 'F', '%'], [(8, 3), (4, 6), (18, 11)], [False, True, False, True], 90, False, [False, False, False, False], 2155, 'North', (9, 2))
Element 6: (2, (9, 2), ['.', '', 'G', '.'], [(9, 3), (3, 6), (18, 12)], [False, False, False, False], 88, False, [True, False, False, True], 3184, 'East', (10, 2))
Element 7: (2, (10, 2), ['', '%', 'G', '.'], [(10, 3), (3, 7), (18, 13)], [False, True, False, False], 86, False, [False, False, False, True], 3223, 'East', (11, 2))
Element 8: (2, (11, 2), ['', '.', 'G', '.'], [(11, 3), (2, 7), (17, 13)], [False, False, False, False], 84, False, [False, True, False, True], 3262, 'East', (12, 2))
Element 9: (2, (12, 2), ['', '.', '%', '.'], [(11, 4), (2, 8), (17, 12)], [False, False, True, False], 82, False, [False, True, False, True], 4291, 'East', (13, 2))
Element 10: (2, (13, 2), ['', '.', '.', '.'], [(12, 4), (1, 8), (17, 11)], [False, False, False, False], 80, False, [False, True, True, True], 5320, 'East', (14, 2))
Element 11: (2, (14, 2), ['', '.', '.', '%'], [(13, 4), (1, 7), (16, 11)], [False, False, False, True], 78, False, [False, True, True, False], 5359, 'North', (14, 3))
Element 12: (2, (14, 3), ['.', '', 'G', '%'], [(14, 4), (1, 6), (16, 12)], [False, False, False, True], 76, False, [True, False, False, False], 5398, 'West', (13, 3))
Element 13: (2, (13, 3), ['%', '', '', ''], [(15, 4), (2, 6), (16, 13)], [True, False, False, False], 74, False, [False, False, False, False], 5437, 'North', (13, 4))
Element 14: (2, (13, 4), ['', '', '.', ''], [(16, 4), (2, 5), (15, 13)], [False, False, False, False], 72, False, [False, False, True, False], 5466, 'North', (13, 5))
Element 15: (2, (13, 5), ['.', '', '.', '.'], [(17, 4), (3, 5), (15, 12)], [False, False, False, False], 70, False, [True, False, True, True], 5505, 'East', (14, 5))
Element 16: (2, (14, 5), ['', '', '%', '.'], [(18, 4), (3, 4), (15, 13)], [False, False, True, False], 68, False, [False, False, False, True], 5534, 'East', (15, 5))
Element 17: (2, (15, 5), ['', '', '.', '.'], [(18, 5), (3, 3), (14, 13)], [False, False, False, False], 66, False, [False, False, True, True], 5573, 'East', (16, 5))
Element 18: (2, (16, 5), ['', '', '.', 'G'], [(17, 5), (2, 3), (13, 13)], [False, False, False, False], 64, False, [False, False, True, False], 5612, 'North', (16, 6))
Element 19: (2, (16, 6), ['.', '', '%', 'G'], [(17, 6), (2, 4), (13, 12)], [False, False, True, False], 62, False, [True, False, False, False], 5651, 'West', (15, 6))
Element 20: (2, (15, 6), ['%', '', '.', ''], [(17, 7), (1, 4), (13, 11)], [True, False, False, False], 60, False, [False, False, True, False], 5690, 'North', (15, 7))
Element 21: (2, (15, 7), ['.', '', '.', '%'], [(18, 7), (1, 5), (12, 11)], [False, False, False, True], 58, False, [True, False, True, False], 5729, 'North', (15, 8))
Element 22: (2, (15, 8), ['.', '', '%', '%'], [(17, 7), (1, 4), (12, 12)], [False, False, True, True], 56, False, [True, False, False, False], 5748, 'West', (14, 8))
Element 23: (2, (14, 8), ['.', '.', '%', ''], [(17, 6), (2, 4), (12, 13)], [False, False, True, False], 54, False, [True, True, False, False], 5767, 'South', (14, 7))
Element 24: (2, (14, 7), ['%', '%', '', ''], [(16, 6), (2, 3), (12, 12)], [True, True, False, False], 52, False, [False, False, False, False], 5776, 'North', (14, 8))
Element 25: (2, (14, 8), ['.', '', '%', ''], [(16, 5), (2, 2), (11, 12)], [False, False, True, False], 50, False, [True, False, False, False], 5795, 'West', (13, 8))
Element 26: (2, (13, 8), ['%', '%', '%', ''], [(15, 5), (2, 1), (10, 12)], [True, True, True, False], 48, False, [False, False, False, False], 5824, 'East', (14, 8))
Element 27: (2, (14, 8), ['', '', '%', ''], [(15, 6), (3, 1), (10, 13)], [False, False, True, False], 46, False, [False, False, False, False], 5843, 'East', (15, 8))
Element 28: (2, (15, 8), ['', 'G', '%', '%'], [(15, 7), (4, 1), (9, 13)], [False, False, True, True], 44, False, [False, False, False, False], 5862, 'West', (14, 8))
Element 29: (2, (14, 8), ['', '', '%', 'G'], [(15, 8), (5, 1), (9, 12)], [False, False, True, False], 42, False, [False, False, False, False], 5881, 'South', (14, 7))
Element 30: (2, (14, 7), ['%', '%', 'G', ''], [(14, 8), (5, 2), (8, 12)], [True, True, False, False], 40, False, [False, False, False, False], 6890, 'East', (15, 7))
Element 31: (2, (15, 7), ['G', '', '', '%'], [(14, 7), (4, 2), (7, 12)], [False, False, False, True], 38, False, [False, False, False, False], 6909, 'South', (15, 6))
Element 32: (2, (15, 6), ['%', '', '', ''], [(14, 8), (4, 3), (7, 13)], [True, False, False, False], 36, False, [False, False, False, False], 6918, 'East', (16, 6))
Element 33: (2, (16, 6), ['', '', '%', ''], [(13, 8), (5, 3), (6, 13)], [False, False, True, False], 34, False, [False, False, False, False], 6927, 'South', (16, 5))
Element 34: (2, (16, 5), ['', '', '', ''], [(14, 8), (6, 3), (6, 12)], [False, False, False, False], 32, False, [False, False, False, False], 6936, 'South', (16, 4))
Element 35: (2, (16, 4), ['', '.', '', ''], [(15, 8), (6, 4), (6, 11)], [False, False, False, False], 30, False, [False, True, False, False], 6955, 'South', (16, 3))
Element 36: (2, (16, 3), ['%', '%', '', '.'], [(15, 7), (6, 3), (5, 11)], [True, True, False, False], 28, False, [False, False, False, True], 6974, 'East', (17, 3))
Element 37: (2, (17, 3), ['', '%', '', '.'], [(14, 7), (7, 3), (5, 12)], [False, True, False, False], 26, False, [False, False, False, True], 6993, 'East', (18, 3))
Element 38: (2, (18, 3), ['', '%', '', '%'], [(15, 7), (7, 2), (5, 13)], [False, True, False, True], 24, False, [False, False, False, False], 7022, 'North', (18, 4))
Element 39: (2, (18, 4), ['', '', '', '%'], [(15, 6), (8, 2), (4, 13)], [False, False, False, True], 22, False, [False, False, False, False], 7041, 'North', (18, 5))
Element 40: (2, (18, 5), ['', '', '%', '%'], [(15, 5), (9, 2), (4, 12)], [False, False, True, True], 20, False, [False, False, False, False], 7050, 'West', (17, 5))
Element 41: (2, (17, 5), ['', '', '', ''], [(14, 5), (10, 2), (4, 11)], [False, False, False, False], 18, False, [False, False, False, False], 7059, 'North', (17, 6))
Element 42: (2, (17, 6), ['', '', '', '%'], [(13, 5), (11, 2), (4, 10)], [False, False, False, True], 16, False, [False, False, False, False], 7068, 'North', (17, 7))
Element 43: (2, (17, 7), ['%', '', '%', ''], [(13, 6), (11, 1), (3, 10)], [True, False, True, False], 14, False, [False, False, False, False], 7097, 'East', (18, 7))
Element 44: (2, (18, 7), ['', '%', '%', '%'], [(12, 6), (12, 1), (2, 10)], [False, True, True, True], 12, False, [False, False, False, False], 7126, 'West', (17, 7))
Element 45: (2, (17, 7), ['%', '', '%', ''], [(12, 5), (13, 1), (2, 11)], [True, False, True, False], 10, False, [False, False, False, False], 8145, 'South', (17, 6))
Element 46: (2, (17, 6), ['', '', '', '%'], [(12, 6), (14, 1), (1, 11)], [False, False, False, True], 8, False, [False, False, False, False], 9154, 'South', (17, 5))
Element 47: (2, (17, 5), ['', '', '', ''], [(11, 6), (15, 1), (1, 12)], [False, False, False, False], 6, False, [False, False, False, False], 9183, 'South', (17, 4))
Element 48: (2, (17, 4), ['', '', '', ''], [(12, 6), (14, 1), (2, 12)], [False, False, False, False], 4, False, [False, False, False, False], 9192, 'North', (17, 5))
Element 49: (2, (17, 5), ['', '', '', ''], [(13, 6), (14, 2), (3, 12)], [False, False, False, False], 2, False, [False, False, False, False], 9201, 'East', (18, 5))
Element 50: (2, (18, 5), ['', '', '%', '%'], [(13, 6), (14, 2), (3, 13)], [False, False, True, True], 0, False, [False, False, False, False], 9210, 'Stop', (18, 5))
Element 51: #0#
