Element 1: (2, (9, 12), ['F', '%', '.', '.'], [(14, 5), (6, 3), (11, 2)], [False, True, False, False], 98, False, [False, False, True, True], 19, 'West', (8, 12))
Element 2: (2, (8, 12), ['.', '%', '%', ''], [(15, 5), (7, 3), (12, 2)], [False, True, True, False], 96, False, [True, False, False, False], 1048, 'West', (7, 12))
Element 3: (2, (7, 12), ['.', '%', '.', ''], [(16, 5), (8, 3), (13, 2)], [False, True, False, False], 94, False, [True, False, True, False], 2077, 'North', (7, 13))
Element 4: (2, (7, 13), ['.', '', '%', '%'], [(17, 5), (9, 3), (14, 2)], [False, False, True, True], 92, False, [True, False, False, False], 2116, 'West', (6, 13))
Element 5: (2, (6, 13), ['.', '.', '%', ''], [(18, 5), (9, 2), (14, 3)], [False, False, True, False], 90, False, [True, True, False, False], 3145, 'South', (6, 12))
Element 6: (2, (6, 12), ['.', '.', '', ''], [(18, 4), (10, 2), (14, 4)], [False, False, False, False], 88, False, [True, True, False, False], 3184, 'South', (6, 11))
Element 7: (2, (6, 11), ['.', '%', '', '%'], [(18, 3), (10, 3), (15, 4)], [False, True, False, True], 86, False, [True, False, False, False], 3223, 'West', (5, 11))
Element 8: (2, (5, 11), ['.', '%', '.', ''], [(17, 3), (11, 3), (16, 4)], [False, True, False, False], 84, False, [True, False, True, False], 3262, 'North', (5, 12))
Element 9: (2, (5, 12), ['.', '', '.', ''], [(16, 3), (11, 4), (17, 4)], [False, False, False, False], 82, False, [True, False, True, False], 3301, 'North', (5, 13))
Element 10: (2, (5, 13), ['.', '', '%', ''], [(16, 4), (12, 4), (18, 4)], [False, False, True, False], 80, False, [True, False, False, False], 3320, 'West', (4, 13))
Element 11: (2, (4, 13), ['.', '.', '%', ''], [(17, 4), (13, 4), (18, 5)], [False, False, True, False], 78, False, [True, True, False, False], 3339, 'South', (4, 12))
Element 12: (2, (4, 12), ['.', '.', '', ''], [(16, 4), (13, 3), (17, 5)], [False, False, False, False], 76, False, [True, True, False, False], 3358, 'South', (4, 11))
Element 13: (2, (4, 11), ['%', '.', '', ''], [(15, 4), (14, 3), (17, 6)], [True, False, False, False], 74, False, [False, True, False, False], 3377, 'South', (4, 10))
Element 14: (2, (4, 10), ['.', '%', '', '%'], [(14, 4), (14, 2), (17, 7)], [False, True, False, True], 72, False, [True, False, False, False], 3396, 'West', (3, 10))
Element 15: (2, (3, 10), ['.', '%', '%', ''], [(14, 3), (14, 1), (18, 7)], [False, True, True, False], 70, False, [True, False, False, False], 3425, 'West', (2, 10))
Element 16: (2, (2, 10), ['.', '%', 'F', ''], [(14, 2), (15, 1), (17, 7)], [False, True, False, False], 68, False, [True, False, False, False], 3444, 'North', (2, 11))
Element 17: (2, (2, 11), ['F', '', '.', '%'], [(14, 1), (15, 1), (17, 6)], [False, False, False, True], 66, False, [False, False, True, False], 4443, 'West', (1, 11))
Element 18: (2, (1, 11), ['%', '.', '.', ''], [(13, 1), (14, 1), (16, 6)], [True, False, False, False], 64, False, [False, True, True, False], 5462, 'North', (1, 12))
Element 19: (2, (1, 12), ['%', '', '.', '.'], [(12, 1), (14, 1), (15, 6)], [True, False, False, False], 62, False, [False, False, True, True], 5491, 'East', (2, 12))
Element 20: (2, (2, 12), ['', '', '%', '.'], [(11, 1), (14, 2), (15, 7)], [False, False, True, False], 60, False, [False, False, False, True], 5520, 'East', (3, 12))
Element 21: (2, (3, 12), ['', '%', '.', ''], [(11, 2), (13, 2), (15, 8)], [False, True, False, False], 58, False, [False, False, True, False], 5539, 'North', (3, 13))
Element 22: (2, (3, 13), ['%', '', '%', ''], [(12, 2), (13, 1), (14, 8)], [True, False, True, False], 56, False, [False, False, False, False], 5558, 'South', (3, 12))
Element 23: (2, (3, 12), ['', '%', '', ''], [(13, 2), (12, 1), (14, 7)], [False, True, False, False], 54, False, [False, False, False, False], 5567, 'West', (2, 12))
Element 24: (2, (2, 12), ['', '', '%', ''], [(13, 3), (12, 2), (14, 8)], [False, False, True, False], 52, False, [False, False, False, False], 5566, 'West', (1, 12))
Element 25: (2, (1, 12), ['%', '', '.', ''], [(13, 4), (11, 2), (13, 8)], [True, False, False, False], 50, False, [False, False, True, False], 5575, 'North', (1, 13))
Element 26: (2, (1, 13), ['%', '', '%', '%'], [(12, 4), (11, 1), (14, 8)], [True, False, True, True], 48, False, [False, False, False, False], 5584, 'South', (1, 12))
Element 27: (2, (1, 12), ['%', '', '', ''], [(12, 5), (11, 2), (15, 8)], [True, False, False, False], 46, False, [False, False, False, False], 5593, 'South', (1, 11))
Element 28: (2, (1, 11), ['%', '.', '', ''], [(12, 6), (12, 2), (15, 7)], [True, False, False, False], 44, False, [False, True, False, False], 5602, 'South', (1, 10))
Element 29: (2, (1, 10), ['%', '%', '', ''], [(13, 6), (12, 1), (14, 7)], [True, True, False, False], 42, False, [False, False, False, False], 5621, 'North', (1, 11))
Element 30: (2, (1, 11), ['%', '', '', ''], [(12, 6), (11, 1), (15, 7)], [True, False, False, False], 40, False, [False, False, False, False], 5620, 'East', (2, 11))
Element 31: (2, (2, 11), ['', '', '', '%'], [(11, 6), (12, 1), (15, 6)], [False, False, False, True], 38, False, [False, False, False, False], 5629, 'North', (2, 12))
Element 32: (2, (2, 12), ['', '', '%', ''], [(12, 6), (13, 1), (15, 5)], [False, False, True, False], 36, False, [False, False, False, False], 5628, 'South', (2, 11))
Element 33: (2, (2, 11), ['', '', '', '%'], [(12, 5), (13, 2), (16, 5)], [False, False, False, True], 34, False, [False, False, False, False], 5627, 'South', (2, 10))
Element 34: (2, (2, 10), ['', '%', '', ''], [(12, 4), (14, 2), (15, 5)], [False, True, False, False], 32, False, [False, False, False, False], 5626, 'West', (1, 10))
Element 35: (2, (1, 10), ['%', '%', '', ''], [(11, 4), (14, 3), (14, 5)], [True, True, False, False], 30, False, [False, False, False, False], 5625, 'East', (2, 10))
Element 36: (2, (2, 10), ['', '%', '', ''], [(10, 4), (13, 3), (13, 5)], [False, True, False, False], 28, False, [False, False, False, False], 5634, 'East', (3, 10))
Element 37: (2, (3, 10), ['', '%', '%', ''], [(10, 5), (13, 2), (13, 6)], [False, True, True, False], 26, False, [False, False, False, False], 6633, 'East', (4, 10))
Element 38: (2, (4, 10), ['', '%', '', '%'], [(9, 5), (13, 3), (12, 6)], [False, True, False, True], 24, False, [False, False, False, False], 6642, 'North', (4, 11))
Element 39: (2, (4, 11), ['%', '', '', ''], [(9, 6), (13, 4), (12, 5)], [True, False, False, False], 22, False, [False, False, False, False], 6651, 'North', (4, 12))
Element 40: (2, (4, 12), ['', '', '', ''], [(9, 7), (14, 4), (12, 4)], [False, False, False, False], 20, False, [False, False, False, False], 6660, 'West', (3, 12))
Element 41: (2, (3, 12), ['', '%', '', ''], [(10, 7), (15, 4), (13, 4)], [False, True, False, False], 18, False, [False, False, False, False], 6669, 'East', (4, 12))
Element 42: (2, (4, 12), ['', '', '', ''], [(10, 8), (16, 4), (13, 3)], [False, False, False, False], 16, False, [False, False, False, False], 6678, 'North', (4, 13))
Element 43: (2, (4, 13), ['', '', '%', ''], [(9, 8), (17, 4), (13, 4)], [False, False, True, False], 14, False, [False, False, False, False], 6687, 'West', (3, 13))
Element 44: (2, (3, 13), ['%', '', '%', ''], [(8, 8), (18, 4), (12, 4)], [True, False, True, False], 12, False, [False, False, False, False], 6696, 'East', (4, 13))
Element 45: (2, (4, 13), ['', '', '%', ''], [(8, 9), (18, 5), (11, 4)], [False, False, True, False], 10, False, [False, False, False, False], 6705, 'East', (5, 13))
Element 46: (2, (5, 13), ['', '', '%', ''], [(7, 9), (17, 5), (11, 3)], [False, False, True, False], 8, False, [False, False, False, False], 6714, 'South', (5, 12))
Element 47: (2, (5, 12), ['', '', '', ''], [(7, 8), (17, 6), (10, 3)], [False, False, False, False], 6, False, [False, False, False, False], 6723, 'West', (4, 12))
Element 48: (2, (4, 12), ['', '', '', ''], [(6, 8), (17, 7), (10, 4)], [False, False, False, False], 4, False, [False, False, False, False], 6732, 'East', (5, 12))
Element 49: (2, (5, 12), ['', '', '', ''], [(6, 9), (18, 7), (9, 4)], [False, False, False, False], 2, False, [False, False, False, False], 6751, 'South', (5, 11))
Element 50: (2, (5, 11), ['', '%', '', ''], [(6, 9), (18, 7), (8, 4)], [False, True, False, False], 0, False, [False, False, False, False], 6760, 'Stop', (5, 11))
Element 51: #0#
