Element 1: (2, (4, 11), ['%', '.', '.', '.'], [(13, 2), (2, 2), (5, 1)], [True, False, False, False], 98, False, [False, True, True, True], 19, 'East', (5, 11))
Element 2: (2, (5, 11), ['', '%', '.', '.'], [(14, 2), (2, 3), (6, 1)], [False, True, False, False], 96, False, [False, False, True, True], 1048, 'East', (6, 11))
Element 3: (2, (6, 11), ['', '%', '.', '%'], [(14, 3), (3, 3), (7, 1)], [False, True, False, True], 94, False, [False, False, True, False], 1087, 'North', (6, 12))
Element 4: (2, (6, 12), ['.', '', '.', '.'], [(14, 4), (4, 3), (8, 1)], [False, False, False, False], 92, False, [True, False, True, True], 1126, 'East', (7, 12))
Element 5: (2, (7, 12), ['', '%', '.', 'F'], [(15, 4), (5, 3), (9, 1)], [False, True, False, False], 90, False, [False, False, True, False], 1165, 'East', (8, 12))
Element 6: (2, (8, 12), ['', '%', '%', '.'], [(16, 4), (6, 3), (9, 2)], [False, True, True, False], 88, False, [False, False, False, True], 3184, 'East', (9, 12))
Element 7: (2, (9, 12), ['', '%', '.', '.'], [(17, 4), (7, 3), (10, 2)], [False, True, False, False], 86, False, [False, False, True, True], 3223, 'East', (10, 12))
Element 8: (2, (10, 12), ['', '%', '.', '.'], [(18, 4), (8, 3), (11, 2)], [False, True, False, False], 84, False, [False, False, True, True], 4252, 'East', (11, 12))
Element 9: (2, (11, 12), ['', '%', '%', '.'], [(18, 5), (9, 3), (11, 3)], [False, True, True, False], 82, False, [False, False, False, True], 4291, 'East', (12, 12))
Element 10: (2, (12, 12), ['', '.', '.', '.'], [(17, 5), (10, 3), (11, 4)], [False, False, False, False], 80, False, [False, True, True, True], 4330, 'East', (13, 12))
Element 11: (2, (13, 12), ['', '.', '.', '%'], [(17, 6), (10, 4), (12, 4)], [False, False, False, True], 78, False, [False, True, True, False], 4369, 'North', (13, 13))
Element 12: (2, (13, 13), ['.', '', '%', '.'], [(17, 7), (10, 5), (13, 4)], [False, False, True, False], 76, False, [True, False, False, True], 5398, 'East', (14, 13))
Element 13: (2, (14, 13), ['', '%', '%', '.'], [(18, 7), (9, 5), (13, 5)], [False, True, True, False], 74, False, [False, False, False, True], 5437, 'East', (15, 13))
Element 14: (2, (15, 13), ['', '.', '%', '.'], [(17, 7), (9, 6), (14, 5)], [False, False, True, False], 72, False, [False, True, False, True], 5466, 'East', (16, 13))
Element 15: (2, (16, 13), ['', '.', '%', '.'], [(17, 6), (9, 7), (15, 5)], [False, False, True, False], 70, False, [False, True, False, True], 5495, 'East', (17, 13))
Element 16: (2, (17, 13), ['', '.', '%', '.'], [(16, 6), (10, 7), (16, 5)], [False, False, True, False], 68, False, [False, True, False, True], 5534, 'East', (18, 13))
Element 17: (2, (18, 13), ['', '.', '%', '%'], [(15, 6), (10, 8), (17, 5)], [False, False, True, True], 66, False, [False, True, False, False], 5563, 'South', (18, 12))
Element 18: (2, (18, 12), ['.', '.', '', '%'], [(15, 7), (9, 8), (18, 5)], [False, False, False, True], 64, False, [True, True, False, False], 5592, 'South', (18, 11))
Element 19: (2, (18, 11), ['.', '.', '', '%'], [(15, 8), (8, 8), (18, 4)], [False, False, False, True], 62, False, [True, True, False, False], 5621, 'South', (18, 10))
Element 20: (2, (18, 10), ['.', '%', '', '%'], [(14, 8), (8, 9), (18, 3)], [False, True, False, True], 60, False, [True, False, False, False], 5660, 'West', (17, 10))
Element 21: (2, (17, 10), ['.', '.', '.', ''], [(14, 7), (7, 9), (17, 3)], [False, False, False, False], 58, False, [True, True, True, False], 5699, 'North', (17, 11))
Element 22: (2, (17, 11), ['.', '', '.', ''], [(14, 8), (7, 8), (16, 3)], [False, False, False, False], 56, False, [True, False, True, False], 5728, 'North', (17, 12))
Element 23: (2, (17, 12), ['.', '', '', ''], [(13, 8), (6, 8), (16, 4)], [False, False, False, False], 54, False, [True, False, False, False], 5757, 'West', (16, 12))
Element 24: (2, (16, 12), ['.', '.', '', ''], [(14, 8), (6, 9), (17, 4)], [False, False, False, False], 52, False, [True, True, False, False], 5776, 'South', (16, 11))
Element 25: (2, (16, 11), ['%', '.', '', ''], [(15, 8), (6, 8), (16, 4)], [True, False, False, False], 50, False, [False, True, False, False], 5785, 'South', (16, 10))
Element 26: (2, (16, 10), ['%', '.', '', ''], [(15, 7), (5, 8), (15, 4)], [True, False, False, False], 48, False, [False, True, False, False], 5804, 'South', (16, 9))
Element 27: (2, (16, 9), ['%', '%', '', '.'], [(14, 7), (4, 8), (14, 4)], [True, True, False, False], 46, False, [False, False, False, True], 5823, 'East', (17, 9))
