Element 1: (1, (8, 9), ['.', '.', '%', '%'], [(17, 6), (11, 2), (18, 7)], [False, False, True, True], 98, False, [True, True, False, False], 9, 'South', (8, 8))
Element 2: (1, (8, 8), ['.', '%', '', '.'], [(17, 5), (12, 2), (17, 7)], [False, True, False, False], 96, False, [True, False, False, True], 38, 'East', (9, 8))
Element 3: (1, (9, 8), ['', '.', '%', '.'], [(18, 5), (13, 2), (17, 6)], [False, False, True, False], 94, False, [False, True, False, True], 67, 'East', (10, 8))
Element 4: (1, (10, 8), ['', '.', '%', '%'], [(18, 4), (14, 2), (16, 6)], [False, False, True, True], 92, False, [False, True, False, False], 106, 'South', (10, 7))
Element 5: (1, (10, 7), ['.', '%', '', '%'], [(18, 3), (14, 3), (16, 5)], [False, True, False, True], 90, False, [True, False, False, False], 145, 'West', (9, 7))
Element 6: (1, (9, 7), ['%', '.', '', ''], [(17, 3), (14, 4), (16, 4)], [True, False, False, False], 88, False, [False, True, False, False], 184, 'South', (9, 6))
Element 7: (1, (9, 6), ['.', '.', '', '%'], [(16, 3), (15, 4), (17, 4)], [False, False, False, True], 86, False, [True, True, False, False], 223, 'South', (9, 5))
Element 8: (1, (9, 5), ['.', '.', '', 'F'], [(16, 4), (15, 5), (18, 4)], [False, False, False, False], 84, False, [True, True, False, False], 242, 'East', (10, 5))
Element 9: (1, (10, 5), ['', '.', '%', '%'], [(17, 4), (15, 6), (18, 5)], [False, False, True, True], 82, False, [False, True, False, False], 1251, 'South', (10, 4))
Element 10: (1, (10, 4), ['.', '.', '', '.'], [(16, 4), (15, 7), (17, 5)], [False, False, False, False], 80, False, [True, True, False, True], 1270, 'East', (11, 4))
Element 11: (1, (11, 4), ['', '.', '%', '.'], [(16, 5), (15, 8), (18, 5)], [False, False, True, False], 78, False, [False, True, False, True], 1289, 'East', (12, 4))
Element 12: (1, (12, 4), ['', '%', '.', '.'], [(16, 6), (14, 8), (18, 4)], [False, True, False, False], 76, False, [False, False, True, True], 1308, 'East', (13, 4))
Element 13: (1, (13, 4), ['', '.', '.', ''], [(15, 6), (14, 7), (18, 3)], [False, False, False, False], 74, False, [False, True, True, False], 1327, 'North', (13, 5))
Element 14: (1, (13, 5), ['.', '', '.', '.'], [(15, 7), (14, 8), (17, 3)], [False, False, False, False], 72, False, [True, False, True, True], 1336, 'East', (14, 5))
Element 15: (1, (14, 5), ['', '', '%', ''], [(15, 8), (13, 8), (16, 3)], [False, False, True, False], 70, False, [False, False, False, False], 1355, 'East', (15, 5))
Element 16: (1, (15, 5), ['', '', '', ''], [(15, 7), (14, 8), (17, 3)], [False, False, False, False], 68, False, [False, False, False, False], 1354, 'East', (16, 5))
Element 17: (1, (16, 5), ['', '', '', ''], [(14, 7), (15, 8), (18, 3)], [False, False, False, False], 66, False, [False, False, False, False], 1353, 'East', (17, 5))
Element 18: (1, (17, 5), ['', '', '', ''], [(14, 8), (15, 7), (18, 4)], [False, False, False, False], 64, False, [False, False, False, False], 1352, 'East', (18, 5))
