Element 1: (3, (13, 8), ['%', '%', '%', '.'], [(12, 1), (5, 2), (8, 9)], [True, True, True, False], 98, False, [False, False, False, True], 29, 'East', (14, 8))
Element 2: (3, (14, 8), ['', '.', '%', '.'], [(13, 1), (6, 2), (8, 8)], [False, False, True, False], 96, False, [False, True, False, True], 68, 'East', (15, 8))
Element 3: (3, (15, 8), ['', '.', '%', '%'], [(14, 1), (6, 1), (9, 8)], [False, False, True, True], 94, False, [False, True, False, False], 1097, 'South', (15, 7))
Element 4: (3, (15, 7), ['.', '.', '', '%'], [(15, 1), (7, 1), (10, 8)], [False, False, False, True], 92, False, [True, True, False, False], 1136, 'South', (15, 6))
Element 5: (3, (15, 6), ['%', '.', '', '.'], [(14, 1), (8, 1), (10, 7)], [True, False, False, False], 90, False, [False, True, False, True], 1165, 'East', (16, 6))
Element 6: (3, (16, 6), ['', '.', '%', '.'], [(14, 2), (9, 1), (9, 7)], [False, False, True, False], 88, False, [False, True, False, True], 1204, 'East', (17, 6))
Element 7: (3, (17, 6), ['', '.', '.', '%'], [(14, 3), (9, 2), (9, 6)], [False, False, False, True], 86, False, [False, True, True, False], 2233, 'North', (17, 7))
Element 8: (3, (17, 7), ['%', '', '%', '.'], [(14, 4), (10, 2), (9, 5)], [True, False, True, False], 84, False, [False, False, False, True], 2272, 'East', (18, 7))
Element 9: (3, (18, 7), ['', '%', '%', '%'], [(15, 4), (11, 2), (10, 5)], [False, True, True, True], 82, False, [False, False, False, False], 3301, 'West', (17, 7))
Element 10: (3, (17, 7), ['%', '', '%', ''], [(16, 4), (12, 2), (10, 4)], [True, False, True, False], 80, False, [False, False, False, False], 3330, 'South', (17, 6))
Element 11: (3, (17, 6), ['', '.', '', '%'], [(17, 4), (13, 2), (11, 4)], [False, False, False, True], 78, False, [False, True, False, False], 3359, 'South', (17, 5))
Element 12: (3, (17, 5), ['.', '', '', '.'], [(18, 4), (13, 3), (12, 4)], [False, False, False, False], 76, False, [True, False, False, True], 3398, 'East', (18, 5))
Element 13: (3, (18, 5), ['', '', '%', '%'], [(18, 3), (13, 4), (12, 5)], [False, False, True, True], 74, False, [False, False, False, False], 3437, 'South', (18, 4))
Element 14: (3, (18, 4), ['', '', '', '%'], [(17, 3), (13, 5), (12, 6)], [False, False, False, True], 72, False, [False, False, False, False], 3466, 'South', (18, 3))
Element 15: (3, (18, 3), ['', '%', '', '%'], [(16, 3), (14, 5), (13, 6)], [False, True, False, True], 70, False, [False, False, False, False], 3495, 'West', (17, 3))
Element 16: (3, (17, 3), ['', '%', '', ''], [(16, 4), (15, 5), (13, 5)], [False, True, False, False], 68, False, [False, False, False, False], 3504, 'North', (17, 4))
Element 17: (3, (17, 4), ['', '', '', ''], [(16, 3), (16, 5), (14, 5)], [False, False, False, False], 66, False, [False, False, False, False], 3513, 'West', (16, 4))
