Element 1: (0, (16, 12), ['.', '.', '.', '.'], [(17, 1), (17, 10), (18, 10)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (17, 12))
Element 2: (0, (17, 12), ['', 'G', '.', '.'], [(18, 1), (17, 11), (18, 11)], [False, False, False, False], 96, False, [False, False, True, True], 39, 'East', (18, 12))
Element 3: (0, (18, 12), ['', '', '.', '%'], [(17, 1), (16, 11), (17, 11)], [False, False, False, True], 94, False, [False, False, True, False], 58, 'North', (18, 13))
Element 4: (0, (18, 13), ['.', '', '%', '%'], [(17, 1), (16, 10), (17, 12)], [False, False, True, True], 92, False, [True, False, False, False], 77, 'West', (17, 13))
Element 5: (0, (17, 13), ['.', '', '%', ''], [(18, 1), (16, 9), (18, 12)], [False, False, True, False], 90, False, [True, False, False, False], 96, 'West', (16, 13))
Element 6: (0, (16, 13), ['.', '', '%', ''], [(17, 1), (17, 9), (18, 13)], [False, False, True, False], 88, False, [True, False, False, False], 115, 'West', (15, 13))
Element 7: (0, (15, 13), ['.', '.', '%', ''], [(17, 1), (16, 9), (17, 13)], [False, False, True, False], 86, False, [True, True, False, False], 124, 'South', (15, 12))
Element 8: (0, (15, 12), ['%', '%', '', ''], [(18, 1), (16, 10), (16, 13)], [True, True, False, False], 84, False, [False, False, False, False], 133, 'North', (15, 13))
Element 9: (0, (15, 13), ['.', '', '%', ''], [(17, 1), (16, 11), (16, 12)], [False, False, True, False], 82, False, [True, False, False, False], 132, 'West', (14, 13))
Element 10: (0, (14, 13), ['.', '%', '%', ''], [(17, 1), (16, 10), (16, 11)], [False, True, True, False], 80, False, [True, False, False, False], 141, 'West', (13, 13))
Element 11: (0, (13, 13), ['.', '.', '%', ''], [(18, 1), (16, 9), (16, 10)], [False, False, True, False], 78, False, [True, True, False, False], 150, 'South', (13, 12))
Element 12: (0, (13, 12), ['.', '.', '', '%'], [(17, 1), (16, 10), (17, 10)], [False, False, False, True], 76, False, [True, True, False, False], 159, 'South', (13, 11))
Element 13: (0, (13, 11), ['.', '%', '', '%'], [(17, 1), (16, 11), (17, 9)], [False, True, False, True], 74, False, [True, False, False, False], 168, 'West', (12, 11))
Element 14: (0, (12, 11), ['%', '%', '.', ''], [(18, 1), (17, 11), (16, 9)], [True, True, False, False], 72, False, [False, False, True, False], 177, 'North', (12, 12))
Element 15: (0, (12, 12), ['.', '', '.', ''], [(17, 1), (17, 10), (17, 9)], [False, False, False, False], 70, False, [True, False, True, False], 186, 'North', (12, 13))
Element 16: (0, (12, 13), ['%', '', '%', ''], [(17, 1), (16, 10), (17, 10)], [True, False, True, False], 68, False, [False, False, False, False], 195, 'South', (12, 12))
