Element 1: (2, (10, 7), ['.', '%', '.', '%'], [(18, 7), (4, 6), (17, 1)], [False, True, False, True], 98, False, [True, False, True, False], 19, 'North', (10, 8))
Element 2: (2, (10, 8), ['.', '', '%', '%'], [(17, 7), (5, 6), (18, 1)], [False, False, True, True], 96, False, [True, False, False, False], 48, 'West', (9, 8))
Element 3: (2, (9, 8), ['.', '.', '%', ''], [(17, 6), (6, 6), (17, 1)], [False, False, True, False], 94, False, [True, True, False, False], 77, 'South', (9, 7))
Element 4: (2, (9, 7), ['%', '.', '', ''], [(17, 5), (6, 5), (17, 1)], [True, False, False, False], 92, False, [False, True, False, False], 106, 'South', (9, 6))
Element 5: (2, (9, 6), ['.', '.', '', '%'], [(18, 5), (6, 4), (18, 1)], [False, False, False, True], 90, False, [True, True, False, False], 135, 'South', (9, 5))
Element 6: (2, (9, 5), ['.', '.', '', 'F'], [(18, 4), (6, 3), (17, 1)], [False, False, False, False], 88, False, [True, True, False, False], 164, 'East', (10, 5))
Element 7: (2, (10, 5), ['', '.', '%', '%'], [(18, 3), (7, 3), (17, 1)], [False, False, True, True], 86, False, [False, True, False, False], 1183, 'South', (10, 4))
Element 8: (2, (10, 4), ['.', '.', '', '.'], [(17, 3), (8, 3), (18, 1)], [False, False, False, False], 84, False, [True, True, False, True], 2202, 'East', (11, 4))
Element 9: (2, (11, 4), ['', '.', '%', '.'], [(17, 4), (9, 3), (17, 1)], [False, False, True, False], 82, False, [False, True, False, True], 2231, 'East', (12, 4))
Element 10: (2, (12, 4), ['', '%', '.', '.'], [(16, 4), (9, 2), (17, 1)], [False, True, False, False], 80, False, [False, False, True, True], 3250, 'East', (13, 4))
Element 11: (2, (13, 4), ['', '.', '.', '.'], [(16, 5), (10, 2), (18, 1)], [False, False, False, False], 78, False, [False, True, True, True], 3279, 'East', (14, 4))
Element 12: (2, (14, 4), ['', '.', '.', '.'], [(16, 6), (11, 2), (17, 1)], [False, False, False, False], 76, False, [False, True, True, True], 3308, 'East', (15, 4))
Element 13: (2, (15, 4), ['', '%', '.', ''], [(15, 6), (12, 2), (17, 1)], [False, True, False, False], 74, False, [False, False, True, False], 3337, 'North', (15, 5))
Element 14: (2, (15, 5), ['.', '', '', ''], [(15, 7), (13, 2), (18, 1)], [False, False, False, False], 72, False, [True, False, False, False], 3366, 'West', (14, 5))
Element 15: (2, (14, 5), ['.', '', '%', ''], [(15, 8), (14, 2), (17, 1)], [False, False, True, False], 70, False, [True, False, False, False], 3395, 'West', (13, 5))
Element 16: (2, (13, 5), ['.', '', '.', ''], [(14, 8), (14, 3), (17, 1)], [False, False, False, False], 68, False, [True, False, True, False], 3424, 'North', (13, 6))
Element 17: (2, (13, 6), ['.', '', '%', '%'], [(14, 7), (13, 3), (18, 1)], [False, False, True, True], 66, False, [True, False, False, False], 3453, 'West', (12, 6))
Element 18: (2, (12, 6), ['.', '.', '%', ''], [(14, 8), (13, 4), (17, 1)], [False, False, True, False], 64, False, [True, True, False, False], 3462, 'South', (12, 5))
Element 19: (2, (12, 5), ['%', '', '', ''], [(13, 8), (14, 4), (17, 1)], [True, False, False, False], 62, False, [False, False, False, False], 3481, 'North', (12, 6))
Element 20: (2, (12, 6), ['.', '', '%', ''], [(14, 8), (15, 4), (18, 1)], [False, False, True, False], 60, False, [True, False, False, False], 3480, 'West', (11, 6))
Element 21: (2, (11, 6), ['%', '%', '%', ''], [(15, 8), (16, 4), (17, 1)], [True, True, True, False], 58, False, [False, False, False, False], 3489, 'East', (12, 6))
Element 22: (2, (12, 6), ['', '', '%', ''], [(15, 7), (16, 3), (17, 1)], [False, False, True, False], 56, False, [False, False, False, False], 3498, 'East', (13, 6))
Element 23: (2, (13, 6), ['', '', '%', '%'], [(14, 7), (17, 3), (18, 1)], [False, False, True, True], 54, False, [False, False, False, False], 3497, 'South', (13, 5))
Element 24: (2, (13, 5), ['', '', '', ''], [(15, 7), (18, 3), (17, 1)], [False, False, False, False], 52, False, [False, False, False, False], 3496, 'West', (12, 5))
Element 25: (2, (12, 5), ['%', '', '', ''], [(15, 6), (18, 4), (17, 1)], [True, False, False, False], 50, False, [False, False, False, False], 3495, 'East', (13, 5))
Element 26: (2, (13, 5), ['', '', '', ''], [(16, 6), (18, 5), (18, 1)], [False, False, False, False], 48, False, [False, False, False, False], 3494, 'East', (14, 5))
Element 27: (2, (14, 5), ['', '', '%', ''], [(16, 5), (17, 5), (17, 1)], [False, False, True, False], 46, False, [False, False, False, False], 3493, 'East', (15, 5))
Element 28: (2, (15, 5), ['', '', '', ''], [(16, 4), (17, 6), (17, 1)], [False, False, False, False], 44, False, [False, False, False, False], 3492, 'East', (16, 5))
Element 29: (2, (16, 5), ['', '', '', ''], [(15, 4), (17, 7), (18, 1)], [False, False, False, False], 42, False, [False, False, False, False], 3491, 'East', (17, 5))
Element 30: (2, (17, 5), ['', '', '', ''], [(15, 5), (18, 7), (17, 1)], [False, False, False, False], 40, False, [False, False, False, False], 3490, 'East', (18, 5))
Element 31: (2, (18, 5), ['', '', '%', '%'], [(14, 5), (17, 7), (17, 1)], [False, False, True, True], 38, False, [False, False, False, False], 3489, 'South', (18, 4))
Element 32: (2, (18, 4), ['', '', '', '%'], [(14, 4), (17, 6), (18, 1)], [False, False, False, True], 36, False, [False, False, False, False], 3488, 'South', (18, 3))
Element 33: (2, (18, 3), ['', '%', '', '%'], [(14, 3), (16, 6), (17, 1)], [False, True, False, True], 34, False, [False, False, False, False], 3487, 'West', (17, 3))
Element 34: (2, (17, 3), ['', '%', '', ''], [(14, 2), (16, 5), (17, 1)], [False, True, False, False], 32, False, [False, False, False, False], 3486, 'North', (17, 4))
Element 35: (2, (17, 4), ['', '', '', ''], [(14, 1), (15, 5), (18, 1)], [False, False, False, False], 30, False, [False, False, False, False], 3495, 'West', (16, 4))
Element 36: (2, (16, 4), ['', '', '', ''], [(15, 1), (15, 6), (17, 1)], [False, False, False, False], 28, False, [False, False, False, False], 3504, 'South', (16, 3))
Element 37: (2, (16, 3), ['%', '%', '', ''], [(14, 1), (15, 7), (17, 1)], [True, True, False, False], 26, False, [False, False, False, False], 3503, 'North', (16, 4))
Element 38: (2, (16, 4), ['', '', '', ''], [(13, 1), (15, 8), (18, 1)], [False, False, False, False], 24, False, [False, False, False, False], 3512, 'East', (17, 4))
Element 39: (2, (17, 4), ['', '', '', ''], [(12, 1), (14, 8), (17, 1)], [False, False, False, False], 22, False, [False, False, False, False], 3521, 'South', (17, 3))
Element 40: (2, (17, 3), ['', '%', '', ''], [(11, 1), (14, 7), (17, 1)], [False, True, False, False], 20, False, [False, False, False, False], 3530, 'West', (16, 3))
Element 41: (2, (16, 3), ['%', '%', '', ''], [(11, 2), (14, 8), (18, 1)], [True, True, False, False], 18, False, [False, False, False, False], 3529, 'East', (17, 3))
Element 42: (2, (17, 3), ['', '%', '', ''], [(11, 3), (13, 8), (17, 1)], [False, True, False, False], 16, False, [False, False, False, False], 3538, 'East', (18, 3))
Element 43: (2, (18, 3), ['', '%', '', '%'], [(10, 3), (14, 8), (17, 1)], [False, True, False, True], 14, False, [False, False, False, False], 3547, 'North', (18, 4))
Element 44: (2, (18, 4), ['', '', '', '%'], [(10, 4), (15, 8), (18, 1)], [False, False, False, True], 12, False, [False, False, False, False], 3546, 'West', (17, 4))
Element 45: (2, (17, 4), ['', '', '', ''], [(9, 4), (15, 7), (17, 1)], [False, False, False, False], 10, False, [False, False, False, False], 3555, 'East', (18, 4))
Element 46: (2, (18, 4), ['', '', '', '%'], [(8, 4), (14, 7), (17, 1)], [False, False, False, True], 8, False, [False, False, False, False], 3564, 'North', (18, 5))
Element 47: (2, (18, 5), ['', '', '%', '%'], [(8, 5), (15, 7), (18, 1)], [False, False, True, True], 6, False, [False, False, False, False], 3573, 'West', (17, 5))
Element 48: (2, (17, 5), ['', '', '', ''], [(8, 6), (15, 6), (17, 1)], [False, False, False, False], 4, False, [False, False, False, False], 3582, 'North', (17, 6))
Element 49: (2, (17, 6), ['', '', '', '%'], [(9, 6), (15, 5), (17, 1)], [False, False, False, True], 2, False, [False, False, False, False], 3581, 'North', (17, 7))
Element 50: (2, (17, 7), ['%', '', '%', ''], [(9, 6), (15, 5), (18, 1)], [True, False, True, False], 0, False, [False, False, False, False], 3580, 'Stop', (17, 7))
Element 51: #0#
