Element 1: (0, (15, 13), ['.', '.', '%', '.'], [(4, 1), (14, 7), (17, 12)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (16, 13))
Element 2: (0, (16, 13), ['', '.', '%', '.'], [(5, 1), (15, 7), (18, 12)], [False, False, True, False], 96, False, [False, True, False, True], 39, 'East', (17, 13))
Element 3: (0, (17, 13), ['', '', '%', 'G'], [(6, 1), (15, 8), (18, 13)], [False, False, True, False], 94, False, [False, False, False, False], 1068, 'South', (17, 12))
Element 4: (0, (17, 12), ['.', '.', 'G', ''], [(7, 1), (14, 8), (17, 13)], [False, False, False, False], 92, False, [True, True, False, False], 1087, 'South', (17, 11))
Element 5: (0, (17, 11), ['.', '.', '', '.'], [(8, 1), (13, 8), (16, 13)], [False, False, False, False], 90, False, [True, True, False, True], 1116, 'East', (18, 11))
Element 6: (0, (18, 11), ['', '.', '', '%'], [(9, 1), (14, 8), (16, 12)], [False, False, False, True], 88, False, [False, True, False, False], 1145, 'South', (18, 10))
Element 7: (0, (18, 10), ['.', '%', '', '%'], [(9, 2), (15, 8), (16, 11)], [False, True, False, True], 86, False, [True, False, False, False], 2164, 'West', (17, 10))
Element 8: (0, (17, 10), ['G', '.', '', ''], [(10, 2), (15, 7), (16, 10)], [False, False, False, False], 84, False, [False, True, False, False], 2193, 'South', (17, 9))
Element 9: (0, (17, 9), ['G', '%', '', '%'], [(11, 2), (15, 6), (16, 9)], [False, True, False, True], 82, False, [False, False, False, False], 2232, 'North', (17, 10))
Element 10: (0, (17, 10), ['', 'G', '', ''], [(12, 2), (16, 6), (17, 9)], [False, False, False, False], 80, False, [False, False, False, False], 2251, 'East', (18, 10))
Element 11: (0, (18, 10), ['G', '%', '', '%'], [(13, 2), (17, 6), (17, 10)], [False, True, False, True], 78, False, [False, False, False, False], 2270, 'North', (18, 11))
Element 12: (0, (18, 11), ['', 'G', '', '%'], [(14, 2), (17, 7), (18, 10)], [False, False, False, True], 76, False, [False, False, False, False], 2289, 'North', (18, 12))
Element 13: (0, (18, 12), ['', 'G', '', '%'], [(14, 3), (18, 7), (18, 11)], [False, False, False, True], 74, False, [False, False, False, False], 2308, 'North', (18, 13))
