Element 1: (1, (4, 10), ['.', '%', '.', '%'], [(14, 2), (4, 13), (18, 11)], [False, True, False, True], 98, False, [True, False, True, False], 9, 'North', (4, 11))
Element 2: (1, (4, 11), ['%', '', '.', '.'], [(14, 3), (5, 13), (18, 12)], [True, False, False, False], 96, False, [False, False, True, True], 48, 'East', (5, 11))
Element 3: (1, (5, 11), ['', '%', '.', '.'], [(14, 4), (6, 13), (18, 13)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (6, 11))
Element 4: (1, (6, 11), ['', '%', '.', '%'], [(15, 4), (7, 13), (17, 13)], [False, True, False, True], 92, False, [False, False, True, False], 126, 'North', (6, 12))
Element 5: (1, (6, 12), ['.', '', '', 'G'], [(16, 4), (7, 12), (17, 12)], [False, False, False, False], 90, False, [True, False, False, False], 165, 'West', (5, 12))
Element 6: (1, (5, 12), ['.', '', '', ''], [(17, 4), (8, 12), (17, 11)], [False, False, False, False], 88, False, [True, False, False, False], 1194, 'West', (4, 12))
Element 7: (1, (4, 12), ['.', '', '', ''], [(18, 4), (9, 12), (17, 10)], [False, False, False, False], 86, False, [True, False, False, False], 1233, 'West', (3, 12))
Element 8: (1, (3, 12), ['.', '%', '.', ''], [(18, 5), (10, 12), (18, 10)], [False, True, False, False], 84, False, [True, False, True, False], 1272, 'North', (3, 13))
Element 9: (1, (3, 13), ['%', '', '%', ''], [(17, 5), (11, 12), (17, 10)], [True, False, True, False], 82, False, [False, False, False, False], 1301, 'East', (4, 13))
Element 10: (1, (4, 13), ['', '', '%', ''], [(17, 6), (12, 12), (17, 9)], [False, False, True, False], 80, False, [False, False, False, False], 1330, 'East', (5, 13))
Element 11: (1, (5, 13), ['', '', '%', ''], [(17, 7), (13, 12), (16, 9)], [False, False, True, False], 78, False, [False, False, False, False], 1359, 'East', (6, 13))
Element 12: (1, (6, 13), ['', '', '%', ''], [(18, 7), (13, 13), (16, 10)], [False, False, True, False], 76, False, [False, False, False, False], 1388, 'East', (7, 13))
Element 13: (1, (7, 13), ['', '', '%', '%'], [(17, 7), (14, 13), (16, 11)], [False, False, True, True], 74, False, [False, False, False, False], 1407, 'South', (7, 12))
Element 14: (1, (7, 12), ['', '%', '', ''], [(17, 6), (15, 13), (16, 12)], [False, True, False, False], 72, False, [False, False, False, False], 1426, 'East', (8, 12))
Element 15: (1, (8, 12), ['', '%', '%', ''], [(16, 6), (16, 13), (15, 12)], [False, True, True, False], 70, False, [False, False, False, False], 1455, 'East', (9, 12))
Element 16: (1, (9, 12), ['', '%', '.', ''], [(16, 5), (17, 13), (15, 13)], [False, True, False, False], 68, False, [False, False, True, False], 1464, 'North', (9, 13))
Element 17: (1, (9, 13), ['%', '', '%', '.'], [(15, 5), (18, 13), (16, 13)], [True, False, True, False], 66, False, [False, False, False, True], 1483, 'East', (10, 13))
Element 18: (1, (10, 13), ['', '', '%', '%'], [(15, 6), (18, 12), (15, 13)], [False, False, True, True], 64, False, [False, False, False, False], 1502, 'South', (10, 12))
Element 19: (1, (10, 12), ['', '%', '', ''], [(15, 7), (18, 11), (14, 13)], [False, True, False, False], 62, False, [False, False, False, False], 1511, 'East', (11, 12))
