Element 1: (1, (2, 4), ['.', '.', 'G', '.'], [(16, 13), (2, 5), (17, 6)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'East', (3, 4))
Element 2: (1, (3, 4), ['', '.', 'G', '.'], [(17, 13), (3, 5), (17, 7)], [False, False, False, False], 96, False, [False, True, False, True], 48, 'East', (4, 4))
Element 3: (1, (4, 4), ['', '.', 'G', '%'], [(18, 13), (4, 5), (18, 7)], [False, False, False, True], 94, False, [False, True, False, False], 87, 'South', (4, 3))
Element 4: (1, (4, 3), ['.', '.', '', '.'], [(18, 12), (5, 5), (17, 7)], [False, False, False, False], 92, False, [True, True, False, True], 116, 'East', (5, 3))
Element 5: (1, (5, 3), ['', '.', '%', '.'], [(18, 11), (6, 5), (17, 6)], [False, False, True, False], 90, False, [False, True, False, True], 145, 'East', (6, 3))
Element 6: (1, (6, 3), ['', '.', '.', '.'], [(18, 10), (6, 6), (17, 5)], [False, False, False, False], 88, False, [False, True, True, True], 184, 'East', (7, 3))
Element 7: (1, (7, 3), ['', '.', '%', 'F'], [(17, 10), (5, 6), (18, 5)], [False, False, True, False], 86, False, [False, True, False, False], 223, 'East', (8, 3))
Element 8: (1, (8, 3), ['', '.', '.', '.'], [(17, 11), (4, 6), (18, 4)], [False, False, False, False], 84, False, [False, True, True, True], 1252, 'East', (9, 3))
Element 9: (1, (9, 3), ['', 'F', '.', '.'], [(17, 12), (3, 6), (18, 3)], [False, False, False, False], 82, False, [False, False, True, True], 1291, 'South', (9, 2))
Element 10: (1, (9, 2), ['.', '.', '', '.'], [(16, 12), (3, 7), (17, 3)], [False, False, False, False], 80, False, [True, True, False, True], 2320, 'East', (10, 2))
Element 11: (1, (10, 2), ['', '%', '.', '.'], [(16, 11), (2, 7), (17, 4)], [False, True, False, False], 78, False, [False, False, True, True], 2359, 'East', (11, 2))
Element 12: (1, (11, 2), ['', '.', '.', '.'], [(16, 10), (2, 8), (16, 4)], [False, False, False, False], 76, False, [False, True, True, True], 3388, 'East', (12, 2))
Element 13: (1, (12, 2), ['', '.', '%', '.'], [(16, 9), (1, 8), (16, 5)], [False, False, True, False], 74, False, [False, True, False, True], 4417, 'East', (13, 2))
Element 14: (1, (13, 2), ['', '.', '.', '.'], [(17, 9), (1, 7), (16, 6)], [False, False, False, False], 72, False, [False, True, True, True], 4456, 'East', (14, 2))
Element 15: (1, (14, 2), ['', '.', '.', '%'], [(16, 9), (1, 6), (15, 6)], [False, False, False, True], 70, False, [False, True, True, False], 4485, 'North', (14, 3))
Element 16: (1, (14, 3), ['.', '', '.', '%'], [(16, 10), (2, 6), (15, 7)], [False, False, False, True], 68, False, [True, False, True, False], 4514, 'North', (14, 4))
Element 17: (1, (14, 4), ['.', '', '.', '.'], [(16, 11), (1, 6), (15, 8)], [False, False, False, False], 66, False, [True, False, True, True], 4533, 'East', (15, 4))
Element 18: (1, (15, 4), ['', '%', '.', ''], [(16, 12), (1, 5), (14, 8)], [False, True, False, False], 64, False, [False, False, True, False], 4562, 'North', (15, 5))
Element 19: (1, (15, 5), ['.', '', '', ''], [(15, 12), (1, 4), (14, 7)], [False, False, False, False], 62, False, [True, False, False, False], 4601, 'West', (14, 5))
Element 20: (1, (14, 5), ['.', '', '%', ''], [(16, 12), (2, 4), (14, 8)], [False, False, True, False], 60, False, [True, False, False, False], 4610, 'West', (13, 5))
Element 21: (1, (13, 5), ['.', '.', '.', ''], [(17, 12), (2, 3), (13, 8)], [False, False, False, False], 58, False, [True, True, True, False], 4639, 'North', (13, 6))
Element 22: (1, (13, 6), ['.', '', '%', '%'], [(17, 11), (3, 3), (14, 8)], [False, False, True, True], 56, False, [True, False, False, False], 4658, 'West', (12, 6))
Element 23: (1, (12, 6), ['.', '.', '%', ''], [(16, 11), (4, 3), (15, 8)], [False, False, True, False], 54, False, [True, True, False, False], 4667, 'South', (12, 5))
Element 24: (1, (12, 5), ['%', '.', '', ''], [(17, 11), (4, 2), (15, 7)], [True, False, False, False], 52, False, [False, True, False, False], 4686, 'South', (12, 4))
Element 25: (1, (12, 4), ['.', '%', '', '.'], [(17, 10), (5, 2), (14, 7)], [False, True, False, False], 50, False, [True, False, False, True], 4705, 'East', (13, 4))
Element 26: (1, (13, 4), ['', '.', '', ''], [(17, 9), (6, 2), (15, 7)], [False, False, False, False], 48, False, [False, True, False, False], 4724, 'South', (13, 3))
Element 27: (1, (13, 3), ['%', '', '', ''], [(17, 10), (6, 1), (15, 6)], [True, False, False, False], 46, False, [False, False, False, False], 5733, 'North', (13, 4))
Element 28: (1, (13, 4), ['', '', '', ''], [(16, 10), (7, 1), (15, 5)], [False, False, False, False], 44, False, [False, False, False, False], 5742, 'West', (12, 4))
Element 29: (1, (12, 4), ['.', '%', '', ''], [(17, 10), (8, 1), (15, 4)], [False, True, False, False], 42, False, [True, False, False, False], 5751, 'West', (11, 4))
Element 30: (1, (11, 4), ['.', '.', '%', ''], [(18, 10), (9, 1), (14, 4)], [False, False, True, False], 40, False, [True, True, False, False], 5770, 'South', (11, 3))
Element 31: (1, (11, 3), ['.', '', '', '%'], [(18, 11), (9, 2), (14, 5)], [False, False, False, True], 38, False, [True, False, False, False], 5779, 'West', (10, 3))
Element 32: (1, (10, 3), ['', '', '.', ''], [(17, 11), (8, 2), (13, 5)], [False, False, False, False], 36, False, [False, False, True, False], 5798, 'North', (10, 4))
Element 33: (1, (10, 4), ['.', '', 'F', ''], [(18, 11), (7, 2), (13, 6)], [False, False, False, False], 34, False, [True, False, False, False], 5817, 'North', (10, 5))
Element 34: (1, (10, 5), ['.', '', '%', '%'], [(18, 12), (7, 3), (12, 6)], [False, False, True, True], 32, False, [True, False, False, False], 6816, 'West', (9, 5))
Element 35: (1, (9, 5), ['.', '.', '.', ''], [(17, 12), (8, 3), (11, 6)], [False, False, False, False], 30, False, [True, True, True, False], 6835, 'North', (9, 6))
Element 36: (1, (9, 6), ['.', '', '.', '%'], [(18, 12), (8, 4), (12, 6)], [False, False, False, True], 28, False, [True, False, True, False], 6854, 'North', (9, 7))
Element 37: (1, (9, 7), ['%', '', '.', '.'], [(18, 13), (9, 4), (12, 5)], [True, False, False, False], 26, False, [False, False, True, True], 6873, 'East', (10, 7))
Element 38: (1, (10, 7), ['', '%', '.', '%'], [(17, 13), (10, 4), (12, 4)], [False, True, False, True], 24, False, [False, False, True, False], 6882, 'North', (10, 8))
Element 39: (1, (10, 8), ['.', '', '%', '%'], [(17, 12), (11, 4), (13, 4)], [False, False, True, True], 22, False, [True, False, False, False], 6891, 'West', (9, 8))
Element 40: (1, (9, 8), ['.', '', '%', ''], [(17, 13), (12, 4), (13, 3)], [False, False, True, False], 20, False, [True, False, False, False], 6900, 'West', (8, 8))
