Element 1: (0, (9, 5), ['.', '.', '.', 'F'], [(6, 13), (13, 13), (17, 12)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'East', (10, 5))
Element 2: (0, (10, 5), ['', '.', '%', '%'], [(7, 13), (14, 13), (18, 12)], [False, False, True, True], 96, False, [False, True, False, False], 1029, 'South', (10, 4))
Element 3: (0, (10, 4), ['.', '.', '', '.'], [(7, 12), (15, 13), (18, 13)], [False, False, False, False], 94, False, [True, True, False, True], 1068, 'East', (11, 4))
Element 4: (0, (11, 4), ['', '.', '%', '.'], [(8, 12), (16, 13), (17, 13)], [False, False, True, False], 92, False, [False, True, False, True], 2097, 'East', (12, 4))
Element 5: (0, (12, 4), ['', '%', '.', '.'], [(9, 12), (16, 12), (16, 13)], [False, True, False, False], 90, False, [False, False, True, True], 2126, 'East', (13, 4))
Element 6: (0, (13, 4), ['', '.', '.', '.'], [(10, 12), (16, 11), (16, 12)], [False, False, False, False], 88, False, [False, True, True, True], 2155, 'East', (14, 4))
Element 7: (0, (14, 4), ['', '.', '.', '.'], [(11, 12), (17, 11), (15, 12)], [False, False, False, False], 86, False, [False, True, True, True], 2194, 'East', (15, 4))
Element 8: (0, (15, 4), ['', '%', '.', '.'], [(12, 12), (18, 11), (15, 13)], [False, True, False, False], 84, False, [False, False, True, True], 2223, 'East', (16, 4))
Element 9: (0, (16, 4), ['', '.', '.', '.'], [(13, 12), (18, 10), (14, 13)], [False, False, False, False], 82, False, [False, True, True, True], 2252, 'East', (17, 4))
Element 10: (0, (17, 4), ['', '.', '.', '.'], [(13, 11), (17, 10), (13, 13)], [False, False, False, False], 80, False, [False, True, True, True], 2281, 'East', (18, 4))
Element 11: (0, (18, 4), ['', '.', '.', '%'], [(12, 11), (17, 9), (12, 13)], [False, False, False, True], 78, False, [False, True, True, False], 2320, 'North', (18, 5))
Element 12: (0, (18, 5), ['.', '', '%', '%'], [(13, 11), (16, 9), (12, 12)], [False, False, True, True], 76, False, [True, False, False, False], 2339, 'West', (17, 5))
Element 13: (0, (17, 5), ['.', '', '.', ''], [(13, 12), (16, 10), (12, 11)], [False, False, False, False], 74, False, [True, False, True, False], 2358, 'North', (17, 6))
Element 14: (0, (17, 6), ['.', '', '.', '%'], [(13, 13), (16, 9), (13, 11)], [False, False, False, True], 72, False, [True, False, True, False], 2367, 'North', (17, 7))
Element 15: (0, (17, 7), ['%', '', '%', '.'], [(14, 13), (17, 9), (13, 12)], [True, False, True, False], 70, False, [False, False, False, True], 2376, 'East', (18, 7))
Element 16: (0, (18, 7), ['', '%', '%', '%'], [(15, 13), (17, 10), (13, 11)], [False, True, True, True], 68, False, [False, False, False, False], 2385, 'West', (17, 7))
Element 17: (0, (17, 7), ['%', '', '%', ''], [(16, 13), (16, 10), (12, 11)], [True, False, True, False], 66, False, [False, False, False, False], 2384, 'South', (17, 6))
Element 18: (0, (17, 6), ['.', '', '', '%'], [(17, 13), (17, 10), (12, 12)], [False, False, False, True], 64, False, [True, False, False, False], 2383, 'West', (16, 6))
Element 19: (0, (16, 6), ['.', '.', '%', ''], [(18, 13), (18, 10), (11, 12)], [False, False, True, False], 62, False, [True, True, False, False], 2392, 'South', (16, 5))
Element 20: (0, (16, 5), ['.', '', '', ''], [(18, 12), (18, 11), (10, 12)], [False, False, False, False], 60, False, [True, False, False, False], 2401, 'West', (15, 5))
Element 21: (0, (15, 5), ['.', '', '.', ''], [(17, 12), (18, 12), (10, 13)], [False, False, False, False], 58, False, [True, False, True, False], 2420, 'North', (15, 6))
Element 22: (0, (15, 6), ['%', '', '.', ''], [(17, 11), (18, 13), (9, 13)], [True, False, False, False], 56, False, [False, False, True, False], 2439, 'North', (15, 7))
Element 23: (0, (15, 7), ['.', '', '.', '%'], [(18, 11), (17, 13), (9, 12)], [False, False, False, True], 54, False, [True, False, True, False], 2448, 'North', (15, 8))
Element 24: (0, (15, 8), ['.', '', '%', '%'], [(18, 10), (17, 12), (8, 12)], [False, False, True, True], 52, False, [True, False, False, False], 2457, 'West', (14, 8))
Element 25: (0, (14, 8), ['.', '.', '%', ''], [(17, 10), (17, 13), (7, 12)], [False, False, True, False], 50, False, [True, True, False, False], 2466, 'South', (14, 7))
Element 26: (0, (14, 7), ['%', '%', '', ''], [(17, 9), (18, 13), (6, 12)], [True, True, False, False], 48, False, [False, False, False, False], 2485, 'North', (14, 8))
