Element 1: (1, (4, 8), ['%', '%', '%', '.'], [(6, 6), (13, 3), (17, 9)], [True, True, True, False], 98, False, [False, False, False, True], 9, 'East', (5, 8))
Element 2: (1, (5, 8), ['', '%', '%', '.'], [(6, 5), (14, 3), (17, 10)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (6, 8))
Element 3: (1, (6, 8), ['', '%', '.', '.'], [(6, 4), (14, 4), (18, 10)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (7, 8))
Element 4: (1, (7, 8), ['', '%', '.', '.'], [(6, 3), (15, 4), (18, 11)], [False, True, False, False], 92, False, [False, False, True, True], 126, 'East', (8, 8))
Element 5: (1, (8, 8), ['', '%', '.', '.'], [(7, 3), (16, 4), (18, 12)], [False, True, False, False], 90, False, [False, False, True, True], 165, 'East', (9, 8))
Element 6: (1, (9, 8), ['', '.', '%', '.'], [(8, 3), (17, 4), (18, 13)], [False, False, True, False], 88, False, [False, True, False, True], 1194, 'East', (10, 8))
Element 7: (1, (10, 8), ['', '.', '%', '%'], [(9, 3), (18, 4), (17, 13)], [False, False, True, True], 86, False, [False, True, False, False], 1233, 'South', (10, 7))
Element 8: (1, (10, 7), ['.', '%', '', '%'], [(9, 2), (18, 5), (17, 12)], [False, True, False, True], 84, False, [True, False, False, False], 2262, 'West', (9, 7))
Element 9: (1, (9, 7), ['%', '.', '', ''], [(10, 2), (17, 5), (17, 11)], [True, False, False, False], 82, False, [False, True, False, False], 2301, 'South', (9, 6))
Element 10: (1, (9, 6), ['.', '.', '', '%'], [(11, 2), (17, 6), (16, 11)], [False, False, False, True], 80, False, [True, True, False, False], 2340, 'South', (9, 5))
Element 11: (1, (9, 5), ['.', '.', '', 'F'], [(12, 2), (17, 7), (16, 12)], [False, False, False, False], 78, False, [True, True, False, False], 2379, 'East', (10, 5))
Element 12: (1, (10, 5), ['', '.', '%', '%'], [(13, 2), (18, 7), (16, 13)], [False, False, True, True], 76, False, [False, True, False, False], 3408, 'South', (10, 4))
Element 13: (1, (10, 4), ['.', '.', '', '.'], [(14, 2), (17, 7), (15, 13)], [False, False, False, False], 74, False, [True, True, False, True], 3437, 'East', (11, 4))
Element 14: (1, (11, 4), ['', '.', '%', '.'], [(14, 1), (17, 6), (15, 12)], [False, False, True, False], 72, False, [False, True, False, True], 3466, 'East', (12, 4))
Element 15: (1, (12, 4), ['', '%', '.', '.'], [(15, 1), (16, 6), (15, 13)], [False, True, False, False], 70, False, [False, False, True, True], 3495, 'East', (13, 4))
Element 16: (1, (13, 4), ['', '', '.', ''], [(14, 1), (16, 5), (14, 13)], [False, False, False, False], 68, False, [False, False, True, False], 3524, 'North', (13, 5))
Element 17: (1, (13, 5), ['.', '', '.', '.'], [(13, 1), (15, 5), (13, 13)], [False, False, False, False], 66, False, [True, False, True, True], 3563, 'East', (14, 5))
Element 18: (1, (14, 5), ['', '', '%', ''], [(12, 1), (15, 6), (13, 12)], [False, False, True, False], 64, False, [False, False, False, False], 3602, 'East', (15, 5))
Element 19: (1, (15, 5), ['', '', '', ''], [(11, 1), (15, 7), (13, 11)], [False, False, False, False], 62, False, [False, False, False, False], 3631, 'East', (16, 5))
Element 20: (1, (16, 5), ['', '', '', ''], [(12, 1), (15, 8), (12, 11)], [False, False, False, False], 60, False, [False, False, False, False], 3650, 'East', (17, 5))
Element 21: (1, (17, 5), ['', '', '', ''], [(13, 1), (14, 8), (12, 12)], [False, False, False, False], 58, False, [False, False, False, False], 3669, 'East', (18, 5))
Element 22: (1, (18, 5), ['', '', '%', '%'], [(14, 1), (14, 7), (12, 13)], [False, False, True, True], 56, False, [False, False, False, False], 3688, 'South', (18, 4))
Element 23: (1, (18, 4), ['', '.', '', '%'], [(14, 2), (14, 8), (12, 12)], [False, False, False, True], 54, False, [False, True, False, False], 3687, 'South', (18, 3))
Element 24: (1, (18, 3), ['.', '%', '', '%'], [(14, 3), (13, 8), (11, 12)], [False, True, False, True], 52, False, [True, False, False, False], 3716, 'West', (17, 3))
Element 25: (1, (17, 3), ['.', '%', '', ''], [(14, 4), (14, 8), (10, 12)], [False, True, False, False], 50, False, [True, False, False, False], 3735, 'West', (16, 3))
Element 26: (1, (16, 3), ['%', '%', '', ''], [(15, 4), (15, 8), (10, 13)], [True, True, False, False], 48, False, [False, False, False, False], 3754, 'North', (16, 4))
Element 27: (1, (16, 4), ['', '', '', ''], [(15, 5), (15, 7), (9, 13)], [False, False, False, False], 46, False, [False, False, False, False], 3763, 'East', (17, 4))
