Element 1: (1, (2, 7), ['.', '.', 'F', '.'], [(17, 1), (10, 13), (13, 6)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'North', (2, 8))
Element 2: (1, (2, 8), ['F', '', '%', '%'], [(18, 1), (10, 12), (13, 5)], [False, False, True, True], 96, False, [False, False, False, False], 1028, 'West', (1, 8))
Element 3: (1, (1, 8), ['%', '.', '%', ''], [(18, 1), (11, 12), (14, 5)], [True, False, True, False], 94, False, [False, True, False, False], 2047, 'South', (1, 7))
Element 4: (1, (1, 7), ['%', '.', '', ''], [(17, 1), (12, 12), (15, 5)], [True, False, False, False], 92, False, [False, True, False, False], 2076, 'South', (1, 6))
Element 5: (1, (1, 6), ['%', '.', '', '.'], [(18, 1), (13, 12), (16, 5)], [True, False, False, False], 90, False, [False, True, False, True], 2105, 'East', (2, 6))
Element 6: (1, (2, 6), ['', '.', '', '.'], [(18, 1), (13, 13), (17, 5)], [False, False, False, False], 88, False, [False, True, False, True], 2134, 'East', (3, 6))
Element 7: (1, (3, 6), ['', '.', '.', '.'], [(17, 1), (14, 13), (18, 5)], [False, False, False, False], 86, False, [False, True, True, True], 2163, 'East', (4, 6))
Element 8: (1, (4, 6), ['', '.', '%', '.'], [(18, 1), (15, 13), (18, 4)], [False, False, True, False], 84, False, [False, True, False, True], 2192, 'East', (5, 6))
Element 9: (1, (5, 6), ['', '.', '%', '.'], [(18, 1), (16, 13), (18, 3)], [False, False, True, False], 82, False, [False, True, False, True], 2221, 'East', (6, 6))
Element 10: (1, (6, 6), ['', '.', '%', '%'], [(17, 1), (17, 13), (17, 3)], [False, False, True, True], 80, False, [False, True, False, False], 2250, 'South', (6, 5))
Element 11: (1, (6, 5), ['.', '.', '', '%'], [(18, 1), (18, 13), (17, 4)], [False, False, False, True], 78, False, [True, True, False, False], 2279, 'South', (6, 4))
Element 12: (1, (6, 4), ['%', '.', '', '%'], [(18, 1), (18, 12), (16, 4)], [True, False, False, True], 76, False, [False, True, False, False], 2308, 'South', (6, 3))
Element 13: (1, (6, 3), ['.', '.', '', '.'], [(17, 1), (18, 11), (16, 3)], [False, False, False, False], 74, False, [True, True, False, True], 2337, 'East', (7, 3))
Element 14: (1, (7, 3), ['', '.', '%', 'F'], [(18, 1), (18, 10), (16, 4)], [False, False, True, False], 72, False, [False, True, False, False], 2356, 'East', (8, 3))
Element 15: (1, (8, 3), ['', '.', '.', '.'], [(18, 1), (17, 10), (15, 4)], [False, False, False, False], 70, False, [False, True, True, True], 3375, 'East', (9, 3))
Element 16: (1, (9, 3), ['', 'F', '.', '.'], [(17, 1), (17, 11), (14, 4)], [False, False, False, False], 68, False, [False, False, True, True], 3404, 'South', (9, 2))
Element 17: (1, (9, 2), ['.', '.', '', '.'], [(18, 1), (17, 12), (14, 3)], [False, False, False, False], 66, False, [True, True, False, True], 4423, 'East', (10, 2))
Element 18: (1, (10, 2), ['', '%', '.', '.'], [(18, 1), (16, 12), (14, 2)], [False, True, False, False], 64, False, [False, False, True, True], 4452, 'East', (11, 2))
