Element 1: (0, (11, 12), ['.', '%', '%', '.'], [(3, 10), (14, 13), (15, 4)], [False, True, True, False], 98, False, [True, False, False, True], 0, 'East', (12, 12))
Element 2: (0, (12, 12), ['', '.', '.', '.'], [(4, 10), (15, 13), (16, 4)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (13, 12))
Element 3: (0, (13, 12), ['', '.', '.', '%'], [(4, 11), (16, 13), (17, 4)], [False, False, False, True], 94, False, [False, True, True, False], 78, 'North', (13, 13))
Element 4: (0, (13, 13), ['.', '', '%', ''], [(5, 11), (17, 13), (18, 4)], [False, False, True, False], 92, False, [True, False, False, False], 117, 'West', (12, 13))
Element 5: (0, (12, 13), ['%', '', '%', ''], [(6, 11), (18, 13), (18, 5)], [True, False, True, False], 90, False, [False, False, False, False], 156, 'East', (13, 13))
Element 6: (0, (13, 13), ['', '', '%', ''], [(6, 12), (18, 12), (17, 5)], [False, False, True, False], 88, False, [False, False, False, False], 185, 'East', (14, 13))
Element 7: (0, (14, 13), ['', '%', '%', ''], [(7, 12), (18, 11), (17, 6)], [False, True, True, False], 86, False, [False, False, False, False], 214, 'East', (15, 13))
Element 8: (0, (15, 13), ['', '.', '%', ''], [(8, 12), (18, 10), (17, 7)], [False, False, True, False], 84, False, [False, True, False, False], 1233, 'South', (15, 12))
Element 9: (0, (15, 12), ['%', '%', '', '.'], [(9, 12), (17, 10), (18, 7)], [True, True, False, False], 82, False, [False, False, False, True], 1272, 'East', (16, 12))
Element 10: (0, (16, 12), ['', '.', '', '.'], [(10, 12), (17, 11), (17, 7)], [False, False, False, False], 80, False, [False, True, False, True], 1301, 'East', (17, 12))
Element 11: (0, (17, 12), ['', '', '', ''], [(10, 13), (16, 11), (17, 6)], [False, False, False, False], 78, False, [False, False, False, False], 1330, 'East', (18, 12))
Element 12: (0, (18, 12), ['', '', '', '%'], [(9, 13), (16, 10), (16, 6)], [False, False, False, True], 76, False, [False, False, False, False], 1359, 'North', (18, 13))
Element 13: (0, (18, 13), ['', '', '%', '%'], [(10, 13), (16, 9), (16, 5)], [False, False, True, True], 74, False, [False, False, False, False], 1378, 'West', (17, 13))
Element 14: (0, (17, 13), ['', '', '%', ''], [(10, 12), (17, 9), (15, 5)], [False, False, True, False], 72, False, [False, False, False, False], 1397, 'West', (16, 13))
Element 15: (0, (16, 13), ['', '', '%', ''], [(11, 12), (16, 9), (15, 6)], [False, False, True, False], 70, False, [False, False, False, False], 1406, 'East', (17, 13))
Element 16: (0, (17, 13), ['', '', '%', ''], [(12, 12), (16, 10), (15, 7)], [False, False, True, False], 68, False, [False, False, False, False], 1415, 'East', (18, 13))
Element 17: (0, (18, 13), ['', '', '%', '%'], [(12, 11), (16, 11), (15, 8)], [False, False, True, True], 66, False, [False, False, False, False], 1434, 'South', (18, 12))
Element 18: (0, (18, 12), ['', '', '', '%'], [(13, 11), (16, 12), (14, 8)], [False, False, False, True], 64, False, [False, False, False, False], 1453, 'South', (18, 11))
Element 19: (0, (18, 11), ['', '', '', '%'], [(13, 12), (17, 12), (14, 7)], [False, False, False, True], 62, False, [False, False, False, False], 1462, 'South', (18, 10))
Element 20: (0, (18, 10), ['', '%', '', '%'], [(13, 13), (16, 12), (14, 8)], [False, True, False, True], 60, False, [False, False, False, False], 1461, 'West', (17, 10))
Element 21: (0, (17, 10), ['', '', '', ''], [(14, 13), (15, 12), (13, 8)], [False, False, False, False], 58, False, [False, False, False, False], 1470, 'North', (17, 11))
Element 22: (0, (17, 11), ['', '', '', ''], [(15, 13), (16, 12), (14, 8)], [False, False, False, False], 56, False, [False, False, False, False], 1469, 'West', (16, 11))
Element 23: (0, (16, 11), ['%', '', '', ''], [(16, 13), (15, 12), (15, 8)], [True, False, False, False], 54, False, [False, False, False, False], 1468, 'South', (16, 10))
Element 24: (0, (16, 10), ['%', '', '', ''], [(17, 13), (15, 12), (15, 7)], [True, False, False, False], 52, False, [False, False, False, False], 1467, 'South', (16, 9))
Element 25: (0, (16, 9), ['%', '%', '', ''], [(18, 13), (15, 12), (14, 7)], [True, True, False, False], 50, False, [False, False, False, False], 1466, 'East', (17, 9))
Element 26: (0, (17, 9), ['', '%', '', '%'], [(18, 12), (15, 13), (15, 7)], [False, True, False, True], 48, False, [False, False, False, False], 1465, 'West', (16, 9))
Element 27: (0, (16, 9), ['%', '%', '', ''], [(18, 11), (15, 12), (15, 6)], [True, True, False, False], 46, False, [False, False, False, False], 1464, 'North', (16, 10))
Element 28: (0, (16, 10), ['%', '', '', ''], [(18, 10), (15, 13), (15, 5)], [True, False, False, False], 44, False, [False, False, False, False], 1463, 'North', (16, 11))
Element 29: (0, (16, 11), ['%', '', '', ''], [(17, 10), (14, 13), (14, 5)], [True, False, False, False], 42, False, [False, False, False, False], 1472, 'East', (17, 11))
Element 30: (0, (17, 11), ['', '', '', ''], [(17, 9), (14, 13), (14, 4)], [False, False, False, False], 40, False, [False, False, False, False], 1481, 'South', (17, 10))
Element 31: (0, (17, 10), ['', '', '', ''], [(16, 9), (14, 13), (14, 3)], [False, False, False, False], 38, False, [False, False, False, False], 1490, 'South', (17, 9))
Element 32: (0, (17, 9), ['', '%', '', '%'], [(16, 10), (14, 13), (14, 2)], [False, True, False, True], 36, False, [False, False, False, False], 1499, 'North', (17, 10))
Element 33: (0, (17, 10), ['', '', '', ''], [(16, 11), (14, 13), (14, 1)], [False, False, False, False], 34, False, [False, False, False, False], 1508, 'West', (16, 10))
