Element 1: (3, (15, 4), ['.', '%', '.', '.'], [(6, 8), (6, 5), (6, 11)], [False, True, False, False], 98, False, [True, False, True, True], 29, 'East', (16, 4))
Element 2: (3, (16, 4), ['', '.', '.', '.'], [(7, 8), (6, 6), (6, 12)], [False, False, False, False], 96, False, [False, True, True, True], 68, 'East', (17, 4))
Element 3: (3, (17, 4), ['', '.', '.', '.'], [(8, 8), (5, 6), (7, 12)], [False, False, False, False], 94, False, [False, True, True, True], 107, 'East', (18, 4))
Element 4: (3, (18, 4), ['', '.', '.', '%'], [(9, 8), (4, 6), (8, 12)], [False, False, False, True], 92, False, [False, True, True, False], 1136, 'North', (18, 5))
Element 5: (3, (18, 5), ['.', '', '%', '%'], [(10, 8), (4, 5), (9, 12)], [False, False, True, True], 90, False, [True, False, False, False], 1175, 'West', (17, 5))
Element 6: (3, (17, 5), ['.', '', '.', ''], [(10, 7), (4, 4), (10, 12)], [False, False, False, False], 88, False, [True, False, True, False], 1214, 'North', (17, 6))
Element 7: (3, (17, 6), ['.', '', '.', '%'], [(9, 7), (4, 3), (11, 12)], [False, False, False, True], 86, False, [True, False, True, False], 1253, 'North', (17, 7))
Element 8: (3, (17, 7), ['%', '', '%', '.'], [(9, 6), (5, 3), (12, 12)], [True, False, True, False], 84, False, [False, False, False, True], 1292, 'East', (18, 7))
Element 9: (3, (18, 7), ['', '%', '%', '%'], [(9, 5), (6, 3), (13, 12)], [False, True, True, True], 82, False, [False, False, False, False], 1331, 'West', (17, 7))
Element 10: (3, (17, 7), ['%', '', '%', ''], [(10, 5), (7, 3), (13, 13)], [True, False, True, False], 80, False, [False, False, False, False], 2350, 'South', (17, 6))
Element 11: (3, (17, 6), ['.', '', '', '%'], [(10, 4), (8, 3), (14, 13)], [False, False, False, True], 78, False, [True, False, False, False], 3369, 'West', (16, 6))
Element 12: (3, (16, 6), ['.', '.', '%', ''], [(11, 4), (9, 3), (15, 13)], [False, False, True, False], 76, False, [True, True, False, False], 3408, 'South', (16, 5))
Element 13: (3, (16, 5), ['.', '', '', ''], [(12, 4), (9, 2), (16, 13)], [False, False, False, False], 74, False, [True, False, False, False], 4437, 'West', (15, 5))
Element 14: (3, (15, 5), ['.', '', '.', ''], [(13, 4), (10, 2), (17, 13)], [False, False, False, False], 72, False, [True, False, True, False], 4476, 'North', (15, 6))
Element 15: (3, (15, 6), ['%', '', '.', ''], [(14, 4), (11, 2), (18, 13)], [True, False, False, False], 70, False, [False, False, True, False], 4515, 'North', (15, 7))
Element 16: (3, (15, 7), ['.', '', '.', '%'], [(14, 5), (12, 2), (18, 12)], [False, False, False, True], 68, False, [True, False, True, False], 4554, 'North', (15, 8))
Element 17: (3, (15, 8), ['.', '', '%', '%'], [(13, 5), (13, 2), (18, 11)], [False, False, True, True], 66, False, [True, False, False, False], 4593, 'West', (14, 8))
Element 18: (3, (14, 8), ['.', '.', '%', ''], [(13, 6), (14, 2), (18, 10)], [False, False, True, False], 64, False, [True, True, False, False], 4632, 'South', (14, 7))
Element 19: (3, (14, 7), ['%', '%', '', ''], [(12, 6), (14, 3), (17, 10)], [True, True, False, False], 62, False, [False, False, False, False], 4671, 'North', (14, 8))
Element 20: (3, (14, 8), ['.', '', '%', ''], [(12, 5), (13, 3), (17, 11)], [False, False, True, False], 60, False, [True, False, False, False], 4700, 'West', (13, 8))
Element 21: (3, (13, 8), ['%', '%', '%', ''], [(12, 6), (13, 4), (17, 12)], [True, True, True, False], 58, False, [False, False, False, False], 4719, 'East', (14, 8))
Element 22: (3, (14, 8), ['', '', '%', ''], [(11, 6), (14, 4), (16, 12)], [False, False, True, False], 56, False, [False, False, False, False], 4738, 'East', (15, 8))
Element 23: (3, (15, 8), ['', '', '%', '%'], [(12, 6), (15, 4), (16, 11)], [False, False, True, True], 54, False, [False, False, False, False], 4747, 'South', (15, 7))
Element 24: (3, (15, 7), ['', '', '', '%'], [(13, 6), (16, 4), (16, 10)], [False, False, False, True], 52, False, [False, False, False, False], 4756, 'West', (14, 7))
Element 25: (3, (14, 7), ['%', '%', '', ''], [(13, 5), (16, 3), (16, 9)], [True, True, False, False], 50, False, [False, False, False, False], 4775, 'East', (15, 7))
Element 26: (3, (15, 7), ['', '', '', '%'], [(12, 5), (17, 3), (17, 9)], [False, False, False, True], 48, False, [False, False, False, False], 4794, 'South', (15, 6))
Element 27: (3, (15, 6), ['%', '', '', ''], [(13, 5), (18, 3), (16, 9)], [True, False, False, False], 46, False, [False, False, False, False], 4803, 'South', (15, 5))
Element 28: (3, (15, 5), ['G', '', '', ''], [(14, 5), (18, 4), (16, 10)], [False, False, False, False], 44, False, [False, False, False, False], 4802, 'South', (15, 4))
Element 29: (3, (15, 4), ['', '%', 'G', ''], [(15, 5), (18, 5), (16, 11)], [False, True, False, False], 42, False, [False, False, False, False], 4801, 'West', (14, 4))
Element 30: (3, (14, 4), ['', '', '', ''], [(16, 5), (17, 5), (16, 12)], [False, False, False, False], 40, False, [False, False, False, False], 4800, 'North', (14, 5))
Element 31: (3, (14, 5), ['', '', '%', ''], [(16, 6), (17, 6), (15, 12)], [False, False, True, False], 38, False, [False, False, False, False], 4809, 'West', (13, 5))
Element 32: (3, (13, 5), ['', '', '', ''], [(15, 6), (17, 7), (16, 12)], [False, False, False, False], 36, False, [False, False, False, False], 4808, 'North', (13, 6))
Element 33: (3, (13, 6), ['', '', '%', '%'], [(15, 7), (18, 7), (17, 12)], [False, False, True, True], 34, False, [False, False, False, False], 4807, 'West', (12, 6))
Element 34: (3, (12, 6), ['', '', '%', ''], [(15, 8), (17, 7), (17, 11)], [False, False, True, False], 32, False, [False, False, False, False], 4806, 'South', (12, 5))
Element 35: (3, (12, 5), ['%', '', '', ''], [(14, 8), (17, 6), (16, 11)], [True, False, False, False], 30, False, [False, False, False, False], 4805, 'South', (12, 4))
Element 36: (3, (12, 4), ['', '%', '', ''], [(14, 7), (16, 6), (17, 11)], [False, True, False, False], 28, False, [False, False, False, False], 4804, 'East', (13, 4))
Element 37: (3, (13, 4), ['', '', '', ''], [(14, 8), (16, 5), (17, 10)], [False, False, False, False], 26, False, [False, False, False, False], 4803, 'South', (13, 3))
Element 38: (3, (13, 3), ['%', '', '', ''], [(13, 8), (15, 5), (17, 9)], [True, False, False, False], 24, False, [False, False, False, False], 4802, 'East', (14, 3))
