Element 1: (2, (9, 5), ['.', '.', '.', 'F'], [(17, 7), (4, 1), (14, 5)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'East', (10, 5))
Element 2: (2, (10, 5), ['', '.', '%', '%'], [(18, 7), (5, 1), (15, 5)], [False, False, True, True], 96, False, [False, True, False, False], 1048, 'South', (10, 4))
Element 3: (2, (10, 4), ['.', '.', '', '.'], [(17, 7), (6, 1), (16, 5)], [False, False, False, False], 94, False, [True, True, False, True], 2067, 'East', (11, 4))
Element 4: (2, (11, 4), ['', '.', '%', '.'], [(17, 6), (7, 1), (17, 5)], [False, False, True, False], 92, False, [False, True, False, True], 2096, 'East', (12, 4))
Element 5: (2, (12, 4), ['', '%', '.', '.'], [(17, 5), (8, 1), (18, 5)], [False, True, False, False], 90, False, [False, False, True, True], 2125, 'East', (13, 4))
Element 6: (2, (13, 4), ['', '.', '.', '.'], [(17, 4), (9, 1), (18, 4)], [False, False, False, False], 88, False, [False, True, True, True], 2164, 'East', (14, 4))
Element 7: (2, (14, 4), ['', '.', '', '.'], [(17, 3), (9, 2), (18, 3)], [False, False, False, False], 86, False, [False, True, False, True], 3193, 'East', (15, 4))
Element 8: (2, (15, 4), ['', '%', '', '.'], [(16, 3), (10, 2), (18, 4)], [False, True, False, False], 84, False, [False, False, False, True], 3222, 'East', (16, 4))
Element 9: (2, (16, 4), ['', '', '', ''], [(17, 3), (11, 2), (18, 5)], [False, False, False, False], 82, False, [False, False, False, False], 3241, 'East', (17, 4))
Element 10: (2, (17, 4), ['', '', 'G', ''], [(18, 3), (12, 2), (17, 5)], [False, False, False, False], 80, False, [False, False, False, False], 3250, 'East', (18, 4))
Element 11: (2, (18, 4), ['G', '', '', '%'], [(17, 3), (13, 2), (17, 4)], [False, False, False, True], 78, False, [False, False, False, False], 3259, 'North', (18, 5))
Element 12: (2, (18, 5), ['', '', '%', '%'], [(17, 4), (14, 2), (16, 4)], [False, False, True, True], 76, False, [False, False, False, False], 3268, 'West', (17, 5))
Element 13: (2, (17, 5), ['', '', '', ''], [(16, 4), (14, 3), (16, 3)], [False, False, False, False], 74, False, [False, False, False, False], 3277, 'North', (17, 6))
Element 14: (2, (17, 6), ['.', '', '', '%'], [(16, 5), (13, 3), (17, 3)], [False, False, False, True], 72, False, [True, False, False, False], 3286, 'West', (16, 6))
Element 15: (2, (16, 6), ['.', '', '%', ''], [(15, 5), (13, 4), (16, 3)], [False, False, True, False], 70, False, [True, False, False, False], 3295, 'West', (15, 6))
Element 16: (2, (15, 6), ['%', '', '.', ''], [(15, 4), (13, 5), (16, 4)], [True, False, False, False], 68, False, [False, False, True, False], 3314, 'North', (15, 7))
Element 17: (2, (15, 7), ['.', '', '.', '%'], [(14, 4), (13, 6), (16, 3)], [False, False, False, True], 66, False, [True, False, True, False], 3333, 'North', (15, 8))
