Element 1: (0, (9, 5), ['.', '.', '.', 'F'], [(2, 3), (8, 2), (18, 4)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'East', (10, 5))
Element 2: (0, (10, 5), ['', '.', '%', '%'], [(3, 3), (9, 2), (18, 5)], [False, False, True, True], 96, False, [False, True, False, False], 2019, 'South', (10, 4))
Element 3: (0, (10, 4), ['.', '.', '', '.'], [(4, 3), (10, 2), (17, 5)], [False, False, False, False], 94, False, [True, True, False, True], 2058, 'East', (11, 4))
Element 4: (0, (11, 4), ['', '.', '%', '.'], [(5, 3), (11, 2), (17, 6)], [False, False, True, False], 92, False, [False, True, False, True], 2097, 'East', (12, 4))
Element 5: (0, (12, 4), ['', '%', '.', '.'], [(6, 3), (12, 2), (17, 7)], [False, True, False, False], 90, False, [False, False, True, True], 2136, 'East', (13, 4))
Element 6: (0, (13, 4), ['', '.', '.', '.'], [(7, 3), (13, 2), (18, 7)], [False, False, False, False], 88, False, [False, True, True, True], 2175, 'East', (14, 4))
Element 7: (0, (14, 4), ['', '.', '.', '.'], [(8, 3), (14, 2), (17, 7)], [False, False, False, False], 86, False, [False, True, True, True], 3194, 'East', (15, 4))
Element 8: (0, (15, 4), ['', '%', '.', '.'], [(9, 3), (14, 3), (17, 6)], [False, True, False, False], 84, False, [False, False, True, True], 3223, 'East', (16, 4))
Element 9: (0, (16, 4), ['', '.', '.', '.'], [(10, 3), (13, 3), (16, 6)], [False, False, False, False], 82, False, [False, True, True, True], 3262, 'East', (17, 4))
Element 10: (0, (17, 4), ['', '.', '', ''], [(11, 3), (13, 4), (16, 5)], [False, False, False, False], 80, False, [False, True, False, False], 3291, 'South', (17, 3))
Element 11: (0, (17, 3), ['.', '%', '', '.'], [(11, 4), (13, 5), (15, 5)], [False, True, False, False], 78, False, [True, False, False, True], 3320, 'East', (18, 3))
Element 12: (0, (18, 3), ['', '%', '', '%'], [(12, 4), (14, 5), (15, 6)], [False, True, False, True], 76, False, [False, False, False, False], 3349, 'North', (18, 4))
Element 13: (0, (18, 4), ['', '', '', '%'], [(12, 5), (15, 5), (15, 7)], [False, False, False, True], 74, False, [False, False, False, False], 3368, 'North', (18, 5))
Element 14: (0, (18, 5), ['', '', '%', '%'], [(12, 6), (16, 5), (15, 8)], [False, False, True, True], 72, False, [False, False, False, False], 3387, 'West', (17, 5))
Element 15: (0, (17, 5), ['', '', '', ''], [(13, 6), (16, 6), (14, 8)], [False, False, False, False], 70, False, [False, False, False, False], 3406, 'North', (17, 6))
Element 16: (0, (17, 6), ['', '', '', '%'], [(13, 5), (15, 6), (14, 7)], [False, False, False, True], 68, False, [False, False, False, False], 3415, 'North', (17, 7))
Element 17: (0, (17, 7), ['%', '', '%', ''], [(14, 5), (15, 7), (14, 8)], [True, False, True, False], 66, False, [False, False, False, False], 3414, 'East', (18, 7))
Element 18: (0, (18, 7), ['', '%', '%', '%'], [(15, 5), (15, 8), (13, 8)], [False, True, True, True], 64, False, [False, False, False, False], 3423, 'West', (17, 7))
Element 19: (0, (17, 7), ['%', '', '%', ''], [(16, 5), (14, 8), (13, 8)], [True, False, True, False], 62, False, [False, False, False, False], 3422, 'South', (17, 6))
Element 20: (0, (17, 6), ['', 'G', '', '%'], [(17, 5), (14, 7), (14, 8)], [False, False, False, True], 60, False, [False, False, False, False], 3421, 'West', (16, 6))
Element 21: (0, (16, 6), ['', '', '%', ''], [(18, 5), (15, 7), (13, 8)], [False, False, True, False], 58, False, [False, False, False, False], 3420, 'South', (16, 5))
Element 22: (0, (16, 5), ['', '', '', ''], [(18, 4), (15, 8), (13, 8)], [False, False, False, False], 56, False, [False, False, False, False], 3419, 'West', (15, 5))
Element 23: (0, (15, 5), ['', '', '', ''], [(18, 3), (15, 7), (14, 8)], [False, False, False, False], 54, False, [False, False, False, False], 3418, 'North', (15, 6))
Element 24: (0, (15, 6), ['%', '', '', ''], [(17, 3), (14, 7), (13, 8)], [True, False, False, False], 52, False, [False, False, False, False], 3417, 'North', (15, 7))
Element 25: (0, (15, 7), ['', '', '', '%'], [(16, 3), (14, 8), (13, 8)], [False, False, False, True], 50, False, [False, False, False, False], 3426, 'North', (15, 8))
Element 26: (0, (15, 8), ['', '', '%', '%'], [(16, 4), (14, 7), (13, 8)], [False, False, True, True], 48, False, [False, False, False, False], 3425, 'West', (14, 8))
Element 27: (0, (14, 8), ['G', 'G', '%', ''], [(17, 4), (14, 7), (13, 8)], [False, False, True, False], 46, False, [False, False, False, False], 3424, 'East', (15, 8))
Element 28: (0, (15, 8), ['', '', '%', '%'], [(16, 4), (14, 7), (13, 8)], [False, False, True, True], 44, False, [False, False, False, False], 3423, 'South', (15, 7))
Element 29: (0, (15, 7), ['G', '', '', '%'], [(15, 4), (14, 7), (13, 8)], [False, False, False, True], 42, False, [False, False, False, False], 3422, 'South', (15, 6))
Element 30: (0, (15, 6), ['%', '', '', ''], [(14, 4), (14, 7), (13, 8)], [True, False, False, False], 40, False, [False, False, False, False], 3421, 'North', (15, 7))
Element 31: (0, (15, 7), ['G', '', '', '%'], [(14, 3), (14, 7), (13, 8)], [False, False, False, True], 38, False, [False, False, False, False], 3420, 'South', (15, 6))
Element 32: (0, (15, 6), ['%', '', '', ''], [(14, 2), (14, 8), (13, 8)], [True, False, False, False], 36, False, [False, False, False, False], 3419, 'South', (15, 5))
Element 33: (0, (15, 5), ['', '', '', ''], [(14, 1), (14, 7), (13, 8)], [False, False, False, False], 34, False, [False, False, False, False], 3428, 'West', (14, 5))
Element 34: (0, (14, 5), ['', '', '%', ''], [(15, 1), (14, 7), (13, 8)], [False, False, True, False], 32, False, [False, False, False, False], 3437, 'West', (13, 5))
Element 35: (0, (13, 5), ['', '', '', ''], [(14, 1), (14, 7), (13, 8)], [False, False, False, False], 30, False, [False, False, False, False], 3436, 'North', (13, 6))
Element 36: (0, (13, 6), ['', '', '%', '%'], [(13, 1), (14, 7), (13, 8)], [False, False, True, True], 28, False, [False, False, False, False], 3445, 'West', (12, 6))
