Element 1: (2, (10, 4), ['.', '.', 'F', '.'], [(7, 12), (4, 3), (14, 2)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'North', (10, 5))
Element 2: (2, (10, 5), ['.', '', '%', '%'], [(8, 12), (5, 3), (14, 3)], [False, False, True, True], 96, False, [True, False, False, False], 2038, 'West', (9, 5))
Element 3: (2, (9, 5), ['.', '.', '.', ''], [(9, 12), (6, 3), (14, 4)], [False, False, False, False], 94, False, [True, True, True, False], 2077, 'North', (9, 6))
Element 4: (2, (9, 6), ['.', '', '.', '%'], [(10, 12), (7, 3), (15, 4)], [False, False, False, True], 92, False, [True, False, True, False], 2116, 'North', (9, 7))
Element 5: (2, (9, 7), ['%', '', '.', '.'], [(11, 12), (8, 3), (16, 4)], [True, False, False, False], 90, False, [False, False, True, True], 3145, 'East', (10, 7))
Element 6: (2, (10, 7), ['', '%', '.', '%'], [(12, 12), (9, 3), (17, 4)], [False, True, False, True], 88, False, [False, False, True, False], 3184, 'North', (10, 8))
Element 7: (2, (10, 8), ['.', '', '%', '%'], [(13, 12), (9, 2), (18, 4)], [False, False, True, True], 86, False, [True, False, False, False], 4213, 'West', (9, 8))
Element 8: (2, (9, 8), ['.', '', '%', ''], [(13, 13), (10, 2), (18, 5)], [False, False, True, False], 84, False, [True, False, False, False], 4252, 'West', (8, 8))
Element 9: (2, (8, 8), ['.', '%', '.', ''], [(14, 13), (11, 2), (17, 5)], [False, True, False, False], 82, False, [True, False, True, False], 4291, 'North', (8, 9))
Element 10: (2, (8, 9), ['.', '', '%', '%'], [(15, 13), (12, 2), (17, 6)], [False, False, True, True], 80, False, [True, False, False, False], 4330, 'West', (7, 9))
Element 11: (2, (7, 9), ['.', '.', '%', ''], [(16, 13), (13, 2), (17, 7)], [False, False, True, False], 78, False, [True, True, False, False], 4369, 'South', (7, 8))
Element 12: (2, (7, 8), ['.', '%', '', ''], [(17, 13), (13, 3), (18, 7)], [False, True, False, False], 76, False, [True, False, False, False], 4408, 'West', (6, 8))
Element 13: (2, (6, 8), ['.', '%', '.', ''], [(18, 13), (13, 4), (17, 7)], [False, True, False, False], 74, False, [True, False, True, False], 4437, 'North', (6, 9))
Element 14: (2, (6, 9), ['%', '', '%', ''], [(18, 12), (13, 5), (17, 6)], [True, False, True, False], 72, False, [False, False, False, False], 4466, 'South', (6, 8))
Element 15: (2, (6, 8), ['.', '%', '', ''], [(18, 11), (14, 5), (16, 6)], [False, True, False, False], 70, False, [True, False, False, False], 4495, 'West', (5, 8))
Element 16: (2, (5, 8), ['.', '%', '%', ''], [(18, 10), (15, 5), (16, 5)], [False, True, True, False], 68, False, [True, False, False, False], 4534, 'West', (4, 8))
Element 17: (2, (4, 8), ['%', '%', '%', ''], [(17, 10), (15, 6), (16, 6)], [True, True, True, False], 66, False, [False, False, False, False], 4563, 'East', (5, 8))
Element 18: (2, (5, 8), ['', '%', '%', ''], [(17, 11), (15, 7), (16, 5)], [False, True, True, False], 64, False, [False, False, False, False], 4582, 'East', (6, 8))
Element 19: (2, (6, 8), ['', '%', '', ''], [(17, 12), (15, 8), (16, 6)], [False, True, False, False], 62, False, [False, False, False, False], 4601, 'East', (7, 8))
Element 20: (2, (7, 8), ['', '%', '', ''], [(16, 12), (14, 8), (17, 6)], [False, True, False, False], 60, False, [False, False, False, False], 4620, 'North', (7, 9))
Element 21: (2, (7, 9), ['', '', '%', ''], [(16, 11), (14, 7), (17, 5)], [False, False, True, False], 58, False, [False, False, False, False], 4639, 'West', (6, 9))
Element 22: (2, (6, 9), ['%', '', '%', ''], [(16, 10), (14, 8), (16, 5)], [True, False, True, False], 56, False, [False, False, False, False], 4648, 'East', (7, 9))
Element 23: (2, (7, 9), ['', '', '%', ''], [(16, 9), (13, 8), (17, 5)], [False, False, True, False], 54, False, [False, False, False, False], 4667, 'East', (8, 9))
Element 24: (2, (8, 9), ['', '', '%', '%'], [(17, 9), (14, 8), (18, 5)], [False, False, True, True], 52, False, [False, False, False, False], 4676, 'South', (8, 8))
Element 25: (2, (8, 8), ['', '%', '', ''], [(16, 9), (15, 8), (18, 4)], [False, True, False, False], 50, False, [False, False, False, False], 4675, 'West', (7, 8))
Element 26: (2, (7, 8), ['', '%', '', ''], [(16, 10), (15, 7), (18, 3)], [False, True, False, False], 48, False, [False, False, False, False], 4684, 'East', (8, 8))
Element 27: (2, (8, 8), ['', '%', '', ''], [(16, 11), (14, 7), (17, 3)], [False, True, False, False], 46, False, [False, False, False, False], 4693, 'East', (9, 8))
Element 28: (2, (9, 8), ['', '', '%', ''], [(16, 12), (15, 7), (16, 3)], [False, False, True, False], 44, False, [False, False, False, False], 4702, 'East', (10, 8))
Element 29: (2, (10, 8), ['', '', '%', '%'], [(15, 12), (15, 6), (17, 3)], [False, False, True, True], 42, False, [False, False, False, False], 4711, 'South', (10, 7))
Element 30: (2, (10, 7), ['', '%', '', '%'], [(16, 12), (16, 6), (18, 3)], [False, True, False, True], 40, False, [False, False, False, False], 4710, 'West', (9, 7))
Element 31: (2, (9, 7), ['%', '', '', ''], [(17, 12), (17, 6), (18, 4)], [True, False, False, False], 38, False, [False, False, False, False], 4709, 'North', (9, 8))
Element 32: (2, (9, 8), ['', '', '%', ''], [(17, 11), (17, 7), (17, 4)], [False, False, True, False], 36, False, [False, False, False, False], 4708, 'South', (9, 7))
Element 33: (2, (9, 7), ['%', '', '', ''], [(16, 11), (18, 7), (17, 5)], [True, False, False, False], 34, False, [False, False, False, False], 4707, 'South', (9, 6))
Element 34: (2, (9, 6), ['.', '', '', '%'], [(17, 11), (17, 7), (17, 4)], [False, False, False, True], 32, False, [True, False, False, False], 4706, 'West', (8, 6))
Element 35: (2, (8, 6), ['%', '.', '%', ''], [(17, 10), (17, 6), (17, 3)], [True, False, True, False], 30, False, [False, True, False, False], 4715, 'South', (8, 5))
Element 36: (2, (8, 5), ['%', '.', '', ''], [(17, 9), (17, 5), (17, 4)], [True, False, False, False], 28, False, [False, True, False, False], 4724, 'South', (8, 4))
Element 37: (2, (8, 4), ['%', '', '', '.'], [(17, 10), (18, 5), (16, 4)], [True, False, False, False], 26, False, [False, False, False, True], 4733, 'East', (9, 4))
Element 38: (2, (9, 4), ['', '', '', ''], [(16, 10), (18, 4), (16, 5)], [False, False, False, False], 24, False, [False, False, False, False], 4742, 'South', (9, 3))
Element 39: (2, (9, 3), ['', '', '', '.'], [(17, 10), (18, 3), (16, 4)], [False, False, False, False], 22, False, [False, False, False, True], 4741, 'East', (10, 3))
Element 40: (2, (10, 3), ['', '', '', '.'], [(18, 10), (17, 3), (16, 3)], [False, False, False, False], 20, False, [False, False, False, True], 4750, 'East', (11, 3))
