Element 1: (0, (10, 4), ['.', '.', 'F', '.'], [(4, 1), (4, 13), (17, 4)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'North', (10, 5))
Element 23: (0, (7, 9), ['', '', '%', ''], [(13, 8), (17, 12), (13, 6)], [False, False, True, False], 54, False, [False, False, False, False], 4668, 'East', (8, 9))
Element 24: (0, (8, 9), ['', '', '%', '%'], [(14, 8), (16, 12), (12, 6)], [False, False, True, True], 52, False, [False, False, False, False], 4687, 'South', (8, 8))
Element 25: (0, (8, 8), ['', '%', '', ''], [(15, 8), (16, 11), (12, 5)], [False, True, False, False], 50, False, [False, False, False, False], 4706, 'West', (7, 8))
Element 26: (0, (7, 8), ['', '%', '', ''], [(15, 7), (16, 10), (12, 4)], [False, True, False, False], 48, False, [False, False, False, False], 4725, 'East', (8, 8))
Element 27: (0, (8, 8), ['', '%', '', ''], [(14, 7), (16, 9), (13, 4)], [False, True, False, False], 46, False, [False, False, False, False], 4744, 'East', (9, 8))
Element 28: (0, (9, 8), ['', '', '%', ''], [(15, 7), (17, 9), (13, 3)], [False, False, True, False], 44, False, [False, False, False, False], 4763, 'East', (10, 8))
Element 29: (0, (10, 8), ['', '', '%', '%'], [(15, 6), (16, 9), (14, 3)], [False, False, True, True], 42, False, [False, False, False, False], 4762, 'South', (10, 7))
Element 30: (0, (10, 7), ['', '%', '', '%'], [(16, 6), (16, 10), (14, 4)], [False, True, False, True], 40, False, [False, False, False, False], 4761, 'West', (9, 7))
Element 31: (0, (9, 7), ['%', '', '', ''], [(17, 6), (16, 11), (14, 3)], [True, False, False, False], 38, False, [False, False, False, False], 4760, 'North', (9, 8))
Element 32: (0, (9, 8), ['', '', '%', ''], [(17, 7), (16, 12), (14, 2)], [False, False, True, False], 36, False, [False, False, False, False], 4759, 'South', (9, 7))
Element 33: (0, (9, 7), ['%', '', '', ''], [(18, 7), (15, 12), (14, 1)], [True, False, False, False], 34, False, [False, False, False, False], 4778, 'South', (9, 6))
Element 34: (0, (9, 6), ['.', '', '', '%'], [(17, 7), (16, 12), (15, 1)], [False, False, False, True], 32, False, [True, False, False, False], 4787, 'West', (8, 6))
Element 35: (0, (8, 6), ['%', '.', '%', ''], [(17, 6), (17, 12), (14, 1)], [True, False, True, False], 30, False, [False, True, False, False], 4796, 'South', (8, 5))
Element 36: (0, (8, 5), ['%', '.', '', ''], [(17, 5), (17, 11), (13, 1)], [True, False, False, False], 28, False, [False, True, False, False], 4815, 'South', (8, 4))
Element 37: (0, (8, 4), ['%', 'F', '', '.'], [(18, 5), (16, 11), (12, 1)], [True, False, False, False], 26, False, [False, False, False, True], 4834, 'South', (8, 3))
Element 38: (0, (8, 3), ['.', '.', '', '.'], [(18, 4), (17, 11), (11, 1)], [False, False, False, False], 24, False, [True, True, False, True], 5843, 'East', (9, 3))
Element 39: (0, (9, 3), ['', '', '.', '.'], [(18, 3), (17, 10), (11, 2)], [False, False, False, False], 22, False, [False, False, True, True], 5852, 'East', (10, 3))
Element 40: (0, (10, 3), ['', '', '', 'G'], [(17, 3), (17, 9), (11, 3)], [False, False, False, False], 20, False, [False, False, False, False], 5871, 'South', (10, 2))
Element 41: (0, (10, 2), ['', '%', '', ''], [(17, 4), (17, 10), (11, 4)], [False, True, False, False], 18, False, [False, False, False, False], 5880, 'East', (11, 2))
Element 42: (0, (11, 2), ['', '', '', ''], [(16, 4), (16, 10), (10, 4)], [False, False, False, False], 16, False, [False, False, False, False], 5879, 'East', (12, 2))
Element 43: (0, (12, 2), ['', '', '%', ''], [(16, 5), (17, 10), (9, 4)], [False, False, True, False], 14, False, [False, False, False, False], 5888, 'East', (13, 2))
Element 44: (0, (13, 2), ['', '', '', ''], [(16, 4), (18, 10), (9, 5)], [False, False, False, False], 12, False, [False, False, False, False], 5887, 'East', (14, 2))
Element 45: (0, (14, 2), ['', '', '', '%'], [(16, 3), (18, 11), (10, 5)], [False, False, False, True], 10, False, [False, False, False, False], 5886, 'North', (14, 3))
Element 46: (0, (14, 3), ['', '', '', '%'], [(16, 4), (17, 11), (9, 5)], [False, False, False, True], 8, False, [False, False, False, False], 5885, 'North', (14, 4))
Element 47: (0, (14, 4), ['', '', '', ''], [(17, 4), (18, 11), (9, 6)], [False, False, False, False], 6, False, [False, False, False, False], 5884, 'East', (15, 4))
Element 48: (0, (15, 4), ['', '%', '', ''], [(17, 3), (18, 12), (9, 7)], [False, True, False, False], 4, False, [False, False, False, False], 5883, 'East', (16, 4))
Element 49: (0, (16, 4), ['', 'G', '', ''], [(16, 3), (17, 12), (10, 7)], [False, False, False, False], 2, False, [False, False, False, False], 5882, 'East', (17, 4))
Element 50: (0, (17, 4), ['', 'G', '', ''], [(17, 3), (18, 12), (10, 8)], [False, False, False, False], 0, False, [False, False, False, False], 5881, 'Stop', (17, 4))
Element 51: #0#
