Element 1: (2, (8, 6), ['%', '.', '%', '.'], [(7, 3), (7, 13), (13, 13)], [True, False, True, False], 98, False, [False, True, False, True], 19, 'East', (9, 6))
Element 2: (2, (9, 6), ['', '.', '.', '%'], [(8, 3), (7, 12), (14, 13)], [False, False, False, True], 96, False, [False, True, True, False], 1048, 'North', (9, 7))
Element 3: (2, (9, 7), ['%', '', '.', '.'], [(9, 3), (8, 12), (15, 13)], [True, False, False, False], 94, False, [False, False, True, True], 2077, 'East', (10, 7))
Element 4: (2, (10, 7), ['', '%', '.', '%'], [(9, 2), (9, 12), (16, 13)], [False, True, False, True], 92, False, [False, False, True, False], 3106, 'North', (10, 8))
Element 5: (2, (10, 8), ['.', '', '%', '%'], [(10, 2), (10, 12), (17, 13)], [False, False, True, True], 90, False, [True, False, False, False], 3145, 'West', (9, 8))
Element 6: (2, (9, 8), ['.', '', '%', ''], [(11, 2), (11, 12), (18, 13)], [False, False, True, False], 88, False, [True, False, False, False], 3184, 'West', (8, 8))
Element 7: (2, (8, 8), ['.', '%', '.', ''], [(12, 2), (12, 12), (18, 12)], [False, True, False, False], 86, False, [True, False, True, False], 3223, 'North', (8, 9))
Element 8: (2, (8, 9), ['.', '', '%', '%'], [(13, 2), (13, 12), (18, 11)], [False, False, True, True], 84, False, [True, False, False, False], 3262, 'West', (7, 9))
Element 9: (2, (7, 9), ['.', '.', '%', ''], [(14, 2), (13, 11), (18, 10)], [False, False, True, False], 82, False, [True, True, False, False], 3301, 'South', (7, 8))
Element 10: (2, (7, 8), ['.', '%', '', ''], [(14, 3), (12, 11), (17, 10)], [False, True, False, False], 80, False, [True, False, False, False], 3340, 'West', (6, 8))
Element 11: (2, (6, 8), ['.', '%', '.', ''], [(14, 4), (13, 11), (17, 11)], [False, True, False, False], 78, False, [True, False, True, False], 3369, 'North', (6, 9))
Element 12: (2, (6, 9), ['%', '', '%', ''], [(15, 4), (13, 12), (17, 12)], [True, False, True, False], 76, False, [False, False, False, False], 3398, 'South', (6, 8))
Element 13: (2, (6, 8), ['.', '%', '', ''], [(16, 4), (13, 13), (16, 12)], [False, True, False, False], 74, False, [True, False, False, False], 3417, 'West', (5, 8))
Element 14: (2, (5, 8), ['.', '%', '%', ''], [(17, 4), (12, 13), (16, 11)], [False, True, True, False], 72, False, [True, False, False, False], 3456, 'West', (4, 8))
Element 15: (2, (4, 8), ['%', '%', '%', ''], [(18, 4), (13, 13), (16, 10)], [True, True, True, False], 70, False, [False, False, False, False], 3485, 'East', (5, 8))
Element 16: (2, (5, 8), ['', '%', '%', ''], [(18, 5), (14, 13), (16, 9)], [False, True, True, False], 68, False, [False, False, False, False], 3504, 'East', (6, 8))
Element 17: (2, (6, 8), ['', '%', '', ''], [(17, 5), (15, 13), (17, 9)], [False, True, False, False], 66, False, [False, False, False, False], 3523, 'East', (7, 8))
Element 18: (2, (7, 8), ['', '%', '', ''], [(17, 6), (15, 12), (16, 9)], [False, True, False, False], 64, False, [False, False, False, False], 3542, 'North', (7, 9))
Element 19: (2, (7, 9), ['', '', '%', ''], [(17, 7), (16, 12), (16, 10)], [False, False, True, False], 62, False, [False, False, False, False], 3551, 'West', (6, 9))
Element 20: (2, (6, 9), ['%', '', '%', ''], [(18, 7), (17, 12), (16, 11)], [True, False, True, False], 60, False, [False, False, False, False], 3560, 'East', (7, 9))
Element 21: (2, (7, 9), ['', '', '%', ''], [(17, 7), (18, 12), (16, 12)], [False, False, True, False], 58, False, [False, False, False, False], 3559, 'East', (8, 9))
Element 22: (2, (8, 9), ['', '', '%', '%'], [(17, 6), (18, 13), (15, 12)], [False, False, True, True], 56, False, [False, False, False, False], 3558, 'South', (8, 8))
Element 23: (2, (8, 8), ['', '%', '', ''], [(16, 6), (17, 13), (16, 12)], [False, True, False, False], 54, False, [False, False, False, False], 3567, 'West', (7, 8))
Element 24: (2, (7, 8), ['', '%', '', ''], [(16, 5), (16, 13), (17, 12)], [False, True, False, False], 52, False, [False, False, False, False], 3576, 'East', (8, 8))
