Element 1: (3, (17, 1), ['%', '%', '%', '.'], [(18, 7), (4, 6), (10, 8)], [True, True, True, False], 98, False, [False, False, False, True], 29, 'East', (18, 1))
Element 2: (3, (18, 1), ['', '%', '%', '%'], [(17, 7), (5, 6), (9, 8)], [False, True, True, True], 96, False, [False, False, False, False], 58, 'West', (17, 1))
Element 3: (3, (17, 1), ['%', '%', '%', ''], [(17, 6), (6, 6), (9, 7)], [True, True, True, False], 94, False, [False, False, False, False], 87, 'Stop', (17, 1))
Element 4: (3, (17, 1), ['%', '%', '%', ''], [(17, 5), (6, 5), (9, 6)], [True, True, True, False], 92, False, [False, False, False, False], 116, 'East', (18, 1))
Element 5: (3, (18, 1), ['', '%', '%', '%'], [(18, 5), (6, 4), (9, 5)], [False, True, True, True], 90, False, [False, False, False, False], 145, 'West', (17, 1))
Element 6: (3, (17, 1), ['%', '%', '%', ''], [(18, 4), (6, 3), (10, 5)], [True, True, True, False], 88, False, [False, False, False, False], 1164, 'Stop', (17, 1))
Element 7: (3, (17, 1), ['%', '%', '%', ''], [(18, 3), (7, 3), (10, 4)], [True, True, True, False], 86, False, [False, False, False, False], 1193, 'East', (18, 1))
Element 8: (3, (18, 1), ['', '%', '%', '%'], [(17, 3), (8, 3), (11, 4)], [False, True, True, True], 84, False, [False, False, False, False], 2212, 'West', (17, 1))
Element 9: (3, (17, 1), ['%', '%', '%', ''], [(17, 4), (9, 3), (12, 4)], [True, True, True, False], 82, False, [False, False, False, False], 2241, 'Stop', (17, 1))
Element 10: (3, (17, 1), ['%', '%', '%', ''], [(16, 4), (9, 2), (13, 4)], [True, True, True, False], 80, False, [False, False, False, False], 3260, 'East', (18, 1))
Element 11: (3, (18, 1), ['', '%', '%', '%'], [(16, 5), (10, 2), (14, 4)], [False, True, True, True], 78, False, [False, False, False, False], 3289, 'West', (17, 1))
Element 12: (3, (17, 1), ['%', '%', '%', ''], [(16, 6), (11, 2), (15, 4)], [True, True, True, False], 76, False, [False, False, False, False], 3318, 'Stop', (17, 1))
Element 13: (3, (17, 1), ['%', '%', '%', ''], [(15, 6), (12, 2), (15, 5)], [True, True, True, False], 74, False, [False, False, False, False], 3347, 'East', (18, 1))
Element 14: (3, (18, 1), ['', '%', '%', '%'], [(15, 7), (13, 2), (14, 5)], [False, True, True, True], 72, False, [False, False, False, False], 3376, 'West', (17, 1))
Element 15: (3, (17, 1), ['%', '%', '%', ''], [(15, 8), (14, 2), (13, 5)], [True, True, True, False], 70, False, [False, False, False, False], 3405, 'Stop', (17, 1))
Element 16: (3, (17, 1), ['%', '%', '%', ''], [(14, 8), (14, 3), (13, 6)], [True, True, True, False], 68, False, [False, False, False, False], 3434, 'East', (18, 1))
Element 17: (3, (18, 1), ['', '%', '%', '%'], [(14, 7), (13, 3), (12, 6)], [False, True, True, True], 66, False, [False, False, False, False], 3463, 'West', (17, 1))
Element 18: (3, (17, 1), ['%', '%', '%', ''], [(14, 8), (13, 4), (12, 5)], [True, True, True, False], 64, False, [False, False, False, False], 3472, 'Stop', (17, 1))
Element 19: (3, (17, 1), ['%', '%', '%', ''], [(13, 8), (14, 4), (12, 6)], [True, True, True, False], 62, False, [False, False, False, False], 3481, 'East', (18, 1))
Element 20: (3, (18, 1), ['', '%', '%', '%'], [(14, 8), (15, 4), (11, 6)], [False, True, True, True], 60, False, [False, False, False, False], 3490, 'West', (17, 1))
Element 21: (3, (17, 1), ['%', '%', '%', ''], [(15, 8), (16, 4), (12, 6)], [True, True, True, False], 58, False, [False, False, False, False], 3489, 'Stop', (17, 1))
Element 22: (3, (17, 1), ['%', '%', '%', ''], [(15, 7), (16, 3), (13, 6)], [True, True, True, False], 56, False, [False, False, False, False], 3498, 'East', (18, 1))
Element 23: (3, (18, 1), ['', '%', '%', '%'], [(14, 7), (17, 3), (13, 5)], [False, True, True, True], 54, False, [False, False, False, False], 3497, 'West', (17, 1))
Element 24: (3, (17, 1), ['%', '%', '%', ''], [(15, 7), (18, 3), (12, 5)], [True, True, True, False], 52, False, [False, False, False, False], 3496, 'Stop', (17, 1))
Element 25: (3, (17, 1), ['%', '%', '%', ''], [(15, 6), (18, 4), (13, 5)], [True, True, True, False], 50, False, [False, False, False, False], 3495, 'East', (18, 1))
Element 26: (3, (18, 1), ['', '%', '%', '%'], [(16, 6), (18, 5), (14, 5)], [False, True, True, True], 48, False, [False, False, False, False], 3494, 'West', (17, 1))
Element 27: (3, (17, 1), ['%', '%', '%', ''], [(16, 5), (17, 5), (15, 5)], [True, True, True, False], 46, False, [False, False, False, False], 3493, 'Stop', (17, 1))
Element 28: (3, (17, 1), ['%', '%', '%', ''], [(16, 4), (17, 6), (16, 5)], [True, True, True, False], 44, False, [False, False, False, False], 3492, 'East', (18, 1))
Element 29: (3, (18, 1), ['', '%', '%', '%'], [(15, 4), (17, 7), (17, 5)], [False, True, True, True], 42, False, [False, False, False, False], 3491, 'West', (17, 1))
Element 30: (3, (17, 1), ['%', '%', '%', ''], [(15, 5), (18, 7), (18, 5)], [True, True, True, False], 40, False, [False, False, False, False], 3490, 'Stop', (17, 1))
Element 31: (3, (17, 1), ['%', '%', '%', ''], [(14, 5), (17, 7), (18, 4)], [True, True, True, False], 38, False, [False, False, False, False], 3489, 'East', (18, 1))
Element 32: (3, (18, 1), ['', '%', '%', '%'], [(14, 4), (17, 6), (18, 3)], [False, True, True, True], 36, False, [False, False, False, False], 3488, 'West', (17, 1))
Element 33: (3, (17, 1), ['%', '%', '%', ''], [(14, 3), (16, 6), (17, 3)], [True, True, True, False], 34, False, [False, False, False, False], 3487, 'Stop', (17, 1))
Element 34: (3, (17, 1), ['%', '%', '%', ''], [(14, 2), (16, 5), (17, 4)], [True, True, True, False], 32, False, [False, False, False, False], 3486, 'East', (18, 1))
