Element 1: (0, (1, 4), ['%', '%', '.', '.'], [(1, 12), (16, 4), (17, 1)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (2, 4))
Element 2: (0, (2, 4), ['', '.', '.', '.'], [(1, 11), (17, 4), (18, 1)], [False, False, False, False], 96, False, [False, True, True, True], 1029, 'East', (3, 4))
Element 3: (0, (3, 4), ['', '.', '.', '.'], [(2, 11), (18, 4), (17, 1)], [False, False, False, False], 94, False, [False, True, True, True], 2048, 'East', (4, 4))
Element 4: (0, (4, 4), ['', '.', '.', '%'], [(2, 12), (18, 5), (17, 1)], [False, False, False, True], 92, False, [False, True, True, False], 2077, 'North', (4, 5))
Element 5: (0, (4, 5), ['.', '', '.', '.'], [(3, 12), (17, 5), (18, 1)], [False, False, False, False], 90, False, [True, False, True, True], 2106, 'East', (5, 5))
Element 6: (0, (5, 5), ['', '%', '.', '.'], [(4, 12), (17, 6), (17, 1)], [False, True, False, False], 88, False, [False, False, True, True], 2135, 'East', (6, 5))
Element 7: (0, (6, 5), ['', '.', '.', '%'], [(5, 12), (17, 7), (17, 1)], [False, False, False, True], 86, False, [False, True, True, False], 2164, 'North', (6, 6))
Element 8: (0, (6, 6), ['.', '', '%', '%'], [(6, 12), (18, 7), (18, 1)], [False, False, True, True], 84, False, [True, False, False, False], 2193, 'West', (5, 6))
Element 9: (0, (5, 6), ['.', '', '%', ''], [(7, 12), (17, 7), (17, 1)], [False, False, True, False], 82, False, [True, False, False, False], 2212, 'West', (4, 6))
Element 10: (0, (4, 6), ['.', '', '%', ''], [(8, 12), (17, 6), (17, 1)], [False, False, True, False], 80, False, [True, False, False, False], 3221, 'West', (3, 6))
Element 11: (0, (3, 6), ['.', '.', '.', ''], [(9, 12), (16, 6), (18, 1)], [False, False, False, False], 78, False, [True, True, True, False], 3250, 'North', (3, 7))
Element 12: (0, (3, 7), ['.', '', '%', '%'], [(10, 12), (16, 5), (17, 1)], [False, False, True, True], 76, False, [True, False, False, False], 3279, 'West', (2, 7))
Element 13: (0, (2, 7), ['.', '.', 'F', ''], [(11, 12), (15, 5), (17, 1)], [False, False, False, False], 74, False, [True, True, False, False], 3308, 'North', (2, 8))
Element 14: (0, (2, 8), ['F', '', '%', '%'], [(12, 12), (15, 6), (18, 1)], [False, False, True, True], 72, False, [False, False, False, False], 4327, 'West', (1, 8))
Element 15: (0, (1, 8), ['%', '.', '%', ''], [(13, 12), (15, 7), (17, 1)], [True, False, True, False], 70, False, [False, True, False, False], 5346, 'South', (1, 7))
Element 16: (0, (1, 7), ['%', '.', '', ''], [(13, 13), (15, 8), (17, 1)], [True, False, False, False], 68, False, [False, True, False, False], 5375, 'South', (1, 6))
Element 17: (0, (1, 6), ['%', '.', '', '.'], [(14, 13), (14, 8), (18, 1)], [True, False, False, False], 66, False, [False, True, False, True], 5404, 'East', (2, 6))
Element 18: (0, (2, 6), ['', '.', '', ''], [(15, 13), (14, 7), (17, 1)], [False, False, False, False], 64, False, [False, True, False, False], 5433, 'South', (2, 5))
Element 19: (0, (2, 5), ['.', '', '', '.'], [(16, 13), (14, 8), (17, 1)], [False, False, False, False], 62, False, [True, False, False, True], 5452, 'East', (3, 5))
Element 20: (0, (3, 5), ['', '', '', ''], [(17, 13), (13, 8), (18, 1)], [False, False, False, False], 60, False, [False, False, False, False], 5481, 'West', (2, 5))
Element 21: (0, (2, 5), ['.', '', '', ''], [(18, 13), (14, 8), (17, 1)], [False, False, False, False], 58, False, [True, False, False, False], 5490, 'West', (1, 5))
Element 22: (0, (1, 5), ['%', '', '', ''], [(18, 12), (15, 8), (17, 1)], [True, False, False, False], 56, False, [False, False, False, False], 5509, 'East', (2, 5))
Element 23: (0, (2, 5), ['', '', '', ''], [(18, 11), (15, 7), (18, 1)], [False, False, False, False], 54, False, [False, False, False, False], 5518, 'North', (2, 6))
Element 24: (0, (2, 6), ['', '', '', ''], [(18, 10), (14, 7), (17, 1)], [False, False, False, False], 52, False, [False, False, False, False], 5527, 'West', (1, 6))
Element 25: (0, (1, 6), ['%', '', '', ''], [(17, 10), (15, 7), (17, 1)], [True, False, False, False], 50, False, [False, False, False, False], 5536, 'South', (1, 5))
Element 26: (0, (1, 5), ['%', '', '', ''], [(17, 11), (15, 6), (18, 1)], [True, False, False, False], 48, False, [False, False, False, False], 5545, 'North', (1, 6))
Element 27: (0, (1, 6), ['%', '', '', ''], [(17, 12), (15, 5), (17, 1)], [True, False, False, False], 46, False, [False, False, False, False], 5554, 'North', (1, 7))
Element 28: (0, (1, 7), ['%', '', '', ''], [(16, 12), (15, 4), (17, 1)], [True, False, False, False], 44, False, [False, False, False, False], 5573, 'North', (1, 8))
Element 29: (0, (1, 8), ['%', '', '%', ''], [(16, 11), (14, 4), (18, 1)], [True, False, True, False], 42, False, [False, False, False, False], 5592, 'East', (2, 8))
