Element 1: (3, (5, 1), ['.', '%', '.', 'F'], [(9, 2), (2, 3), (4, 3)], [False, True, False, False], 98, False, [True, False, True, False], 1019, 'East', (6, 1))
Element 23: (3, (17, 3), ['', '%', '', '.'], [(15, 6), (1, 4), (13, 8)], [False, True, False, False], 54, False, [False, False, False, True], 5657, 'East', (18, 3))
Element 24: (3, (18, 3), ['', '%', '', '%'], [(15, 7), (1, 5), (14, 8)], [False, True, False, True], 52, False, [False, False, False, False], 5666, 'North', (18, 4))
Element 25: (3, (18, 4), ['', '', '', '%'], [(15, 8), (2, 5), (13, 8)], [False, False, False, True], 50, False, [False, False, False, False], 5665, 'North', (18, 5))
Element 26: (3, (18, 5), ['', '', '%', '%'], [(14, 8), (2, 6), (13, 8)], [False, False, True, True], 48, False, [False, False, False, False], 5664, 'West', (17, 5))
Element 27: (3, (17, 5), ['', '', '', ''], [(14, 7), (1, 6), (14, 8)], [False, False, False, False], 46, False, [False, False, False, False], 5663, 'North', (17, 6))
Element 28: (3, (17, 6), ['', '', '', '%'], [(15, 7), (1, 5), (13, 8)], [False, False, False, True], 44, False, [False, False, False, False], 5662, 'North', (17, 7))
Element 29: (3, (17, 7), ['%', '', '%', ''], [(15, 8), (1, 6), (13, 8)], [True, False, True, False], 42, False, [False, False, False, False], 5661, 'East', (18, 7))
Element 30: (3, (18, 7), ['', '%', '%', '%'], [(15, 7), (1, 7), (13, 8)], [False, True, True, True], 40, False, [False, False, False, False], 5660, 'West', (17, 7))
Element 31: (3, (17, 7), ['%', '', '%', ''], [(14, 7), (1, 8), (13, 8)], [True, False, True, False], 38, False, [False, False, False, False], 5659, 'South', (17, 6))
Element 32: (3, (17, 6), ['', '', '', '%'], [(15, 7), (2, 8), (13, 8)], [False, False, False, True], 36, False, [False, False, False, False], 5658, 'West', (16, 6))
Element 33: (3, (16, 6), ['G', '', '%', ''], [(15, 6), (2, 7), (13, 8)], [False, False, True, False], 34, False, [False, False, False, False], 5657, 'South', (16, 5))
Element 34: (3, (16, 5), ['G', '', '', ''], [(15, 5), (2, 6), (13, 8)], [False, False, False, False], 32, False, [False, False, False, False], 5656, 'North', (16, 6))
Element 35: (3, (16, 6), ['', '', '%', ''], [(14, 5), (2, 7), (13, 8)], [False, False, True, False], 30, False, [False, False, False, False], 5655, 'East', (17, 6))
Element 36: (3, (17, 6), ['', '', '', '%'], [(13, 5), (1, 7), (13, 8)], [False, False, False, True], 28, False, [False, False, False, False], 5654, 'South', (17, 5))
Element 37: (3, (17, 5), ['', '', '', ''], [(13, 6), (2, 7), (13, 8)], [False, False, False, False], 26, False, [False, False, False, False], 5663, 'South', (17, 4))
Element 38: (3, (17, 4), ['', '', '', ''], [(12, 6), (3, 7), (13, 8)], [False, False, False, False], 24, False, [False, False, False, False], 5672, 'North', (17, 5))
Element 39: (3, (17, 5), ['', '', '', ''], [(12, 5), (3, 6), (13, 8)], [False, False, False, False], 22, False, [False, False, False, False], 5681, 'West', (16, 5))
Element 40: (3, (16, 5), ['', '', '', ''], [(12, 4), (3, 5), (13, 8)], [False, False, False, False], 20, False, [False, False, False, False], 5680, 'East', (17, 5))
Element 41: (3, (17, 5), ['', '', '', ''], [(13, 4), (3, 6), (13, 8)], [False, False, False, False], 18, False, [False, False, False, False], 5679, 'East', (18, 5))
Element 42: (3, (18, 5), ['', '', '%', '%'], [(13, 3), (2, 6), (13, 8)], [False, False, True, True], 16, False, [False, False, False, False], 5678, 'South', (18, 4))
Element 43: (3, (18, 4), ['', '', '', '%'], [(13, 4), (3, 6), (13, 8)], [False, False, False, True], 14, False, [False, False, False, False], 5677, 'West', (17, 4))
Element 44: (3, (17, 4), ['', '', '', ''], [(12, 4), (4, 6), (13, 8)], [False, False, False, False], 12, False, [False, False, False, False], 5676, 'East', (18, 4))
Element 45: (3, (18, 4), ['', '', '', '%'], [(11, 4), (5, 6), (13, 8)], [False, False, False, True], 10, False, [False, False, False, False], 5675, 'South', (18, 3))
Element 46: (3, (18, 3), ['', '%', '', '%'], [(10, 4), (6, 6), (13, 8)], [False, True, False, True], 8, False, [False, False, False, False], 5684, 'West', (17, 3))
Element 47: (3, (17, 3), ['', '%', '', ''], [(10, 5), (6, 5), (13, 8)], [False, True, False, False], 6, False, [False, False, False, False], 6683, 'North', (17, 4))
Element 48: (3, (17, 4), ['', '', '', ''], [(9, 5), (6, 4), (13, 8)], [False, False, False, False], 4, False, [False, False, False, False], 6702, 'South', (17, 3))
Element 49: (3, (17, 3), ['', '%', '', ''], [(9, 6), (6, 3), (13, 8)], [False, True, False, False], 2, False, [False, False, False, False], 6711, 'West', (16, 3))
Element 50: (3, (16, 3), ['%', '%', '', ''], [(9, 6), (6, 3), (13, 8)], [True, True, False, False], 0, False, [False, False, False, False], 6710, 'Stop', (16, 3))
Element 51: #0#
