Element 1: (0, (2, 7), ['.', '.', 'F', '.'], [(5, 12), (17, 5), (18, 12)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'North', (2, 8))
Element 2: (0, (2, 8), ['F', '', '%', '%'], [(6, 12), (18, 5), (18, 13)], [False, False, True, True], 96, False, [False, False, False, False], 1029, 'West', (1, 8))
Element 3: (0, (1, 8), ['%', '.', '%', ''], [(7, 12), (18, 4), (17, 13)], [True, False, True, False], 94, False, [False, True, False, False], 2058, 'South', (1, 7))
Element 4: (0, (1, 7), ['%', '.', '', ''], [(8, 12), (18, 3), (17, 12)], [True, False, False, False], 92, False, [False, True, False, False], 3087, 'South', (1, 6))
Element 5: (0, (1, 6), ['%', '.', '', '.'], [(9, 12), (17, 3), (17, 11)], [True, False, False, False], 90, False, [False, True, False, True], 3126, 'East', (2, 6))
Element 6: (0, (2, 6), ['', '.', '', '.'], [(10, 12), (17, 4), (18, 11)], [False, False, False, False], 88, False, [False, True, False, True], 3165, 'East', (3, 6))
Element 7: (0, (3, 6), ['', '.', '.', '.'], [(11, 12), (16, 4), (18, 10)], [False, False, False, False], 86, False, [False, True, True, True], 3204, 'East', (4, 6))
Element 8: (0, (4, 6), ['', '.', '%', '.'], [(12, 12), (16, 5), (17, 10)], [False, False, True, False], 84, False, [False, True, False, True], 3243, 'East', (5, 6))
Element 9: (0, (5, 6), ['', '.', '%', '.'], [(13, 12), (16, 6), (17, 9)], [False, False, True, False], 82, False, [False, True, False, True], 3282, 'East', (6, 6))
Element 10: (0, (6, 6), ['', '.', '%', '%'], [(13, 13), (17, 6), (16, 9)], [False, False, True, True], 80, False, [False, True, False, False], 3321, 'South', (6, 5))
Element 11: (0, (6, 5), ['.', '.', '', '%'], [(14, 13), (17, 7), (16, 10)], [False, False, False, True], 78, False, [True, True, False, False], 3360, 'South', (6, 4))
Element 12: (0, (6, 4), ['%', '.', '', '%'], [(15, 13), (18, 7), (16, 11)], [True, False, False, True], 76, False, [False, True, False, False], 3399, 'South', (6, 3))
Element 13: (0, (6, 3), ['.', '.', '', '.'], [(16, 13), (17, 7), (16, 12)], [False, False, False, False], 74, False, [True, True, False, True], 3428, 'East', (7, 3))
Element 14: (0, (7, 3), ['', '.', '%', 'F'], [(17, 13), (17, 6), (15, 12)], [False, False, True, False], 72, False, [False, True, False, False], 3447, 'East', (8, 3))
Element 15: (0, (8, 3), ['', '.', '.', '.'], [(18, 13), (16, 6), (15, 13)], [False, False, False, False], 70, False, [False, True, True, True], 4446, 'East', (9, 3))
