Element 1: (0, (10, 10), ['.', '%', '%', '%'], [(2, 10), (6, 3), (16, 6)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (9, 10))
Element 2: (0, (9, 10), ['%', '%', '%', ''], [(2, 11), (7, 3), (17, 6)], [True, True, True, False], 96, False, [False, False, False, False], 1029, 'East', (10, 10))
Element 3: (0, (10, 10), ['', '%', '%', '%'], [(1, 11), (8, 3), (17, 7)], [False, True, True, True], 94, False, [False, False, False, False], 3038, 'Stop', (10, 10))
Element 4: (0, (10, 10), ['', '%', '%', '%'], [(1, 12), (9, 3), (18, 7)], [False, True, True, True], 92, False, [False, False, False, False], 3067, 'West', (9, 10))
Element 5: (0, (9, 10), ['%', '%', '%', ''], [(2, 12), (9, 2), (17, 7)], [True, True, True, False], 90, False, [False, False, False, False], 4076, 'East', (10, 10))
Element 6: (0, (10, 10), ['', '%', '%', '%'], [(3, 12), (10, 2), (17, 6)], [False, True, True, True], 88, False, [False, False, False, False], 4095, 'Stop', (10, 10))
Element 7: (0, (10, 10), ['', '%', '%', '%'], [(4, 12), (11, 2), (17, 5)], [False, True, True, True], 86, False, [False, False, False, False], 4124, 'West', (9, 10))
Element 8: (0, (9, 10), ['%', '%', '%', ''], [(5, 12), (12, 2), (18, 5)], [True, True, True, False], 84, False, [False, False, False, False], 4153, 'East', (10, 10))
Element 9: (0, (10, 10), ['', '%', '%', '%'], [(6, 12), (13, 2), (18, 4)], [False, True, True, True], 82, False, [False, False, False, False], 4182, 'Stop', (10, 10))
Element 10: (0, (10, 10), ['', '%', '%', '%'], [(7, 12), (14, 2), (18, 3)], [False, True, True, True], 80, False, [False, False, False, False], 4211, 'West', (9, 10))
Element 11: (0, (9, 10), ['%', '%', '%', ''], [(8, 12), (14, 3), (17, 3)], [True, True, True, False], 78, False, [False, False, False, False], 5230, 'East', (10, 10))
Element 12: (0, (10, 10), ['', '%', '%', '%'], [(9, 12), (14, 4), (17, 4)], [False, True, True, True], 76, False, [False, False, False, False], 5259, 'Stop', (10, 10))
