Element 1: (3, (18, 12), ['.', '.', '.', '%'], [(11, 4), (14, 4), (16, 6)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (18, 13))
Element 2: (3, (18, 13), ['.', '', '%', '%'], [(12, 4), (15, 4), (17, 6)], [False, False, True, True], 96, False, [True, False, False, False], 68, 'West', (17, 13))
Element 3: (3, (17, 13), ['.', '.', '%', ''], [(12, 5), (16, 4), (17, 7)], [False, False, True, False], 94, False, [True, True, False, False], 107, 'South', (17, 12))
Element 4: (3, (17, 12), ['.', '.', '', ''], [(13, 5), (17, 4), (18, 7)], [False, False, False, False], 92, False, [True, True, False, False], 146, 'South', (17, 11))
Element 5: (3, (17, 11), ['.', '.', '', '.'], [(14, 5), (18, 4), (17, 7)], [False, False, False, False], 90, False, [True, True, False, True], 175, 'East', (18, 11))
Element 6: (3, (18, 11), ['', '.', '', '%'], [(15, 5), (18, 5), (17, 6)], [False, False, False, True], 88, False, [False, True, False, False], 204, 'South', (18, 10))
Element 7: (3, (18, 10), ['.', '%', '', '%'], [(16, 5), (17, 5), (16, 6)], [False, True, False, True], 86, False, [True, False, False, False], 233, 'West', (17, 10))
Element 8: (3, (17, 10), ['.', '.', '', ''], [(16, 4), (17, 6), (15, 6)], [False, False, False, False], 84, False, [True, True, False, False], 242, 'South', (17, 9))
Element 9: (3, (17, 9), ['.', '%', '', '%'], [(16, 3), (17, 7), (16, 6)], [False, True, False, True], 82, False, [True, False, False, False], 261, 'West', (16, 9))
Element 10: (3, (16, 9), ['%', '%', '.', ''], [(17, 3), (18, 7), (16, 5)], [True, True, False, False], 80, False, [False, False, True, False], 280, 'North', (16, 10))
Element 11: (3, (16, 10), ['%', '', '.', ''], [(18, 3), (17, 7), (17, 5)], [True, False, False, False], 78, False, [False, False, True, False], 299, 'North', (16, 11))
Element 12: (3, (16, 11), ['%', '', '.', ''], [(18, 4), (17, 6), (18, 5)], [True, False, False, False], 76, False, [False, False, True, False], 308, 'North', (16, 12))
Element 13: (3, (16, 12), ['.', '', '.', ''], [(17, 4), (16, 6), (18, 4)], [False, False, False, False], 74, False, [True, False, True, False], 317, 'North', (16, 13))
Element 14: (3, (16, 13), ['.', '', '%', ''], [(17, 5), (16, 5), (18, 3)], [False, False, True, False], 72, False, [True, False, False, False], 326, 'West', (15, 13))
Element 15: (3, (15, 13), ['.', '.', '%', ''], [(18, 5), (15, 5), (17, 3)], [False, False, True, False], 70, False, [True, True, False, False], 335, 'South', (15, 12))
Element 16: (3, (15, 12), ['%', '%', '', ''], [(17, 5), (15, 6), (17, 4)], [True, True, False, False], 68, False, [False, False, False, False], 344, 'North', (15, 13))
Element 17: (3, (15, 13), ['.', '', '%', ''], [(17, 6), (15, 7), (16, 4)], [False, False, True, False], 66, False, [True, False, False, False], 353, 'West', (14, 13))
Element 18: (3, (14, 13), ['.', '%', '%', ''], [(17, 7), (15, 8), (16, 3)], [False, True, True, False], 64, False, [True, False, False, False], 372, 'West', (13, 13))
Element 19: (3, (13, 13), ['.', '.', '%', ''], [(18, 7), (14, 8), (16, 4)], [False, False, True, False], 62, False, [True, True, False, False], 391, 'South', (13, 12))
Element 20: (3, (13, 12), ['.', '.', '', '%'], [(17, 7), (14, 7), (15, 4)], [False, False, False, True], 60, False, [True, True, False, False], 410, 'South', (13, 11))
Element 21: (3, (13, 11), ['.', '%', '', '%'], [(17, 6), (14, 8), (15, 5)], [False, True, False, True], 58, False, [True, False, False, False], 419, 'West', (12, 11))
Element 22: (3, (12, 11), ['%', '%', '.', ''], [(16, 6), (13, 8), (14, 5)], [True, True, False, False], 56, False, [False, False, True, False], 438, 'North', (12, 12))
Element 23: (3, (12, 12), ['.', '', '.', ''], [(15, 6), (14, 8), (14, 4)], [False, False, False, False], 54, False, [True, False, True, False], 447, 'North', (12, 13))
Element 24: (3, (12, 13), ['%', '', '%', ''], [(15, 7), (15, 8), (14, 3)], [True, False, True, False], 52, False, [False, False, False, False], 466, 'South', (12, 12))
Element 25: (3, (12, 12), ['.', '', '', ''], [(14, 7), (15, 7), (14, 2)], [False, False, False, False], 50, False, [True, False, False, False], 475, 'West', (11, 12))
Element 26: (3, (11, 12), ['.', '%', '%', ''], [(14, 8), (14, 7), (14, 1)], [False, True, True, False], 48, False, [True, False, False, False], 494, 'West', (10, 12))
Element 27: (3, (10, 12), ['.', '%', '.', ''], [(15, 8), (15, 7), (15, 1)], [False, True, False, False], 46, False, [True, False, True, False], 513, 'North', (10, 13))
Element 28: (3, (10, 13), ['.', '', '%', '%'], [(14, 8), (15, 6), (14, 1)], [False, False, True, True], 44, False, [True, False, False, False], 522, 'West', (9, 13))
Element 29: (3, (9, 13), ['%', '.', '%', ''], [(13, 8), (15, 5), (13, 1)], [True, False, True, False], 42, False, [False, True, False, False], 541, 'South', (9, 12))
Element 30: (3, (9, 12), ['F', '%', '', ''], [(14, 8), (14, 5), (13, 2)], [False, True, False, False], 40, False, [False, False, False, False], 560, 'West', (8, 12))
Element 31: (3, (8, 12), ['.', '%', '%', ''], [(14, 7), (13, 5), (13, 3)], [False, True, True, False], 38, False, [True, False, False, False], 1569, 'West', (7, 12))
Element 32: (3, (7, 12), ['.', '%', '.', ''], [(15, 7), (13, 6), (13, 4)], [False, True, False, False], 36, False, [True, False, True, False], 1588, 'North', (7, 13))
Element 33: (3, (7, 13), ['.', '', '%', '%'], [(15, 6), (12, 6), (13, 5)], [False, False, True, True], 34, False, [True, False, False, False], 1607, 'West', (6, 13))
Element 34: (3, (6, 13), ['.', '.', '%', ''], [(16, 6), (11, 6), (13, 6)], [False, False, True, False], 32, False, [True, True, False, False], 1626, 'South', (6, 12))
Element 35: (3, (6, 12), ['.', '.', '', ''], [(17, 6), (12, 6), (13, 5)], [False, False, False, False], 30, False, [True, True, False, False], 1635, 'South', (6, 11))
Element 36: (3, (6, 11), ['.', '%', '', '%'], [(17, 5), (12, 5), (13, 4)], [False, True, False, True], 28, False, [True, False, False, False], 1644, 'West', (5, 11))
Element 37: (3, (5, 11), ['.', '%', '.', ''], [(17, 4), (12, 4), (13, 5)], [False, True, False, False], 26, False, [True, False, True, False], 1653, 'North', (5, 12))
Element 38: (3, (5, 12), ['.', '', '.', ''], [(18, 4), (11, 4), (13, 4)], [False, False, False, False], 24, False, [True, False, True, False], 1662, 'North', (5, 13))
Element 39: (3, (5, 13), ['.', '', '%', ''], [(18, 3), (10, 4), (12, 4)], [False, False, True, False], 22, False, [True, False, False, False], 1681, 'West', (4, 13))
Element 40: (3, (4, 13), ['.', '.', '%', ''], [(17, 3), (10, 5), (12, 5)], [False, False, True, False], 20, False, [True, True, False, False], 2690, 'South', (4, 12))
Element 41: (3, (4, 12), ['.', '.', '', ''], [(17, 4), (9, 5), (12, 6)], [False, False, False, False], 18, False, [True, True, False, False], 2709, 'South', (4, 11))
Element 42: (3, (4, 11), ['%', '.', '', ''], [(17, 3), (9, 6), (11, 6)], [True, False, False, False], 16, False, [False, True, False, False], 2728, 'South', (4, 10))
Element 43: (3, (4, 10), ['.', '%', '', '%'], [(16, 3), (9, 7), (12, 6)], [False, True, False, True], 14, False, [True, False, False, False], 2747, 'West', (3, 10))
Element 44: (3, (3, 10), ['.', '%', '%', ''], [(16, 4), (10, 7), (12, 5)], [False, True, True, False], 12, False, [True, False, False, False], 2766, 'West', (2, 10))
Element 45: (3, (2, 10), ['.', '%', 'F', ''], [(17, 4), (10, 8), (12, 4)], [False, True, False, False], 10, False, [True, False, False, False], 2785, 'North', (2, 11))
Element 46: (3, (2, 11), ['F', '', '.', '%'], [(16, 4), (9, 8), (11, 4)], [False, False, False, True], 8, False, [False, False, True, False], 3794, 'West', (1, 11))
Element 47: (3, (1, 11), ['%', '.', '.', ''], [(15, 4), (8, 8), (11, 3)], [True, False, False, False], 6, False, [False, True, True, False], 4803, 'North', (1, 12))
Element 48: (3, (1, 12), ['%', '', '.', '.'], [(14, 4), (8, 9), (11, 2)], [True, False, False, False], 4, False, [False, False, True, True], 4832, 'East', (2, 12))
Element 49: (3, (2, 12), ['', '', '%', '.'], [(14, 3), (7, 9), (12, 2)], [False, False, True, False], 2, False, [False, False, False, True], 4861, 'East', (3, 12))
Element 50: (3, (3, 12), ['', '%', '.', ''], [(14, 3), (7, 9), (12, 2)], [False, True, False, False], 0, False, [False, False, True, False], 4870, 'Stop', (3, 12))
Element 51: #0#
