Element 1: (0, (10, 2), ['F', '%', '.', '.'], [(1, 2), (11, 3), (13, 6)], [False, True, False, False], 98, False, [False, False, True, True], 0, 'West', (9, 2))
Element 2: (0, (9, 2), ['.', '.', '.', ''], [(2, 2), (11, 4), (13, 5)], [False, False, False, False], 96, False, [True, True, True, False], 1029, 'North', (9, 3))
Element 3: (0, (9, 3), ['F', '', '.', '.'], [(2, 3), (12, 4), (14, 5)], [False, False, False, False], 94, False, [False, False, True, True], 1068, 'West', (8, 3))
Element 4: (0, (8, 3), ['.', '.', '.', ''], [(3, 3), (13, 4), (15, 5)], [False, False, False, False], 92, False, [True, True, True, False], 2097, 'North', (8, 4))
Element 5: (0, (8, 4), ['%', '', '.', '.'], [(4, 3), (14, 4), (16, 5)], [True, False, False, False], 90, False, [False, False, True, True], 2136, 'East', (9, 4))
Element 6: (0, (9, 4), ['', '', '.', '.'], [(5, 3), (15, 4), (17, 5)], [False, False, False, False], 88, False, [False, False, True, True], 2175, 'East', (10, 4))
Element 7: (0, (10, 4), ['', '.', 'F', ''], [(6, 3), (16, 4), (18, 5)], [False, False, False, False], 86, False, [False, True, False, False], 2214, 'North', (10, 5))
Element 8: (0, (10, 5), ['.', '', '%', '%'], [(7, 3), (17, 4), (18, 4)], [False, False, True, True], 84, False, [True, False, False, False], 3243, 'West', (9, 5))
Element 9: (0, (9, 5), ['.', '', '.', ''], [(7, 2), (17, 3), (18, 3)], [False, False, False, False], 82, False, [True, False, True, False], 3282, 'North', (9, 6))
Element 10: (0, (9, 6), ['.', '', '.', '%'], [(8, 2), (16, 3), (17, 3)], [False, False, False, True], 80, False, [True, False, True, False], 3311, 'North', (9, 7))
Element 11: (0, (9, 7), ['%', '', '.', '.'], [(8, 1), (16, 4), (17, 4)], [True, False, False, False], 78, False, [False, False, True, True], 3330, 'East', (10, 7))
Element 12: (0, (10, 7), ['', '%', '.', '%'], [(9, 1), (15, 4), (16, 4)], [False, True, False, True], 76, False, [False, False, True, False], 3349, 'North', (10, 8))
Element 13: (0, (10, 8), ['.', '', '%', '%'], [(9, 2), (15, 5), (16, 3)], [False, False, True, True], 74, False, [True, False, False, False], 3358, 'West', (9, 8))
Element 14: (0, (9, 8), ['.', '', '%', ''], [(10, 2), (15, 6), (16, 4)], [False, False, True, False], 72, False, [True, False, False, False], 3377, 'West', (8, 8))
Element 15: (0, (8, 8), ['.', '%', '.', ''], [(11, 2), (16, 6), (15, 4)], [False, True, False, False], 70, False, [True, False, True, False], 3406, 'North', (8, 9))
Element 16: (0, (8, 9), ['.', '', '%', '%'], [(12, 2), (17, 6), (14, 4)], [False, False, True, True], 68, False, [True, False, False, False], 3435, 'West', (7, 9))
Element 17: (0, (7, 9), ['.', '.', '%', ''], [(13, 2), (17, 7), (14, 3)], [False, False, True, False], 66, False, [True, True, False, False], 3474, 'South', (7, 8))
