Element 1: (3, (9, 12), ['F', '%', '.', '.'], [(15, 4), (2, 8), (9, 1)], [False, True, False, False], 98, False, [False, False, True, True], 1019, 'West', (8, 12))
Element 2: (3, (8, 12), ['.', '%', '%', ''], [(16, 4), (1, 8), (9, 2)], [False, True, True, False], 96, False, [True, False, False, False], 4028, 'West', (7, 12))
Element 3: (3, (7, 12), ['.', '%', '.', ''], [(17, 4), (1, 7), (10, 2)], [False, True, False, False], 94, False, [True, False, True, False], 4067, 'North', (7, 13))
Element 4: (3, (7, 13), ['.', '', '%', '%'], [(18, 4), (1, 6), (11, 2)], [False, False, True, True], 92, False, [True, False, False, False], 4106, 'West', (6, 13))
Element 5: (3, (6, 13), ['.', '.', '%', ''], [(18, 5), (2, 6), (12, 2)], [False, False, True, False], 90, False, [True, True, False, False], 4145, 'South', (6, 12))
Element 6: (3, (6, 12), ['.', '.', '', ''], [(17, 5), (3, 6), (13, 2)], [False, False, False, False], 88, False, [True, True, False, False], 4184, 'South', (6, 11))
Element 7: (3, (6, 11), ['.', '%', '', '%'], [(17, 6), (4, 6), (14, 2)], [False, True, False, True], 86, False, [True, False, False, False], 4223, 'West', (5, 11))
Element 8: (3, (5, 11), ['.', '%', '.', ''], [(17, 7), (5, 6), (14, 3)], [False, True, False, False], 84, False, [True, False, True, False], 4262, 'North', (5, 12))
Element 9: (3, (5, 12), ['.', '', '.', ''], [(18, 7), (6, 6), (13, 3)], [False, False, False, False], 82, False, [True, False, True, False], 4301, 'North', (5, 13))
Element 10: (3, (5, 13), ['.', '', '%', ''], [(17, 7), (6, 5), (13, 4)], [False, False, True, False], 80, False, [True, False, False, False], 4330, 'West', (4, 13))
Element 11: (3, (4, 13), ['.', '.', '%', ''], [(17, 6), (6, 4), (13, 5)], [False, False, True, False], 78, False, [True, True, False, False], 4359, 'South', (4, 12))
Element 12: (3, (4, 12), ['.', '.', '', ''], [(16, 6), (6, 3), (14, 5)], [False, False, False, False], 76, False, [True, True, False, False], 4398, 'South', (4, 11))
Element 13: (3, (4, 11), ['%', '.', '', ''], [(16, 5), (7, 3), (15, 5)], [True, False, False, False], 74, False, [False, True, False, False], 4437, 'South', (4, 10))
Element 14: (3, (4, 10), ['.', '%', '', '%'], [(16, 6), (8, 3), (15, 6)], [False, True, False, True], 72, False, [True, False, False, False], 5456, 'West', (3, 10))
Element 15: (3, (3, 10), ['.', '%', '%', ''], [(16, 5), (9, 3), (15, 7)], [False, True, True, False], 70, False, [True, False, False, False], 5485, 'West', (2, 10))
Element 16: (3, (2, 10), ['.', '%', 'F', ''], [(16, 6), (10, 3), (15, 8)], [False, True, False, False], 68, False, [True, False, False, False], 5514, 'North', (2, 11))
Element 17: (3, (2, 11), ['F', '', '.', '%'], [(17, 6), (11, 3), (14, 8)], [False, False, False, True], 66, False, [False, False, True, False], 6533, 'West', (1, 11))
Element 18: (3, (1, 11), ['%', '.', '.', ''], [(17, 5), (11, 4), (14, 7)], [True, False, False, False], 64, False, [False, True, True, False], 7552, 'North', (1, 12))
Element 19: (3, (1, 12), ['%', '', '.', '.'], [(16, 5), (12, 4), (14, 8)], [True, False, False, False], 62, False, [False, False, True, True], 7571, 'East', (2, 12))
Element 20: (3, (2, 12), ['', '', '%', '.'], [(17, 5), (12, 5), (13, 8)], [False, False, True, False], 60, False, [False, False, False, True], 7600, 'East', (3, 12))
Element 21: (3, (3, 12), ['', '%', '.', ''], [(18, 5), (12, 6), (14, 8)], [False, True, False, False], 58, False, [False, False, True, False], 7619, 'North', (3, 13))
Element 22: (3, (3, 13), ['%', '', '%', ''], [(18, 4), (13, 6), (15, 8)], [True, False, True, False], 56, False, [False, False, False, False], 7638, 'South', (3, 12))
Element 23: (3, (3, 12), ['', '%', '', ''], [(18, 3), (13, 5), (15, 7)], [False, True, False, False], 54, False, [False, False, False, False], 7647, 'West', (2, 12))
Element 24: (3, (2, 12), ['', '', '%', ''], [(17, 3), (14, 5), (14, 7)], [False, False, True, False], 52, False, [False, False, False, False], 7656, 'West', (1, 12))
Element 25: (3, (1, 12), ['%', '', '.', ''], [(16, 3), (15, 5), (15, 7)], [True, False, False, False], 50, False, [False, False, True, False], 7665, 'North', (1, 13))
Element 26: (3, (1, 13), ['%', '', '%', '%'], [(17, 3), (16, 5), (15, 6)], [True, False, True, True], 48, False, [False, False, False, False], 7674, 'South', (1, 12))
Element 27: (3, (1, 12), ['%', '', '', ''], [(18, 3), (17, 5), (16, 6)], [True, False, False, False], 46, False, [False, False, False, False], 7673, 'South', (1, 11))
Element 28: (3, (1, 11), ['%', '.', '', ''], [(18, 4), (18, 5), (17, 6)], [True, False, False, False], 44, False, [False, True, False, False], 7672, 'South', (1, 10))
Element 29: (3, (1, 10), ['%', '%', '', ''], [(17, 4), (18, 4), (17, 7)], [True, True, False, False], 42, False, [False, False, False, False], 7681, 'North', (1, 11))
Element 30: (3, (1, 11), ['%', '', '', ''], [(17, 5), (18, 3), (18, 7)], [True, False, False, False], 40, False, [False, False, False, False], 7680, 'East', (2, 11))
Element 31: (3, (2, 11), ['', '', '', '%'], [(17, 4), (17, 3), (17, 7)], [False, False, False, True], 38, False, [False, False, False, False], 7679, 'North', (2, 12))
Element 32: (3, (2, 12), ['', '', '%', ''], [(16, 4), (17, 4), (17, 6)], [False, False, True, False], 36, False, [False, False, False, False], 7678, 'South', (2, 11))
Element 33: (3, (2, 11), ['', '', '', '%'], [(15, 4), (16, 4), (17, 5)], [False, False, False, True], 34, False, [False, False, False, False], 7677, 'South', (2, 10))
Element 34: (3, (2, 10), ['', '%', '', ''], [(14, 4), (16, 3), (18, 5)], [False, True, False, False], 32, False, [False, False, False, False], 7676, 'West', (1, 10))
Element 35: (3, (1, 10), ['%', '%', '', ''], [(14, 5), (16, 4), (18, 4)], [True, True, False, False], 30, False, [False, False, False, False], 7675, 'East', (2, 10))
